Timestamp (ms),Encoder1,Encoder2,Loadcell
1747001525995,98.95,224.31,124.599
1747001526095,98.99,220.18,127.031
1747001526195,99.23,210.16,128.756
1747001526295,99.3,203.57,130.716
1747001526395,99.39,203.81,133.421
1747001526495,99.39,203.81,135.203
1747001526595,99.37,203.83,135.778
1747001526695,99.37,203.83,135.608
1747001526795,99.34,203.87,135.071
1747001526895,99.34,203.59,134.581
1747001526995,99.5,198.84,134.204
1747001527095,99.61,186.38,132.121
1747001527195,99.98,171.31,130.226
1747001527295,100.14,162.28,132.488
1747001527395,100.4,148.21,138.539
1747001527495,100.6,139.62,142.875
1747001527595,100.62,133.93,152.894
1747001527696,100.9,122.44,155.834
1747001527795,101.01,114.02,158.096
1747001527896,101.06,112.11,160.292
1747001527996,101.06,112.27,160.631
1747001528096,100.86,117.03,160.763
1747001528196,101.01,117.03,159.812
1747001528296,101.06,117.06,155.306
1747001528396,101.01,117.03,153.497
1747001528496,101.04,116.95,153.214
1747001528596,101.01,116.86,152.281
1747001528696,101.06,113.98,153.271
1747001528796,101.12,107.94,153.921
1747001528896,101.39,95.61,153.139
1747001528996,101.59,88.73,154.694
1747001529096,101.7,80.71,158.021
1747001529196,101.89,72.71,161.81
1747001529296,102.03,65.28,165.57
1747001529396,102.25,57.24,169.246
1747001529496,102.33,51.18,172.62
1747001529596,102.4,48.04,175.316
1747001529696,102.49,43.62,177.502
1747001529796,102.53,40.72,177.615
1747001529896,102.66,32.7,178.238
1747001529996,102.75,27.62,179.265
1747001530096,102.86,22.79,180.189
1747001530196,102.88,22.37,182.959
1747001530296,102.86,22.22,184.109
1747001530396,102.9,22.94,185.976
1747001530496,102.88,23.14,183.035
1747001530596,102.88,23.09,175.297
1747001530696,102.86,23.09,171.527
1747001530796,102.86,23.09,171.998
1747001530896,102.88,23.12,171.499
1747001530996,102.86,23.14,170.811
1747001531096,102.88,23.12,171.385
1747001531196,102.86,22.3,173.789
1747001531296,102.93,21.62,176.324
1747001531396,102.95,17.32,175.928
1747001531496,102.88,13.12,175.504
1747001531596,103.15,6.72,175.627
1747001531696,103.17,358.64,176.249
1747001531796,103.3,354.18,184.392
1747001531896,103.26,351.58,187.87
1747001531997,103.34,349.12,187.757
1747001532097,103.41,346.29,186.654
1747001532197,103.48,339.59,185.514
1747001532297,103.56,330.18,184.062
1747001532397,103.61,326.23,185.25
1747001532497,103.7,323.28,187.003
1747001532597,103.76,319.35,187.059
1747001532697,103.87,312.87,187.276
1747001532797,104.11,303.99,187.276
1747001532897,104.24,298.23,189.651
1747001532997,104.31,291.9,192.639
1747001533097,104.42,291.4,198.002
1747001533197,104.42,293.22,199.076
1747001533297,104.44,293.22,193.412
1747001533397,104.44,293.22,188.36
1747001533497,104.42,293.22,187.729
1747001533597,104.4,293.2,187.644
1747001533697,104.4,293.22,187.352
1747001533797,104.44,292.34,188.954
1747001533897,104.66,284.56,188.153
1747001533997,104.75,278.06,186.899
1747001534097,104.97,270.57,187.719
1747001534197,105.19,260.72,192.752
1747001534297,105.45,249.71,196.305
1747001534397,105.65,237.91,199.859
1747001534497,105.83,227.58,206.428
1747001534597,105.87,223.41,208.907
1747001534697,105.94,219.5,211.546
1747001534797,106.16,210.66,211.546
1747001534897,106.31,202.47,211.602
1747001534997,106.38,199.13,214.015
1747001535097,106.4,199.59,215.523
1747001535197,106.42,199.63,215.259
1747001535297,106.4,199.63,211.14
1747001535397,106.42,199.61,208.746
1747001535497,106.42,199.74,208.473
1747001535597,106.42,200.53,208.652
1747001535697,106.38,200.4,210.641
1747001535797,106.46,196.51,210.047
1747001535897,106.84,179.86,202.648
1747001535998,107.06,172.03,207.493
1747001536097,107.32,161.42,213.506
1747001536197,107.52,147.6,216.918
1747001536297,107.54,140.57,219.689
1747001536398,107.61,133.8,222.441
1747001536498,107.74,123.3,222.903
1747001536598,107.83,116.66,223.629
1747001536698,107.89,112.18,223.921
1747001536798,107.98,106.73,224.194
1747001536898,108.11,97.08,225.457
1747001536998,108.13,96.62,224.147
1747001537098,108.16,96.75,224.835
1747001537198,108.11,96.64,227.267
1747001537298,108.11,96.66,224.76
1747001537398,108.16,96.69,224.053
1747001537498,108.13,96.66,223.176
1747001537598,108.11,96.66,221.753
1747001537698,108.13,96.09,222.083
1747001537798,108.27,90.55,220.933
1747001537898,108.38,85.85,220.66
1747001537998,108.44,82.07,221.81
1747001538098,108.51,76.76,223.223
1747001538198,108.6,68.27,224.901
1747001538298,108.66,60.8,228.021
1747001538398,108.77,55.09,230.811
1747001538498,108.88,48.65,232.422
1747001538598,109.01,43.38,232.403
1747001538698,109.21,35.4,232.79
1747001538798,109.39,27.97,233.327
1747001538898,109.5,21.73,234.75
1747001538998,109.61,16.5,237.116
1747001539098,109.74,10.33,239.086
1747001539198,109.83,6.57,239.849
1747001539298,109.78,10.02,242.017
1747001539398,109.72,15.4,242.564
1747001539498,109.72,15.45,238.756
1747001539598,109.69,15.47,235.071
1747001539698,109.67,15.54,233.902
1747001539798,109.72,15.6,233.431
1747001539898,109.69,15.8,233.167
1747001539998,109.69,16.02,232.535
1747001540098,109.61,13.89,231.97
1747001540198,109.89,4.72,229.51
1747001540298,110.05,357.43,230.716
1747001540399,110.2,351.65,236.268
1747001540499,110.35,343.34,239.02
1747001540599,110.55,332.77,239.406
1747001540699,110.66,324.91,240.886
1747001540799,110.68,319.96,245.815
1747001540899,110.79,314.21,249.171
1747001540999,110.9,308.58,252.95
1747001541099,110.99,303.31,254.336
1747001541199,110.99,301.46,254.147
1747001541299,110.99,301.11,255.957
1747001541399,111.06,301.97,251.64
1747001541499,111.01,301.97,243.93
1747001541599,110.99,301.97,241.225
1747001541699,110.99,301.97,243.082
1747001541799,110.99,301.97,242.95
1747001541899,111.01,301.99,243.327
1747001541999,111.01,301.99,244.43
1747001542099,111.01,301.79,246.155
1747001542199,111.01,301.24,247.71
1747001542299,111.06,299.81,246.975
1747001542399,111.1,296.74,244.656
1747001542499,111.17,293.42,242.564
1747001542599,111.21,289.92,241.018
1747001542699,111.28,288.08,243.082
1747001542799,111.34,283.88,247.059
1747001542899,111.43,279.07,245.881
1747001542999,111.5,273.71,245.693
1747001543099,111.47,270.28,249.849
1747001543199,111.52,266.81,253.242
1747001543299,111.56,264.5,254.175
1747001543399,111.56,262.02,254.524
1747001543499,111.58,260.3,254.1
1747001543599,111.61,256.48,254.298
1747001543699,111.61,255.69,256.023
1747001543799,111.63,255.34,258.04
1747001543899,111.58,256.74,257.578
1747001543999,111.61,256.81,251.206
1747001544099,111.63,256.79,244.26
1747001544199,111.61,256.81,245.9
1747001544299,111.58,256.83,245.457
1747001544399,111.58,256.44,246.645
1747001544499,111.63,255.1,246.711
1747001544600,111.67,251.84,246.258
1747001544700,111.69,249.05,250.132
1747001544800,111.76,245.69,253.563
1747001544900,111.8,241.6,253.761
1747001545000,111.83,239.19,253.44
1747001545100,111.87,234.7,255.071
1747001545200,111.87,231.21,256.946
1747001545300,111.89,227.69,256.381
1747001545400,111.94,223.89,256.409
1747001545500,111.96,220.49,258.266
1747001545600,111.96,217.34,257.286
1747001545700,112.0,213.46,258.973
1747001545800,112.0,211.19,261.103
1747001545900,112.02,210.73,261.753
1747001546000,111.98,212.31,259.482
1747001546100,111.98,212.25,253.563
1747001546200,112.0,212.25,249.378
1747001546300,111.98,212.29,247.908
1747001546400,112.0,212.22,247.399
1747001546500,112.02,211.08,248.586
1747001546600,112.13,207.65,251.47
1747001546700,112.11,202.23,251.998
1747001546800,112.13,198.32,251.508
1747001546900,112.2,195.26,255.457
1747001547000,112.22,190.38,256.39
1747001547100,112.27,183.46,257.22
1747001547200,112.33,179.02,257.992
1747001547300,112.33,175.66,258.322
1747001547400,112.38,172.78,258.435
1747001547500,112.42,171.02,259.114
1747001547600,112.38,168.96,261.508
1747001547700,112.44,167.0,260.895
1747001547800,112.42,166.39,260.99
1747001547900,112.42,168.43,259.632
1747001548000,112.33,172.52,259.331
1747001548100,112.35,172.5,257.323
1747001548200,112.38,172.5,252.714
1747001548300,112.35,172.5,248.992
1747001548400,112.35,172.41,249.039
1747001548500,112.35,171.88,250.368
1747001548600,112.35,170.83,253.261
1747001548700,112.44,166.3,253.648
1747001548800,112.51,162.39,252.658
1747001548901,112.57,155.77,252.187
1747001549001,112.62,151.58,254.288
1747001549100,112.59,149.62,257.898
1747001549201,112.64,147.89,261.838
1747001549301,112.64,146.3,262.884
1747001549401,112.68,143.53,264.967
1747001549501,112.68,141.47,267.587
1747001549601,112.7,138.13,266.805
1747001549701,112.7,136.5,262.79
1747001549801,112.77,134.13,261.254
1747001549901,112.79,130.88,257.681
