Timestamp (ms),Encoder1,Encoder2,Loadcell
1746997604255,92.58,132.96,-0.443
1746997604355,92.66,132.96,-0.594
1746997604455,92.09,132.92,-0.556
1746997604555,92.6,132.96,-0.283
1746997604655,92.55,132.96,-0.481
1746997604755,92.58,132.99,-0.584
1746997604855,92.6,132.99,-0.377
1746997604955,92.53,132.99,-0.254
1746997605055,92.62,132.94,-0.273
1746997605155,92.6,132.96,-0.358
1746997605256,92.6,132.96,-0.405
1746997605356,92.6,132.99,-0.33
1746997605456,92.6,132.99,-0.283
1746997605556,92.6,132.99,-0.452
1746997605656,92.58,133.01,-0.518
1746997605756,92.6,132.96,-0.424
1746997605855,92.6,132.96,-0.283
1746997605955,92.66,132.96,-0.358
1746997606055,92.6,132.96,-0.349
1746997606156,92.6,132.96,-0.16
1746997606256,92.6,132.96,-0.113
1746997606356,92.6,132.96,-0.123
1746997606456,93.02,132.99,-0.198
1746997606556,92.55,132.94,-0.132
1746997606656,92.62,132.99,0.085
1746997606756,92.6,132.99,-0.123
1746997606856,92.55,132.99,-0.264
1746997606956,92.6,132.99,-0.311
1746997607056,92.6,132.96,-0.32
1746997607156,92.58,132.99,-0.302
1746997607256,92.58,132.96,-0.254
1746997607356,92.62,132.96,-0.386
1746997607456,92.6,132.96,-0.528
1746997607556,92.62,132.99,-0.33
1746997607656,92.44,132.96,-0.009
1746997607756,92.58,132.99,-0.066
1746997607856,92.62,132.96,-0.085
1746997607956,92.62,133.01,-0.198
1746997608056,92.47,132.96,-0.066
1746997608156,92.55,132.99,0.236
1746997608256,92.64,132.99,0.085
1746997608356,92.6,132.99,-0.094
1746997608456,92.58,132.96,-0.094
1746997608556,92.6,132.99,0.009
1746997608656,92.6,132.96,0.189
1746997608756,92.62,132.96,-0.038
1746997608856,92.6,132.96,0.057
1746997608956,92.62,132.99,0.113
1746997609056,92.6,132.99,0.104
1746997609156,92.84,132.99,0.132
1746997609256,92.6,132.96,0.113
1746997609356,92.62,132.96,0.066
1746997609457,92.6,132.94,0.264
1746997609557,92.55,132.99,0.207
1746997609657,92.58,132.96,0.17
1746997609757,92.55,132.96,0.132
1746997609856,92.58,133.01,0.009
1746997609957,92.58,132.99,-0.057
1746997610056,92.62,132.96,0.17
1746997610156,92.6,132.96,-0.028
1746997610257,92.6,132.99,0.094
1746997610357,92.6,132.99,0.198
1746997610457,92.6,132.99,0.254
1746997610557,92.6,132.96,0.481
1746997610657,92.6,132.99,0.405
1746997610757,92.6,132.99,0.292
1746997610857,92.6,133.01,0.226
1746997610957,92.91,132.99,0.207
1746997611057,92.64,133.01,0.273
1746997611157,92.6,132.99,0.141
1746997611257,92.55,132.99,0.132
1746997611357,92.58,132.94,0.123
1746997611457,92.6,132.99,0.151
1746997611557,92.58,132.99,0.151
1746997611657,92.6,132.96,0.198
1746997611757,92.6,132.96,0.151
1746997611857,92.58,132.99,0.245
1746997611957,92.69,132.96,0.236
1746997612057,92.64,132.99,0.349
1746997612157,92.58,132.99,0.207
1746997612257,92.64,132.99,0.132
1746997612357,92.6,132.96,0.17
1746997612457,92.6,132.99,0.047
1746997612557,92.55,132.99,0.094
1746997612657,92.62,133.01,0.0
1746997612757,92.6,132.96,-0.104
1746997612857,92.6,132.99,-0.019
1746997612957,92.58,132.99,-0.009
1746997613057,92.58,132.96,0.189
1746997613157,92.69,132.96,0.226
1746997613257,92.58,132.96,0.283
1746997613357,92.51,132.99,0.358
1746997613457,92.82,132.96,0.236
1746997613557,92.6,132.99,0.113
1746997613658,92.62,132.96,0.151
1746997613758,92.62,132.99,0.113
1746997613858,92.6,132.99,0.132
1746997613958,92.6,132.99,0.047
1746997614058,92.6,132.96,-0.057
1746997614157,92.58,133.01,0.057
1746997614258,92.6,132.99,-0.009
1746997614358,92.62,132.99,0.0
1746997614458,92.62,132.99,0.028
1746997614558,92.6,132.96,0.123
1746997614658,92.58,132.96,0.226
1746997614758,92.6,132.99,0.386
1746997614858,92.6,132.99,0.179
1746997614958,92.6,132.96,0.123
1746997615057,92.64,132.99,0.141
1746997615158,92.6,132.99,-0.009
1746997615258,92.6,132.99,-0.094
1746997615358,92.55,132.99,0.009
1746997615458,92.62,132.99,0.104
1746997615558,92.6,132.99,0.132
1746997615658,92.6,132.96,-0.198
1746997615758,92.64,132.96,0.075
1746997615858,92.62,132.99,0.123
1746997615958,92.6,132.99,0.019
1746997616058,92.6,132.99,0.028
1746997616158,92.6,132.99,0.038
1746997616258,92.75,132.99,0.141
1746997616358,92.62,132.99,0.141
1746997616458,92.6,132.99,0.047
1746997616558,92.6,132.99,-0.094
1746997616658,92.6,132.99,-0.151
1746997616758,92.58,132.96,0.038
1746997616858,92.6,132.96,-0.113
1746997616958,92.6,132.96,-0.151
1746997617058,92.62,132.99,-0.132
1746997617158,92.6,132.99,-0.179
1746997617258,92.6,132.96,-0.226
1746997617358,92.62,132.96,-0.085
1746997617459,92.6,132.96,-0.113
1746997617558,92.62,132.96,-0.066
1746997617659,92.58,132.96,-0.066
1746997617759,92.58,132.99,-0.339
1746997617859,92.58,132.99,-0.339
1746997617959,92.58,132.99,-0.17
1746997618059,92.58,132.96,-0.292
1746997618159,92.62,133.01,-0.396
1746997618259,92.58,132.96,-0.207
1746997618359,92.6,132.99,-0.254
1746997618459,92.6,132.99,-0.207
1746997618559,92.66,132.99,-0.32
1746997618659,92.6,132.99,-0.189
1746997618759,92.58,132.96,0.028
1746997618859,92.6,132.96,-0.16
1746997618959,92.55,132.96,-0.283
1746997619059,92.58,132.96,-0.038
1746997619159,92.6,132.99,-0.066
1746997619259,92.6,132.99,-0.302
1746997619359,92.62,132.99,-0.377
1746997619459,92.6,132.96,-0.245
1746997619559,92.6,132.99,-0.189
1746997619659,92.6,132.96,-0.386
1746997619759,92.58,132.99,-0.481
1746997619859,92.6,132.99,-0.443
1746997619959,92.62,132.96,-0.415
1746997620059,92.62,132.99,-0.509
1746997620159,92.6,132.99,-0.424
1746997620259,92.6,132.96,-0.443
1746997620359,92.58,132.99,-0.49
1746997620459,92.6,132.96,-0.434
1746997620559,92.62,132.99,-0.377
1746997620659,92.55,132.96,-0.452
1746997620759,92.62,132.96,-0.584
1746997620859,92.6,132.99,-0.49
1746997620959,92.62,132.99,-0.443
1746997621059,92.58,132.94,-0.452
1746997621159,92.62,132.99,-0.848
1746997621259,92.6,132.96,-0.716
1746997621359,92.6,132.99,-0.669
1746997621459,92.58,132.94,-0.773
1746997621559,92.66,132.96,-0.5
1746997621659,92.64,133.01,-0.537
1746997621759,92.6,133.01,-0.471
1746997621859,92.58,132.96,-0.311
1746997621959,92.58,132.94,-0.603
1746997622059,92.6,132.96,-0.556
1746997622160,92.66,132.99,-0.462
1746997622259,92.58,132.96,-0.5
1746997622359,92.6,132.96,-0.707
1746997622460,92.6,132.99,-0.622
1746997622560,92.6,132.99,-0.782
1746997622660,92.6,133.01,-0.556
1746997622760,92.6,132.99,-0.283
1746997622860,92.58,132.99,-0.358
1746997622960,92.62,132.99,-0.471
1746997623060,92.6,132.99,-0.386
1746997623160,92.55,132.96,-0.254
1746997623260,92.6,132.99,-0.245
1746997623360,92.6,132.96,-0.377
1746997623460,92.6,132.99,-0.339
1746997623560,92.6,132.99,-0.471
1746997623660,92.62,132.99,-0.707
1746997623760,92.53,132.96,-0.65
1746997623860,92.6,132.99,-0.726
1746997623960,92.6,132.96,-0.745
1746997624060,92.6,132.96,-0.669
1746997624160,92.62,132.99,-0.349
1746997624260,92.6,132.99,-0.434
1746997624360,92.6,133.01,-0.669
1746997624460,92.6,132.99,-0.754
1746997624560,92.62,132.94,-0.566
1746997624660,92.62,132.96,-0.594
1746997624760,92.6,132.99,-0.801
1746997624860,92.6,132.99,-0.726
1746997624960,92.58,132.99,-0.792
1746997625060,92.6,132.96,-0.584
1746997625160,92.62,132.99,-0.641
1746997625260,92.62,132.94,-0.697
1746997625360,92.6,132.99,-0.82
1746997625460,92.58,132.96,-0.924
1746997625560,92.6,132.99,-0.726
1746997625660,92.64,132.96,-0.49
1746997625760,92.6,132.99,-0.434
1746997625861,92.6,132.99,-0.707
1746997625960,92.6,132.99,-0.679
1746997626060,92.58,132.99,-0.641
1746997626160,92.58,132.99,-0.754
1746997626260,92.58,132.96,-0.782
1746997626361,92.58,132.99,-0.867
1746997626461,92.58,132.99,-0.782
1746997626560,92.53,132.96,-0.782
1746997626661,92.6,132.99,-0.952
1746997626761,92.6,132.99,-0.886
1746997626861,92.62,132.99,-0.943
1746997626961,92.58,132.99,-0.773
1746997627061,92.6,132.96,-0.735
1746997627161,92.62,132.99,-0.697
1746997627260,92.62,132.99,-0.848
1746997627361,92.6,132.99,-0.943
1746997627461,92.6,132.94,-0.867
1746997627561,92.58,132.99,-0.848
1746997627661,92.62,132.94,-0.895
1746997627761,92.6,132.99,-1.018
1746997627861,92.58,133.01,-0.877
1746997627961,92.6,132.99,-0.848
1746997628061,92.6,132.96,-0.735
1746997628161,92.6,132.99,-1.178
1746997628261,92.6,132.99,-1.188
1746997628361,92.6,132.99,-1.046
1746997628461,92.53,132.99,-0.829
1746997628561,92.6,132.99,-0.641
1746997628661,92.62,132.99,-0.745
1746997628761,92.6,132.96,-0.622
1746997628861,92.6,132.99,-0.735
1746997628961,92.62,132.99,-1.14
1746997629061,92.58,132.96,-1.103
1746997629161,92.6,132.99,-0.971
1746997629261,92.6,132.99,-0.914
1746997629361,92.6,132.96,-0.98
1746997629461,92.6,132.99,-1.112
1746997629562,92.62,132.94,-1.159
1746997629661,92.62,132.99,-0.999
1746997629761,92.6,132.99,-0.895
1746997629861,92.62,132.94,-0.801
1746997629961,92.58,132.96,-0.792
1746997630061,92.58,132.99,-0.943
1746997630162,92.6,132.96,-0.895
1746997630262,92.58,132.99,-0.905
1746997630362,92.62,132.99,-1.018
1746997630462,92.58,132.99,-1.027
1746997630562,92.6,133.01,-1.122
1746997630662,92.6,132.99,-1.254
1746997630762,92.58,132.96,-1.103
1746997630862,92.64,132.96,-1.112
1746997630962,92.62,132.99,-1.188
1746997631062,92.6,132.96,-1.084
1746997631162,92.6,132.99,-1.065
1746997631262,92.53,132.99,-0.886
1746997631362,92.6,132.99,-0.877
1746997631462,92.6,132.96,-0.905
1746997631562,92.6,132.94,-0.895
1746997631662,92.6,132.96,-0.886
1746997631762,92.58,132.96,-0.961
1746997631862,92.6,132.99,-1.074
1746997631962,92.2,132.96,-0.933
1746997632062,92.53,132.99,-0.858
1746997632162,92.6,132.99,-0.933
1746997632262,92.58,132.99,-0.792
1746997632362,92.58,132.96,-0.82
1746997632462,92.58,132.99,-0.905
1746997632562,92.58,132.96,-0.471
1746997632662,92.58,132.99,-0.434
1746997632762,92.58,132.96,-0.65
1746997632862,92.6,132.96,-0.566
1746997632962,92.6,132.99,-0.566
1746997633062,92.6,132.99,-0.537
1746997633162,92.55,132.94,-0.537
1746997633262,92.58,132.96,-0.566
1746997633362,92.6,132.96,-0.641
1746997633462,92.62,132.96,-0.679
1746997633562,92.62,132.99,-0.641
1746997633662,92.62,132.99,-0.697
1746997633762,92.6,132.99,-0.584
1746997633862,92.6,132.94,-0.443
1746997633962,92.6,132.99,-0.254
1746997634062,92.33,132.99,-0.217
1746997634162,92.6,132.99,-0.292
1746997634262,92.64,132.99,-0.396
1746997634362,92.6,132.99,-0.641
1746997634463,92.64,133.01,-0.537
1746997634563,92.27,132.96,-0.405
1746997634662,92.58,132.99,-0.415
1746997634763,92.6,132.99,-0.462
1746997634863,92.6,132.96,-0.368
1746997634963,92.6,132.99,-0.386
1746997635063,92.6,132.96,-0.434
1746997635163,92.6,133.01,-0.377
1746997635263,92.53,132.96,-0.254
