Time_sec,Reference_Force_N,Actual_Force_N,Error_N
3.316,0.0,-54.06,54.06
3.319,0.0,-54.15,54.15
3.322,0.0,-54.15,54.15
3.325,0.0,-54.13,54.13
3.328,0.0,-54.06,54.06
3.331,0.0,-54.1,54.1
3.334,0.0,-54.14,54.14
3.337,0.0,-54.15,54.15
3.34,0.0,0.0,0.0
3.343,0.0,-54.19,54.19
3.346,0.0,-54.12,54.12
3.349,0.0,-54.06,54.06
3.352,0.0,-54.09,54.09
3.355,0.0,-54.1,54.1
3.358,0.0,-54.11,54.11
3.361,0.0,-54.08,54.08
3.364,0.0,-54.16,54.16
3.367,0.0,-54.14,54.14
3.37,0.0,-54.12,54.12
3.373,0.0,-54.18,54.18
3.376,0.0,-54.19,54.19
3.379,0.0,-54.1,54.1
3.382,0.0,-54.1,54.1
3.385,0.0,-54.12,54.12
3.388,0.0,-54.05,54.05
3.391,0.0,-54.08,54.08
3.394,0.0,-54.18,54.18
3.397,0.0,-54.14,54.14
3.4,0.0,-54.14,54.14
3.404,0.0,-54.19,54.19
3.407,0.0,-54.16,54.16
3.41,0.0,-54.06,54.06
3.413,0.0,-54.12,54.12
3.416,0.0,-54.21,54.21
3.419,0.0,0.0,0.0
3.421,0.0,-54.1,54.1
3.424,0.0,-54.1,54.1
3.427,0.0,-54.12,54.12
3.43,0.0,-54.06,54.06
3.433,0.0,-54.04,54.04
3.436,0.0,-54.11,54.11
3.439,0.0,-54.08,54.08
3.442,0.0,-54.03,54.03
3.446,0.0,-54.15,54.15
3.449,0.0,-54.12,54.12
3.452,0.0,-54.11,54.11
3.455,0.0,-54.14,54.14
3.458,0.0,-54.14,54.14
3.461,0.0,-54.13,54.13
3.464,0.0,-54.09,54.09
3.467,0.0,-54.07,54.07
3.47,0.0,-54.09,54.09
3.473,0.0,-54.17,54.17
3.476,0.0,-54.16,54.16
3.479,0.0,-54.09,54.09
3.482,0.0,-54.13,54.13
3.485,0.0,-54.16,54.16
3.488,0.0,-54.1,54.1
3.491,0.0,-54.09,54.09
3.494,0.0,-54.12,54.12
3.497,0.0,-54.06,54.06
3.5,0.0,0.0,0.0
3.503,0.0,-54.09,54.09
3.506,0.0,-54.08,54.08
3.509,0.0,-54.08,54.08
3.512,0.0,-54.11,54.11
3.515,0.0,-54.15,54.15
3.518,0.0,-54.12,54.12
3.521,0.0,-54.13,54.13
3.524,0.0,-54.16,54.16
3.527,0.0,-54.13,54.13
3.53,0.0,-54.12,54.12
3.533,0.0,-54.17,54.17
3.536,0.0,-54.11,54.11
3.539,0.0,-54.1,54.1
3.542,0.0,-54.15,54.15
3.545,0.0,-54.15,54.15
3.548,0.0,-54.12,54.12
3.551,0.0,-54.16,54.16
3.554,0.0,-54.21,54.21
3.557,0.0,-54.17,54.17
3.561,0.0,-54.06,54.06
3.564,0.0,-54.08,54.08
3.567,0.0,-54.13,54.13
3.57,0.0,-54.09,54.09
3.573,0.0,-54.17,54.17
3.576,0.0,-54.14,54.14
3.579,0.0,-54.12,54.12
3.582,0.0,0.0,0.0
3.584,0.0,-54.12,54.12
3.587,0.0,-54.14,54.14
3.59,0.0,-54.14,54.14
3.593,0.0,-54.17,54.17
3.596,0.0,-54.14,54.14
3.599,0.0,-54.12,54.12
3.603,0.0,-54.16,54.16
3.606,0.0,-54.17,54.17
3.609,0.0,-54.12,54.12
3.612,0.0,-54.16,54.16
3.615,0.0,-54.17,54.17
3.618,0.0,-54.14,54.14
3.621,0.0,-54.12,54.12
3.624,0.0,-54.17,54.17
3.627,0.0,-54.2,54.2
3.63,0.0,-54.16,54.16
3.633,0.0,-54.15,54.15
3.636,0.0,-54.17,54.17
3.639,0.0,-54.09,54.09
3.642,0.0,-54.1,54.1
3.645,0.0,-54.09,54.09
3.648,0.0,-54.15,54.15
3.651,0.0,-54.16,54.16
3.654,0.0,-54.15,54.15
3.657,0.0,-54.14,54.14
3.66,0.0,-54.12,54.12
3.663,0.0,0.0,0.0
3.666,0.0,-54.14,54.14
3.669,0.0,-54.12,54.12
3.672,0.0,-54.15,54.15
3.675,0.0,-54.15,54.15
3.678,0.0,-54.17,54.17
3.681,0.0,-54.1,54.1
3.684,0.0,-54.02,54.02
3.687,0.0,-54.08,54.08
3.69,0.0,-54.08,54.08
3.693,0.0,-54.11,54.11
3.696,0.0,-54.14,54.14
3.699,0.0,-54.09,54.09
3.702,0.0,-54.12,54.12
3.705,0.0,-54.13,54.13
3.708,0.0,-54.14,54.14
3.711,0.0,-54.2,54.2
3.714,0.0,-54.21,54.21
3.717,0.0,-54.15,54.15
3.721,0.0,-54.11,54.11
3.724,0.0,-54.12,54.12
3.727,0.0,-54.11,54.11
3.73,0.0,-54.08,54.08
3.733,0.0,-54.13,54.13
3.736,0.0,-54.14,54.14
3.739,0.0,-54.14,54.14
3.742,0.0,-54.07,54.07
3.745,0.0,0.0,0.0
3.747,0.0,-54.12,54.12
3.75,0.0,-54.12,54.12
3.753,0.0,-54.12,54.12
3.756,0.0,-54.1,54.1
3.759,0.0,-54.01,54.01
3.763,0.0,-54.06,54.06
3.766,0.0,-54.1,54.1
3.769,0.0,-54.12,54.12
3.772,0.0,-54.1,54.1
3.775,0.0,-54.13,54.13
3.778,0.0,-54.12,54.12
3.781,0.0,-54.13,54.13
3.784,0.0,-54.15,54.15
3.787,0.0,-54.1,54.1
3.79,0.0,-54.07,54.07
3.793,0.0,-54.11,54.11
3.796,0.0,-54.15,54.15
3.799,0.0,-54.16,54.16
3.802,0.0,-54.19,54.19
3.805,0.0,-54.09,54.09
3.808,0.0,-54.03,54.03
3.811,0.0,-54.09,54.09
3.814,0.0,-54.14,54.14
3.817,0.0,-54.19,54.19
3.82,0.0,-54.12,54.12
3.823,0.0,-54.08,54.08
3.826,0.0,0.0,0.0
3.829,0.0,-54.15,54.15
3.832,0.0,-54.23,54.23
3.835,0.0,-54.19,54.19
3.838,0.0,-54.11,54.11
3.841,0.0,-54.09,54.09
3.844,0.0,-54.17,54.17
3.847,0.0,-54.11,54.11
3.85,0.0,-54.08,54.08
3.853,0.0,-54.15,54.15
3.856,0.0,-54.15,54.15
3.859,0.0,-54.14,54.14
3.862,0.0,-54.12,54.12
3.865,0.0,-54.12,54.12
3.868,0.0,-54.17,54.17
3.871,0.0,-54.11,54.11
3.874,0.0,-54.09,54.09
3.878,0.0,-54.12,54.12
3.881,0.0,-54.17,54.17
3.884,0.0,-54.14,54.14
3.887,0.0,-54.07,54.07
3.89,0.0,-54.1,54.1
3.893,0.0,-54.13,54.13
3.896,0.0,-54.04,54.04
3.899,0.0,-54.01,54.01
3.902,0.0,-54.08,54.08
3.905,0.0,-54.1,54.1
3.908,0.0,0.0,0.0
3.91,0.0,-54.01,54.01
3.913,0.0,-54.05,54.05
3.916,0.0,-54.16,54.16
3.92,0.0,-54.17,54.17
3.923,0.0,-54.14,54.14
3.926,0.0,-54.12,54.12
3.929,0.0,-54.05,54.05
3.932,0.0,-54.07,54.07
3.935,0.0,-54.16,54.16
3.938,0.0,-54.06,54.06
3.941,0.0,-54.08,54.08
3.944,0.0,-54.14,54.14
3.947,0.0,-54.11,54.11
3.95,0.0,-54.1,54.1
3.953,0.0,-54.15,54.15
3.956,0.0,-54.14,54.14
3.959,0.0,-54.13,54.13
3.962,0.0,-54.14,54.14
3.965,0.0,-54.15,54.15
3.968,0.0,-54.17,54.17
3.971,0.0,-54.12,54.12
3.974,0.0,-54.05,54.05
3.977,0.0,-54.1,54.1
3.98,0.0,-54.08,54.08
3.983,0.0,-54.04,54.04
3.986,0.0,0.0,0.0
3.989,0.0,-54.07,54.07
3.992,0.0,-54.11,54.11
3.995,0.0,-54.12,54.12
3.998,0.0,-54.09,54.09
4.001,0.0,-54.1,54.1
4.004,0.0,-54.14,54.14
4.007,0.0,-54.02,54.02
4.01,0.0,-54.04,54.04
4.013,0.0,-54.11,54.11
4.016,0.0,-54.12,54.12
4.019,0.0,-54.13,54.13
4.022,0.0,-54.1,54.1
4.025,0.0,-54.16,54.16
4.028,0.0,-54.08,54.08
4.031,0.0,-54.07,54.07
4.035,0.0,-54.13,54.13
4.038,0.0,-54.11,54.11
4.041,0.0,-54.13,54.13
4.044,0.0,-54.2,54.2
4.047,0.0,-54.17,54.17
4.05,0.0,-54.17,54.17
4.053,0.0,-54.21,54.21
4.056,0.0,-54.2,54.2
4.059,0.0,-54.09,54.09
4.062,0.0,-54.14,54.14
4.065,0.0,-54.21,54.21
4.068,0.0,0.0,0.0
4.07,0.0,-54.17,54.17
4.073,0.0,-54.13,54.13
4.077,0.0,-54.1,54.1
4.08,0.0,-54.09,54.09
4.083,0.0,-54.19,54.19
4.086,0.0,-54.15,54.15
4.089,0.0,-54.11,54.11
4.092,0.0,-54.16,54.16
4.095,0.0,-54.22,54.22
4.098,0.0,-54.12,54.12
4.101,0.0,-54.1,54.1
4.104,0.0,-54.15,54.15
4.107,0.0,-54.12,54.12
4.11,0.0,-54.11,54.11
4.113,0.0,-54.12,54.12
4.116,0.0,-54.12,54.12
4.119,0.0,-54.05,54.05
4.122,0.0,-54.12,54.12
4.125,0.0,-54.11,54.11
4.128,0.0,-54.08,54.08
4.131,0.0,-54.11,54.11
4.134,0.0,-54.12,54.12
4.137,0.0,-54.1,54.1
4.14,0.0,-54.06,54.06
4.143,0.0,-54.09,54.09
4.146,0.0,-54.12,54.12
4.149,0.0,0.0,0.0
4.152,0.0,-54.13,54.13
4.155,0.0,-54.16,54.16
4.158,0.0,-54.19,54.19
4.161,0.0,-54.14,54.14
4.164,0.0,-54.13,54.13
4.167,0.0,-54.1,54.1
4.17,0.0,-54.11,54.11
4.173,0.0,-54.15,54.15
4.176,0.0,-54.17,54.17
4.179,0.0,-54.16,54.16
4.182,0.0,-54.14,54.14
4.185,0.0,-54.19,54.19
4.188,0.0,-54.12,54.12
4.191,0.0,-54.08,54.08
4.195,0.0,-54.14,54.14
4.198,0.0,-54.17,54.17
4.201,0.0,-54.09,54.09
4.204,0.0,-54.1,54.1
4.207,0.0,-54.09,54.09
4.21,0.0,-54.14,54.14
4.213,0.0,-54.15,54.15
4.216,0.0,-54.06,54.06
4.219,0.0,-53.98,53.98
4.222,0.0,-54.1,54.1
4.225,0.0,-54.03,54.03
4.228,0.0,-54.04,54.04
4.231,0.0,0.0,0.0
4.233,0.0,-54.09,54.09
4.237,0.0,-54.1,54.1
4.24,0.0,-54.18,54.18
4.243,0.0,-54.14,54.14
4.246,0.0,-54.11,54.11
4.249,0.0,-54.11,54.11
4.252,0.0,-54.15,54.15
4.255,0.0,-54.14,54.14
4.258,0.0,-54.13,54.13
4.261,0.0,-54.09,54.09
4.264,0.0,-54.17,54.17
4.267,0.0,-54.18,54.18
4.27,0.0,-54.09,54.09
4.273,0.0,-54.07,54.07
4.276,0.0,-54.02,54.02
4.279,0.0,-54.1,54.1
4.282,0.0,-54.16,54.16
4.285,0.0,-54.17,54.17
4.288,0.0,-54.17,54.17
4.291,0.0,-54.12,54.12
4.294,0.0,-54.09,54.09
4.297,0.0,-54.1,54.1
4.3,0.0,-54.14,54.14
4.303,0.0,-54.19,54.19
4.306,0.0,-54.11,54.11
4.31,0.0,-54.07,54.07
4.313,0.0,0.0,0.0
4.315,0.0,-54.13,54.13
4.318,0.0,-54.13,54.13
4.321,0.0,-54.12,54.12
4.324,0.0,-54.07,54.07
4.327,0.0,-54.1,54.1
4.33,0.0,-54.07,54.07
4.333,0.0,-54.14,54.14
4.336,0.0,-54.15,54.15
4.339,0.0,-54.1,54.1
4.342,0.0,-54.04,54.04
4.345,0.0,-54.08,54.08
4.348,0.0,-54.12,54.12
4.352,0.0,-54.13,54.13
4.355,0.0,-54.14,54.14
4.358,0.0,-54.15,54.15
4.361,0.0,-54.11,54.11
4.364,0.0,-54.15,54.15
4.367,0.0,-54.1,54.1
4.37,0.0,-54.16,54.16
4.373,0.0,-54.18,54.18
4.376,0.0,-54.13,54.13
4.379,0.0,-54.14,54.14
4.382,0.0,-54.19,54.19
4.385,0.0,-54.18,54.18
4.388,0.0,-54.14,54.14
4.391,0.0,-54.11,54.11
4.394,0.0,0.0,0.0
4.397,0.0,-54.07,54.07
4.4,0.0,-54.08,54.08
4.403,0.0,-54.08,54.08
4.406,0.0,-54.15,54.15
4.409,0.0,-54.11,54.11
4.412,0.0,-54.16,54.16
4.415,0.0,-54.14,54.14
4.418,0.0,-54.09,54.09
4.421,0.0,-54.12,54.12
4.424,0.0,-54.12,54.12
4.427,0.0,-54.12,54.12
4.43,0.0,-54.1,54.1
4.433,0.0,-54.15,54.15
4.436,0.0,-54.14,54.14
4.439,0.0,-54.14,54.14
4.442,0.0,-54.14,54.14
4.445,0.0,-54.15,54.15
4.448,0.0,-54.2,54.2
4.451,0.0,-54.17,54.17
4.454,0.0,-54.15,54.15
4.457,0.0,-54.1,54.1
4.46,0.0,-54.1,54.1
4.463,0.0,-54.14,54.14
4.467,0.0,-54.13,54.13
4.47,0.0,-54.15,54.15
4.473,0.0,-54.16,54.16
4.476,0.0,0.0,0.0
4.478,0.0,-54.13,54.13
4.481,0.0,-54.11,54.11
4.484,0.0,-54.12,54.12
4.487,0.0,-54.11,54.11
4.49,0.0,-54.18,54.18
4.493,0.0,-54.16,54.16
4.496,0.0,-54.14,54.14
4.499,0.0,-54.12,54.12
4.502,0.0,-54.15,54.15
4.505,0.0,-54.12,54.12
4.508,0.0,-54.12,54.12
4.512,0.0,-54.13,54.13
4.515,0.0,-54.19,54.19
4.518,0.0,-54.17,54.17
4.521,0.0,-54.13,54.13
4.524,0.0,-54.1,54.1
4.527,0.0,-54.12,54.12
4.53,0.0,-54.11,54.11
4.533,0.0,-54.13,54.13
4.536,0.0,-54.16,54.16
4.539,0.0,-54.15,54.15
4.542,0.0,-54.18,54.18
4.545,0.0,-54.16,54.16
4.548,0.0,-54.14,54.14
4.551,0.0,-54.12,54.12
4.554,0.0,-54.16,54.16
4.557,0.0,0.0,0.0
4.56,0.0,-54.11,54.11
4.563,0.0,-54.09,54.09
4.566,0.0,-54.09,54.09
4.569,0.0,-54.15,54.15
4.572,0.0,-54.14,54.14
4.575,0.0,-54.06,54.06
4.578,0.0,-54.08,54.08
4.581,0.0,-54.13,54.13
4.584,0.0,-54.21,54.21
4.587,0.0,-54.14,54.14
4.59,0.0,-54.09,54.09
4.593,0.0,-54.1,54.1
4.596,0.0,-54.16,54.16
4.599,0.0,-54.14,54.14
4.602,0.0,-54.15,54.15
4.605,0.0,-54.22,54.22
4.608,0.0,-54.16,54.16
4.611,0.0,-54.13,54.13
4.614,0.0,-54.19,54.19
4.617,0.0,-54.13,54.13
4.62,0.0,-54.05,54.05
4.623,0.0,-54.08,54.08
4.627,0.0,-54.13,54.13
4.63,0.0,-54.15,54.15
4.633,0.0,-54.1,54.1
4.636,0.0,-54.14,54.14
4.639,0.0,0.0,0.0
4.641,0.0,-54.11,54.11
4.644,0.0,-54.1,54.1
4.647,0.0,-54.14,54.14
4.65,0.0,-54.13,54.13
4.653,0.0,-54.14,54.14
4.656,0.0,-54.11,54.11
4.659,0.0,-54.09,54.09
4.662,0.0,-54.12,54.12
4.665,0.0,-54.12,54.12
4.669,0.0,-54.13,54.13
4.672,0.0,-54.16,54.16
4.675,0.0,-54.13,54.13
4.678,0.0,-54.06,54.06
4.681,0.0,-54.14,54.14
4.684,0.0,-54.09,54.09
4.687,0.0,-54.18,54.18
4.69,0.0,-54.1,54.1
4.693,0.0,-54.12,54.12
4.696,0.0,-54.1,54.1
4.699,0.0,-54.07,54.07
4.702,0.0,-54.12,54.12
4.705,0.0,-54.15,54.15
4.708,0.0,-54.16,54.16
4.711,0.0,-54.12,54.12
4.714,0.0,-54.11,54.11
4.717,0.0,-54.15,54.15
4.72,0.0,0.0,0.0
4.723,0.0,-54.08,54.08
4.726,0.0,-54.12,54.12
4.729,0.0,-54.09,54.09
4.732,0.0,-54.11,54.11
4.735,0.0,-54.15,54.15
4.738,0.0,-54.08,54.08
4.741,0.0,-54.07,54.07
4.744,0.0,-54.12,54.12
4.747,0.0,-54.17,54.17
4.75,0.0,-54.2,54.2
4.753,0.0,-54.17,54.17
4.756,0.0,-54.13,54.13
4.759,0.0,-54.14,54.14
4.762,0.0,-54.15,54.15
4.765,0.0,-54.16,54.16
4.768,0.0,-54.12,54.12
4.771,0.0,-54.16,54.16
4.774,0.0,-54.13,54.13
4.777,0.0,-54.15,54.15
4.78,0.0,-54.11,54.11
4.784,0.0,-54.18,54.18
4.787,0.0,-54.2,54.2
4.79,0.0,-54.17,54.17
4.793,0.0,-54.11,54.11
4.796,0.0,-54.08,54.08
4.799,0.0,-54.12,54.12
4.802,0.0,0.0,0.0
4.804,0.0,-54.09,54.09
4.807,0.0,-54.12,54.12
4.81,0.0,-54.15,54.15
4.813,0.0,-54.17,54.17
4.816,0.0,-54.11,54.11
4.819,0.0,-54.07,54.07
4.822,0.0,-54.16,54.16
4.826,0.0,-54.12,54.12
4.829,0.0,-54.09,54.09
4.832,0.0,-54.17,54.17
4.835,0.0,-54.22,54.22
4.838,0.0,-54.18,54.18
4.841,0.0,-54.15,54.15
4.844,0.0,-54.09,54.09
4.847,0.0,-54.09,54.09
4.85,0.0,-54.08,54.08
4.853,0.0,-54.15,54.15
4.856,0.0,-54.17,54.17
4.859,0.0,-54.23,54.23
4.862,0.0,-54.18,54.18
4.865,0.0,-54.15,54.15
4.868,0.0,-54.22,54.22
4.871,0.0,-54.19,54.19
4.874,0.0,-54.23,54.23
4.877,0.0,-54.23,54.23
4.88,0.0,-54.05,54.05
4.883,0.0,0.0,0.0
4.886,0.0,-54.07,54.07
4.889,0.0,-54.14,54.14
4.892,0.0,-54.11,54.11
4.895,0.0,-54.11,54.11
4.898,0.0,-54.11,54.11
4.901,0.0,-54.08,54.08
4.904,0.0,-54.14,54.14
4.907,0.0,-54.14,54.14
4.91,0.0,-54.06,54.06
4.913,0.0,-54.1,54.1
4.916,0.0,-54.19,54.19
4.919,0.0,-54.11,54.11
4.922,0.0,-54.06,54.06
4.925,0.0,-54.13,54.13
4.928,0.0,-54.14,54.14
4.931,0.0,-54.15,54.15
4.934,0.0,-54.16,54.16
4.937,0.0,-54.12,54.12
4.94,0.0,-54.05,54.05
4.944,0.0,-54.02,54.02
4.947,0.0,-54.03,54.03
4.95,0.0,-54.11,54.11
4.953,0.0,-54.16,54.16
4.956,0.0,-54.09,54.09
4.959,0.0,-54.07,54.07
4.962,0.0,-54.15,54.15
4.965,0.0,0.0,0.0
4.967,0.0,-54.21,54.21
4.97,0.0,-54.08,54.08
4.973,0.0,-54.06,54.06
4.976,0.0,-54.07,54.07
4.979,0.0,-54.09,54.09
4.982,0.0,-54.16,54.16
4.986,0.0,-54.18,54.18
4.989,0.0,-54.1,54.1
4.992,0.0,-54.06,54.06
4.995,0.0,-54.14,54.14
4.998,0.0,-54.11,54.11
5.001,0.0,-54.04,54.04
5.004,0.0,-54.17,54.17
5.007,0.0,-54.15,54.15
5.01,0.0,-54.18,54.18
5.013,0.0,-54.25,54.25
5.016,0.0,-54.14,54.14
5.019,0.0,-54.1,54.1
5.022,0.0,-54.13,54.13
5.025,0.0,-54.13,54.13
5.028,0.0,-54.06,54.06
5.031,0.0,-54.12,54.12
5.034,0.0,-54.21,54.21
5.037,0.0,-54.19,54.19
5.04,0.0,-54.12,54.12
5.043,0.0,-54.17,54.17
5.046,0.0,0.0,0.0
5.049,0.0,-54.15,54.15
5.052,0.0,-54.12,54.12
5.055,0.0,-54.15,54.15
5.058,0.0,-54.13,54.13
5.061,0.0,-54.15,54.15
5.064,0.0,-54.17,54.17
5.067,0.0,-54.12,54.12
5.07,0.0,-54.1,54.1
5.073,0.0,-54.1,54.1
5.076,0.0,-54.12,54.12
5.079,0.0,-54.08,54.08
5.082,0.0,-54.09,54.09
5.085,0.0,-54.13,54.13
5.088,0.0,-54.11,54.11
5.091,0.0,-54.12,54.12
5.094,0.0,-54.17,54.17
5.097,0.0,-54.18,54.18
5.101,0.0,-54.1,54.1
5.104,0.0,-54.06,54.06
5.107,0.0,-54.02,54.02
5.11,0.0,-54.04,54.04
5.113,0.0,-54.12,54.12
5.116,0.0,-54.14,54.14
5.119,0.0,-54.14,54.14
5.122,0.0,-54.19,54.19
5.125,0.0,-54.16,54.16
5.128,0.0,0.0,0.0
5.13,0.0,-54.15,54.15
5.133,0.0,-54.18,54.18
5.136,0.0,-54.19,54.19
5.139,0.0,-54.17,54.17
5.143,0.0,-54.17,54.17
5.146,0.0,-54.16,54.16
5.149,0.0,-54.09,54.09
5.152,0.0,-54.07,54.07
5.155,0.0,-54.04,54.04
5.158,0.0,-54.07,54.07
5.161,0.0,-54.11,54.11
5.164,0.0,-54.14,54.14
5.167,0.0,-54.18,54.18
5.17,0.0,-54.11,54.11
5.173,0.0,-54.13,54.13
5.176,0.0,-54.17,54.17
5.179,0.0,-54.17,54.17
5.182,0.0,-54.24,54.24
5.185,0.0,-54.2,54.2
5.188,0.0,-54.04,54.04
5.191,0.0,-54.05,54.05
5.194,0.0,-54.15,54.15
5.197,0.0,-54.07,54.07
5.2,0.0,-54.1,54.1
5.203,0.0,-54.11,54.11
5.206,0.0,-54.09,54.09
5.209,0.0,0.0,0.0
5.212,0.0,-54.05,54.05
5.215,0.0,-54.1,54.1
5.218,0.0,-54.16,54.16
5.221,0.0,-54.15,54.15
5.224,0.0,-54.11,54.11
5.227,0.0,-54.12,54.12
5.23,0.0,-54.06,54.06
5.233,0.0,-54.1,54.1
5.236,0.0,-54.09,54.09
5.239,0.0,-54.09,54.09
5.242,0.0,-54.15,54.15
5.245,0.0,-54.18,54.18
5.248,0.0,-54.18,54.18
5.251,0.0,-54.2,54.2
5.254,0.0,-54.21,54.21
5.257,0.0,-54.15,54.15
5.261,0.0,-54.15,54.15
5.264,0.0,-54.16,54.16
5.267,0.0,-54.11,54.11
5.27,0.0,-54.16,54.16
5.273,0.0,-54.18,54.18
5.276,0.0,-54.13,54.13
5.279,0.0,-54.06,54.06
5.282,0.0,-54.1,54.1
5.285,0.0,-54.13,54.13
5.288,0.0,0.0,0.0
5.29,0.0,-54.08,54.08
5.293,0.0,-54.1,54.1
5.296,0.0,-54.17,54.17
5.299,0.0,-54.16,54.16
5.303,0.0,-54.18,54.18
5.306,0.0,-54.15,54.15
5.309,0.0,-54.11,54.11
5.312,0.0,-54.16,54.16
5.315,0.0,-54.12,54.12
5.318,0.0,-54.09,54.09
5.321,0.0,-54.15,54.15
5.324,0.0,-54.15,54.15
5.327,0.0,-54.11,54.11
5.33,0.0,-54.13,54.13
5.333,0.0,-54.17,54.17
5.336,0.0,-54.15,54.15
5.339,0.0,-54.12,54.12
5.342,0.0,-54.22,54.22
5.345,0.0,-54.21,54.21
5.348,0.0,-54.16,54.16
5.351,0.0,-54.2,54.2
5.354,0.0,-54.19,54.19
5.357,0.0,-54.14,54.14
5.36,0.0,-54.17,54.17
5.363,0.0,-54.2,54.2
5.366,0.0,-54.18,54.18
5.369,0.0,0.0,0.0
5.372,0.0,-54.15,54.15
5.375,0.0,-54.09,54.09
5.378,0.0,-54.02,54.02
5.381,0.0,-54.06,54.06
5.384,0.0,-54.17,54.17
5.387,0.0,-54.2,54.2
5.39,0.0,-54.14,54.14
5.393,0.0,-54.22,54.22
5.396,0.0,-54.21,54.21
5.399,0.0,-54.1,54.1
5.402,0.0,-54.05,54.05
5.405,0.0,-54.11,54.11
5.408,0.0,-54.14,54.14
5.411,0.0,-54.09,54.09
5.414,0.0,-54.08,54.08
5.418,0.0,-54.09,54.09
5.421,0.0,-54.07,54.07
5.424,0.0,-54.12,54.12
5.427,0.0,-54.14,54.14
5.43,0.0,-54.16,54.16
5.433,0.0,-54.22,54.22
5.436,0.0,-54.17,54.17
5.439,0.0,-54.16,54.16
5.442,0.0,-54.17,54.17
5.445,0.0,-54.15,54.15
5.448,0.0,-54.15,54.15
5.451,0.0,0.0,0.0
5.453,0.0,-54.21,54.21
5.456,0.0,-54.21,54.21
5.46,0.0,-54.14,54.14
5.463,0.0,-54.1,54.1
5.466,0.0,-54.16,54.16
5.469,0.0,-54.21,54.21
5.472,0.0,-54.15,54.15
5.475,0.0,-54.12,54.12
5.478,0.0,-54.12,54.12
5.481,0.0,-54.13,54.13
5.484,0.0,-54.18,54.18
5.487,0.0,-54.19,54.19
5.49,0.0,-54.13,54.13
5.493,0.0,-54.11,54.11
5.496,0.0,-54.12,54.12
5.499,0.0,-54.06,54.06
5.502,0.0,-54.13,54.13
5.505,0.0,-54.2,54.2
5.508,0.0,-54.18,54.18
5.511,0.0,-54.17,54.17
5.514,0.0,-54.24,54.24
5.517,0.0,-54.18,54.18
5.52,0.0,-54.16,54.16
5.523,0.0,-54.11,54.11
5.526,0.0,-54.08,54.08
5.529,0.0,-54.12,54.12
5.533,0.0,0.0,0.0
5.535,0.0,-54.07,54.07
5.538,0.0,-54.04,54.04
5.541,0.0,-54.11,54.11
5.544,0.0,-54.09,54.09
5.547,0.0,-54.09,54.09
5.55,0.0,-54.06,54.06
5.553,0.0,-54.09,54.09
5.556,0.0,-54.1,54.1
5.559,0.0,-54.13,54.13
5.562,0.0,-54.17,54.17
5.565,0.0,-54.16,54.16
5.568,0.0,-54.07,54.07
5.571,0.0,-54.05,54.05
5.575,0.0,-54.1,54.1
5.578,0.0,-54.06,54.06
5.581,0.0,-54.13,54.13
5.584,0.0,-54.14,54.14
5.587,0.0,-54.04,54.04
5.59,0.0,-54.02,54.02
5.593,0.0,-54.11,54.11
5.596,0.0,-54.14,54.14
5.599,0.0,-54.17,54.17
5.602,0.0,-54.17,54.17
5.605,0.0,-54.11,54.11
5.608,0.0,-54.18,54.18
5.611,0.0,-54.18,54.18
5.614,0.0,0.0,0.0
5.617,0.0,-54.17,54.17
5.62,0.0,-54.11,54.11
5.623,0.0,-54.07,54.07
5.626,0.0,-54.13,54.13
5.629,0.0,-54.17,54.17
5.632,0.0,-54.2,54.2
5.635,0.0,-54.21,54.21
5.638,0.0,-54.14,54.14
5.641,0.0,-54.11,54.11
5.644,0.0,-54.14,54.14
5.647,0.0,-54.17,54.17
5.65,0.0,-54.07,54.07
5.653,0.0,-54.14,54.14
5.656,0.0,-54.16,54.16
5.659,0.0,-54.1,54.1
5.662,0.0,-54.12,54.12
5.665,0.0,-54.17,54.17
5.668,0.0,-54.17,54.17
5.671,0.0,-54.17,54.17
5.674,0.0,-54.16,54.16
5.677,0.0,-54.14,54.14
5.68,0.0,-54.13,54.13
5.683,0.0,-54.11,54.11
5.686,0.0,-54.17,54.17
5.689,0.0,-54.15,54.15
5.693,0.0,-54.15,54.15
5.696,0.0,0.0,0.0
5.698,0.0,-54.14,54.14
5.701,0.0,-54.18,54.18
5.704,0.0,-54.23,54.23
5.707,0.0,-54.17,54.17
5.71,0.0,-54.07,54.07
5.713,0.0,-54.09,54.09
5.716,0.0,-54.13,54.13
5.719,0.0,-54.12,54.12
5.722,0.0,-54.13,54.13
5.725,0.0,-54.11,54.11
5.728,0.0,-54.09,54.09
5.731,0.0,-54.11,54.11
5.735,0.0,-54.18,54.18
5.738,0.0,-54.11,54.11
5.741,0.0,-54.17,54.17
5.744,0.0,-54.18,54.18
5.747,0.0,-54.15,54.15
5.75,0.0,-54.07,54.07
5.753,0.0,-54.09,54.09
5.756,0.0,-54.1,54.1
5.759,0.0,-54.14,54.14
5.762,0.0,-54.25,54.25
5.765,0.0,-54.16,54.16
5.768,0.0,-54.09,54.09
5.771,0.0,-54.14,54.14
5.774,0.0,-54.24,54.24
5.777,0.0,0.0,0.0
5.78,0.0,-54.2,54.2
5.783,0.0,-54.14,54.14
5.786,0.0,-54.16,54.16
5.789,0.0,-54.18,54.18
5.792,0.0,-54.17,54.17
5.795,0.0,-54.1,54.1
5.798,0.0,-54.06,54.06
