Time_sec,Reference_Force_N,Actual_Force_N,Error_N
0.516,1.0,-50.93,51.93
0.52,1.0,-50.94,51.94
0.523,1.0,-50.86,51.86
0.526,1.0,-50.9,51.9
0.529,1.0,-50.96,51.96
0.532,1.0,-50.96,51.96
0.535,1.0,-50.94,51.94
0.538,1.0,-50.96,51.96
0.541,1.0,-50.98,51.98
0.544,1.0,-50.91,51.91
0.547,1.0,-50.91,51.91
0.55,1.0,-50.9,51.9
0.553,1.0,-50.86,51.86
0.556,1.0,-50.93,51.93
0.559,1.0,-50.94,51.94
0.562,1.0,-50.87,51.87
0.565,1.0,-50.9,51.9
0.568,1.0,-50.94,51.94
0.571,1.0,0.0,1.0
0.574,1.0,-50.9,51.9
0.577,1.0,-50.87,51.87
0.58,1.0,-50.9,51.9
0.583,1.0,-50.9,51.9
0.586,1.0,-50.9,51.9
0.589,1.0,-50.92,51.92
0.592,1.0,-50.9,51.9
0.595,1.0,-50.88,51.88
0.598,1.0,-50.93,51.93
0.601,1.0,-50.92,51.92
0.604,1.0,-50.88,51.88
0.607,1.0,-50.91,51.91
0.61,1.0,-50.97,51.97
0.613,1.0,-50.87,51.87
0.616,1.0,-50.89,51.89
0.619,1.0,-50.93,51.93
0.622,1.0,-50.89,51.89
0.625,1.0,-50.85,51.85
0.628,1.0,-50.9,51.9
0.631,1.0,-50.89,51.89
0.634,1.0,-50.88,51.88
0.638,1.0,-50.96,51.96
0.641,1.0,-50.96,51.96
0.644,1.0,-50.9,51.9
0.647,1.0,-50.91,51.91
0.65,1.0,-50.9,51.9
0.653,1.0,0.0,1.0
0.655,1.0,-50.89,51.89
0.658,1.0,-50.91,51.91
0.661,1.0,-50.92,51.92
0.664,1.0,-50.89,51.89
0.667,1.0,-50.91,51.91
0.67,1.0,-50.92,51.92
0.673,1.0,-50.91,51.91
0.676,1.0,-50.88,51.88
0.68,1.0,-50.89,51.89
0.683,1.0,-50.9,51.9
0.686,1.0,-50.89,51.89
0.689,1.0,-50.91,51.91
0.692,1.0,-50.91,51.91
0.695,1.0,-50.87,51.87
0.698,1.0,-50.89,51.89
0.701,1.0,-50.93,51.93
0.704,1.0,-50.93,51.93
0.707,1.0,-50.95,51.95
0.71,1.0,-50.97,51.97
0.713,1.0,-50.92,51.92
0.716,1.0,-50.92,51.92
0.719,1.0,-50.95,51.95
0.722,1.0,-50.96,51.96
0.725,1.0,-50.95,51.95
0.728,1.0,-50.92,51.92
0.731,1.0,-50.89,51.89
0.734,1.0,0.0,1.0
0.737,1.0,-50.9,51.9
0.74,1.0,-50.96,51.96
0.743,1.0,-50.93,51.93
0.746,1.0,-50.87,51.87
0.749,1.0,-50.92,51.92
0.752,1.0,-50.93,51.93
0.755,1.0,-50.9,51.9
0.758,1.0,-50.91,51.91
0.761,1.0,-50.95,51.95
0.764,1.0,-50.92,51.92
0.767,1.0,-50.92,51.92
0.77,1.0,-50.96,51.96
0.773,1.0,-50.92,51.92
0.776,1.0,-50.88,51.88
0.779,1.0,-50.91,51.91
0.782,1.0,-50.93,51.93
0.785,1.0,-50.93,51.93
0.788,1.0,-50.94,51.94
0.791,1.0,-50.92,51.92
0.795,1.0,-50.91,51.91
0.798,1.0,-50.91,51.91
0.801,1.0,-50.88,51.88
0.804,1.0,-50.92,51.92
0.807,1.0,-50.93,51.93
0.81,1.0,-50.92,51.92
0.813,1.0,0.0,1.0
0.815,1.0,-50.88,51.88
0.818,1.0,-50.91,51.91
0.821,1.0,-50.92,51.92
0.824,1.0,-50.9,51.9
0.827,1.0,-50.92,51.92
0.83,1.0,-50.93,51.93
0.833,1.0,-50.89,51.89
0.837,1.0,-50.87,51.87
0.84,1.0,-50.93,51.93
0.843,1.0,-50.91,51.91
0.846,1.0,-50.92,51.92
0.849,1.0,-50.99,51.99
0.852,1.0,-50.96,51.96
0.855,1.0,-50.93,51.93
0.858,1.0,-50.91,51.91
0.861,1.0,-50.94,51.94
0.864,1.0,-50.94,51.94
0.867,1.0,-50.93,51.93
0.87,1.0,-50.95,51.95
0.873,1.0,-50.9,51.9
0.876,1.0,-50.92,51.92
0.879,1.0,-50.94,51.94
0.882,1.0,-50.88,51.88
0.885,1.0,-50.89,51.89
0.888,1.0,-50.93,51.93
0.891,1.0,-50.92,51.92
0.894,1.0,0.0,1.0
0.897,1.0,-50.95,51.95
0.9,1.0,-50.96,51.96
0.903,1.0,-50.95,51.95
0.906,1.0,-50.94,51.94
0.909,1.0,-50.94,51.94
0.912,1.0,-50.93,51.93
0.915,1.0,-50.92,51.92
0.918,1.0,-50.94,51.94
0.921,1.0,-50.92,51.92
0.924,1.0,-50.9,51.9
0.927,1.0,-50.9,51.9
0.93,1.0,-50.91,51.91
0.933,1.0,-50.9,51.9
0.936,1.0,-50.92,51.92
0.939,1.0,-50.9,51.9
0.942,1.0,-50.9,51.9
0.945,1.0,-50.89,51.89
0.948,1.0,-50.89,51.89
0.952,1.0,-50.88,51.88
0.955,1.0,-50.92,51.92
0.958,1.0,-50.96,51.96
0.961,1.0,-50.93,51.93
0.964,1.0,-50.89,51.89
0.967,1.0,-50.91,51.91
0.97,1.0,-50.92,51.92
0.973,1.0,-50.88,51.88
0.976,1.0,0.0,1.0
0.978,1.0,-50.94,51.94
0.981,1.0,-50.92,51.92
0.984,1.0,-50.85,51.85
0.987,1.0,-50.89,51.89
0.99,1.0,-50.92,51.92
0.993,1.0,-50.9,51.9
0.997,1.0,-50.91,51.91
1.0,1.0,-50.96,51.96
1.003,1.0,-50.94,51.94
1.006,1.0,-50.9,51.9
1.009,1.0,-50.94,51.94
1.012,1.0,-50.92,51.92
1.015,1.0,-50.9,51.9
1.018,1.0,-50.97,51.97
1.021,1.0,-50.93,51.93
1.024,1.0,-50.88,51.88
1.027,1.0,-50.94,51.94
1.03,1.0,-50.95,51.95
1.033,1.0,-50.91,51.91
1.036,1.0,-50.94,51.94
1.039,1.0,-50.95,51.95
1.042,1.0,-50.9,51.9
1.045,1.0,-50.9,51.9
1.048,1.0,-50.93,51.93
1.051,1.0,-50.89,51.89
1.054,1.0,-50.88,51.88
1.057,1.0,0.0,1.0
1.06,1.0,-50.89,51.89
1.063,1.0,-50.94,51.94
1.066,1.0,-50.89,51.89
1.069,1.0,-50.93,51.93
1.072,1.0,-50.93,51.93
1.075,1.0,-50.86,51.86
1.078,1.0,-50.96,51.96
1.081,1.0,-50.97,51.97
1.084,1.0,-50.93,51.93
1.087,1.0,-50.96,51.96
1.09,1.0,-50.98,51.98
1.093,1.0,-50.89,51.89
1.096,1.0,-50.89,51.89
1.099,1.0,-50.98,51.98
1.102,1.0,-50.94,51.94
1.105,1.0,-50.91,51.91
1.108,1.0,-50.89,51.89
1.112,1.0,-50.86,51.86
1.115,1.0,-50.9,51.9
1.118,1.0,-50.95,51.95
1.121,1.0,-50.94,51.94
1.124,1.0,-50.93,51.93
1.127,1.0,-50.93,51.93
1.13,1.0,-50.94,51.94
1.133,1.0,-50.91,51.91
1.136,1.0,-50.93,51.93
1.139,1.0,0.0,1.0
1.141,1.0,-50.92,51.92
1.144,1.0,-50.88,51.88
1.147,1.0,-50.88,51.88
1.15,1.0,-50.89,51.89
1.154,1.0,-50.88,51.88
1.157,1.0,-50.87,51.87
1.16,1.0,-50.9,51.9
1.163,1.0,-50.89,51.89
1.166,1.0,-50.88,51.88
1.169,1.0,-50.94,51.94
1.172,1.0,-50.92,51.92
1.175,1.0,-50.9,51.9
1.178,1.0,-50.91,51.91
1.181,1.0,-50.95,51.95
1.184,1.0,-50.95,51.95
1.187,1.0,-50.92,51.92
1.19,1.0,-50.97,51.97
1.193,1.0,-50.96,51.96
1.196,1.0,-50.93,51.93
1.199,1.0,-50.94,51.94
1.202,1.0,-50.91,51.91
1.205,1.0,-50.94,51.94
1.208,1.0,-50.94,51.94
1.211,1.0,-50.91,51.91
1.214,1.0,-50.89,51.89
1.217,1.0,-50.91,51.91
1.22,1.0,0.0,1.0
1.223,1.0,-50.89,51.89
1.226,1.0,-50.88,51.88
1.229,1.0,-50.9,51.9
1.232,1.0,-50.88,51.88
1.235,1.0,-50.89,51.89
1.238,1.0,-50.94,51.94
1.241,1.0,-50.93,51.93
1.244,1.0,-50.84,51.84
1.247,1.0,-50.86,51.86
1.25,1.0,-50.91,51.91
1.253,1.0,-50.93,51.93
1.256,1.0,-50.9,51.9
1.259,1.0,-50.9,51.9
1.262,1.0,-50.88,51.88
1.265,1.0,-50.87,51.87
1.269,1.0,-50.94,51.94
1.272,1.0,-50.91,51.91
1.275,1.0,-50.91,51.91
1.278,1.0,-50.92,51.92
1.281,1.0,-50.9,51.9
1.284,1.0,-50.88,51.88
1.287,1.0,-50.92,51.92
1.29,1.0,-50.96,51.96
1.293,1.0,-50.91,51.91
1.296,1.0,-50.96,51.96
1.299,1.0,0.0,1.0
1.301,1.0,-50.96,51.96
1.304,1.0,-50.9,51.9
1.307,1.0,-50.92,51.92
1.311,1.0,-50.94,51.94
1.314,1.0,-50.93,51.93
1.317,1.0,-50.93,51.93
1.32,1.0,-50.88,51.88
1.323,1.0,-50.86,51.86
1.326,1.0,-50.87,51.87
1.329,1.0,-50.93,51.93
1.332,1.0,-50.91,51.91
1.335,1.0,-50.86,51.86
1.338,1.0,-50.91,51.91
1.341,1.0,-50.95,51.95
1.344,1.0,-50.9,51.9
1.347,1.0,-50.94,51.94
1.35,1.0,-50.92,51.92
1.353,1.0,-50.86,51.86
1.356,1.0,-50.91,51.91
1.359,1.0,-50.96,51.96
1.362,1.0,-50.92,51.92
1.365,1.0,-50.9,51.9
1.368,1.0,-50.94,51.94
1.371,1.0,-50.92,51.92
1.374,1.0,-50.9,51.9
1.377,1.0,-50.94,51.94
1.38,1.0,0.0,1.0
1.383,1.0,-50.96,51.96
1.386,1.0,-50.92,51.92
1.389,1.0,-50.94,51.94
1.392,1.0,-50.92,51.92
1.395,1.0,-50.9,51.9
1.398,1.0,-50.94,51.94
1.401,1.0,-50.93,51.93
1.404,1.0,-50.89,51.89
1.407,1.0,-50.93,51.93
1.41,1.0,-50.92,51.92
1.413,1.0,-50.87,51.87
1.416,1.0,-50.88,51.88
1.419,1.0,-50.92,51.92
1.422,1.0,-50.9,51.9
1.425,1.0,-50.84,51.84
1.429,1.0,-50.92,51.92
1.432,1.0,-50.93,51.93
1.435,1.0,-50.9,51.9
1.438,1.0,-50.93,51.93
1.441,1.0,-50.94,51.94
1.444,1.0,-50.89,51.89
1.447,1.0,-50.88,51.88
1.45,1.0,-50.94,51.94
1.453,1.0,-50.86,51.86
1.456,1.0,-50.89,51.89
1.459,1.0,-50.92,51.92
1.462,1.0,0.0,1.0
1.464,1.0,-50.88,51.88
1.467,1.0,-50.9,51.9
1.471,1.0,-50.95,51.95
1.474,1.0,-50.91,51.91
1.477,1.0,-50.86,51.86
1.48,1.0,-50.89,51.89
1.483,1.0,-50.91,51.91
1.486,1.0,-50.9,51.9
1.489,1.0,-50.95,51.95
1.492,1.0,-50.93,51.93
1.495,1.0,-50.91,51.91
1.498,1.0,-50.88,51.88
1.501,1.0,-50.9,51.9
1.504,1.0,-50.93,51.93
1.507,0.0,-50.95,50.95
1.51,0.0,-50.95,50.95
1.513,0.0,-51.04,51.04
1.516,0.0,-51.42,51.42
1.519,0.0,-51.52,51.52
1.522,0.0,-51.55,51.55
1.525,0.0,-51.52,51.52
1.528,0.0,-51.5,51.5
1.531,0.0,-51.58,51.58
1.534,0.0,-51.58,51.58
1.537,0.0,-51.54,51.54
1.54,0.0,-51.5,51.5
1.544,0.0,0.0,0.0
1.546,0.0,-51.57,51.57
1.549,0.0,-51.48,51.48
1.552,0.0,-51.45,51.45
1.555,0.0,-51.54,51.54
1.558,0.0,-51.55,51.55
1.561,0.0,-51.55,51.55
1.564,0.0,-51.52,51.52
1.567,0.0,-51.4,51.4
1.57,0.0,-51.49,51.49
1.573,0.0,-51.59,51.59
1.576,0.0,-51.61,51.61
1.579,0.0,-51.54,51.54
1.582,0.0,-51.58,51.58
1.586,0.0,-51.58,51.58
1.589,0.0,-51.6,51.6
1.592,0.0,-51.58,51.58
1.595,0.0,-51.57,51.57
1.598,0.0,-51.6,51.6
1.601,0.0,-51.52,51.52
1.604,0.0,-51.47,51.47
1.607,0.0,-51.49,51.49
1.61,0.0,-51.53,51.53
1.613,0.0,-51.57,51.57
1.616,0.0,-51.57,51.57
1.619,0.0,-51.48,51.48
1.622,0.0,-51.62,51.62
1.625,0.0,0.0,0.0
1.628,0.0,-51.57,51.57
1.631,0.0,-51.48,51.48
1.634,0.0,-51.54,51.54
1.637,0.0,-51.56,51.56
1.64,0.0,-51.53,51.53
1.643,0.0,-51.48,51.48
1.646,0.0,-51.45,51.45
1.649,0.0,-51.43,51.43
1.652,0.0,-51.48,51.48
1.655,0.0,-51.58,51.58
1.658,0.0,-51.62,51.62
1.661,0.0,-51.54,51.54
1.664,0.0,-51.62,51.62
1.667,0.0,-51.64,51.64
1.67,0.0,-51.59,51.59
1.673,0.0,-51.63,51.63
1.676,0.0,-51.57,51.57
1.679,0.0,-51.49,51.49
1.682,0.0,-51.5,51.5
1.685,0.0,-51.5,51.5
1.688,0.0,-51.5,51.5
1.691,0.0,-51.52,51.52
1.694,0.0,-51.55,51.55
1.697,0.0,-51.48,51.48
1.7,0.0,-51.54,51.54
1.704,0.0,-51.55,51.55
1.707,0.0,0.0,0.0
1.709,0.0,-51.48,51.48
1.712,0.0,-51.49,51.49
1.715,0.0,-51.49,51.49
1.718,0.0,-51.55,51.55
1.721,0.0,-51.51,51.51
1.724,0.0,-51.52,51.52
1.727,0.0,-51.51,51.51
1.73,0.0,-51.48,51.48
1.733,0.0,-51.53,51.53
1.736,0.0,-51.5,51.5
1.739,0.0,-51.5,51.5
1.742,0.0,-51.56,51.56
1.746,0.0,-51.65,51.65
1.749,0.0,-51.61,51.61
1.752,0.0,-51.6,51.6
1.755,0.0,-51.57,51.57
1.758,0.0,-51.46,51.46
1.761,0.0,-51.51,51.51
1.764,0.0,-51.58,51.58
1.767,0.0,-51.56,51.56
1.77,0.0,-51.48,51.48
1.773,0.0,-51.49,51.49
1.776,0.0,-51.51,51.51
1.779,0.0,-51.47,51.47
1.782,0.0,-51.47,51.47
1.785,0.0,-51.54,51.54
1.788,0.0,0.0,0.0
1.791,0.0,-51.56,51.56
1.794,0.0,-51.63,51.63
1.797,0.0,-51.55,51.55
1.8,0.0,-51.57,51.57
1.803,0.0,-51.54,51.54
1.806,0.0,-51.54,51.54
1.809,0.0,-51.55,51.55
1.812,0.0,-51.59,51.59
1.815,0.0,-51.58,51.58
1.818,0.0,-51.51,51.51
1.821,0.0,-51.51,51.51
1.824,0.0,-51.47,51.47
1.827,0.0,-51.44,51.44
1.83,0.0,-51.52,51.52
1.833,0.0,-51.61,51.61
1.836,0.0,-51.52,51.52
1.839,0.0,-51.48,51.48
1.842,0.0,-51.55,51.55
1.845,0.0,-51.54,51.54
1.848,0.0,-51.46,51.46
1.851,0.0,-51.56,51.56
1.854,0.0,-51.56,51.56
1.857,0.0,-51.56,51.56
1.861,0.0,-51.47,51.47
1.864,0.0,-51.51,51.51
1.867,0.0,-51.54,51.54
1.87,0.0,0.0,0.0
1.872,0.0,-51.52,51.52
1.875,0.0,-51.55,51.55
1.878,0.0,-51.53,51.53
1.881,0.0,-51.52,51.52
1.884,0.0,-51.55,51.55
1.887,0.0,-51.52,51.52
1.89,0.0,-51.48,51.48
1.893,0.0,-51.53,51.53
1.896,0.0,-51.53,51.53
1.899,0.0,-51.48,51.48
1.903,0.0,-51.49,51.49
1.906,0.0,-51.53,51.53
1.909,0.0,-51.47,51.47
1.912,0.0,-51.46,51.46
1.915,0.0,-51.49,51.49
1.918,0.0,-51.48,51.48
1.921,0.0,-51.5,51.5
1.924,0.0,-51.61,51.61
1.927,0.0,-51.65,51.65
1.93,0.0,-51.6,51.6
1.933,0.0,-51.58,51.58
1.936,0.0,-51.47,51.47
1.939,0.0,-51.39,51.39
1.942,0.0,-51.5,51.5
1.945,0.0,-51.42,51.42
1.948,0.0,0.0,0.0
1.951,0.0,-51.44,51.44
1.954,0.0,-51.52,51.52
1.957,0.0,-51.62,51.62
1.96,0.0,-51.44,51.44
1.963,0.0,-51.47,51.47
1.966,0.0,-51.49,51.49
1.969,0.0,-51.52,51.52
1.972,0.0,-51.58,51.58
1.975,0.0,-51.61,51.61
1.978,0.0,-51.49,51.49
1.981,0.0,-51.53,51.53
1.984,0.0,-51.59,51.59
1.987,0.0,-51.59,51.59
1.99,0.0,-51.54,51.54
1.993,0.0,-51.54,51.54
1.996,0.0,-51.56,51.56
1.999,0.0,-51.48,51.48
2.002,0.0,-51.52,51.52
2.005,0.0,-51.54,51.54
2.008,0.0,-51.48,51.48
2.011,0.0,-51.52,51.52
2.014,0.0,-51.55,51.55
2.018,0.0,-51.61,51.61
2.021,0.0,-51.52,51.52
2.024,0.0,-51.52,51.52
2.027,0.0,-51.51,51.51
2.03,0.0,0.0,0.0
2.032,0.0,-51.49,51.49
2.035,0.0,-51.59,51.59
2.038,0.0,-51.54,51.54
2.041,0.0,-51.54,51.54
2.044,0.0,-51.59,51.59
2.047,0.0,-51.53,51.53
2.05,0.0,-51.49,51.49
2.053,0.0,-51.48,51.48
2.056,0.0,-51.57,51.57
2.06,0.0,-51.61,51.61
2.063,0.0,-51.6,51.6
2.066,0.0,-51.54,51.54
2.069,0.0,-51.57,51.57
2.072,0.0,-51.56,51.56
2.075,0.0,-51.52,51.52
2.078,0.0,-51.52,51.52
2.081,0.0,-51.54,51.54
2.084,0.0,-51.53,51.53
2.087,0.0,-51.52,51.52
2.09,0.0,-51.48,51.48
2.093,0.0,-51.47,51.47
2.096,0.0,-51.45,51.45
2.099,0.0,-51.41,51.41
2.102,0.0,-51.52,51.52
2.105,0.0,-51.51,51.51
2.108,0.0,-51.48,51.48
2.111,0.0,0.0,0.0
2.114,0.0,-51.63,51.63
2.117,0.0,-51.65,51.65
2.12,0.0,-51.5,51.5
2.123,0.0,-51.48,51.48
2.126,0.0,-51.54,51.54
2.129,0.0,-51.54,51.54
2.132,0.0,-51.55,51.55
2.135,0.0,-51.53,51.53
2.138,0.0,-51.54,51.54
2.141,0.0,-51.5,51.5
2.144,0.0,-51.49,51.49
2.147,0.0,-51.44,51.44
2.15,0.0,-51.43,51.43
2.153,0.0,-51.57,51.57
2.156,0.0,-51.55,51.55
2.159,0.0,-51.49,51.49
2.162,0.0,-51.54,51.54
2.165,0.0,-51.55,51.55
2.168,0.0,-51.52,51.52
2.171,0.0,-51.51,51.51
2.174,0.0,-51.54,51.54
2.178,0.0,-51.5,51.5
2.181,0.0,-51.57,51.57
2.184,0.0,-51.61,51.61
2.187,0.0,-51.57,51.57
2.19,0.0,-51.51,51.51
2.193,0.0,0.0,0.0
2.195,0.0,-51.59,51.59
2.198,0.0,-51.54,51.54
2.201,0.0,-51.52,51.52
2.204,0.0,-51.49,51.49
2.207,0.0,-51.46,51.46
2.21,0.0,-51.54,51.54
2.213,0.0,-51.55,51.55
2.216,0.0,-51.57,51.57
2.22,0.0,-51.6,51.6
2.223,0.0,-51.61,51.61
2.226,0.0,-51.57,51.57
2.229,0.0,-51.51,51.51
2.232,0.0,-51.51,51.51
2.235,0.0,-51.56,51.56
2.238,0.0,-51.55,51.55
2.241,0.0,-51.53,51.53
2.244,0.0,-51.6,51.6
2.247,0.0,-51.56,51.56
2.25,0.0,-51.5,51.5
2.253,0.0,-51.55,51.55
2.256,0.0,-51.61,51.61
2.259,0.0,-51.58,51.58
2.262,0.0,-51.52,51.52
2.265,0.0,-51.58,51.58
2.268,0.0,-51.58,51.58
2.271,0.0,-51.53,51.53
2.274,0.0,0.0,0.0
2.277,0.0,-51.56,51.56
2.28,0.0,-51.45,51.45
2.283,0.0,-51.41,51.41
2.286,0.0,-51.47,51.47
2.289,0.0,-51.47,51.47
2.292,0.0,-51.57,51.57
2.295,0.0,-51.6,51.6
2.298,0.0,-51.57,51.57
2.301,0.0,-51.5,51.5
2.304,0.0,-51.52,51.52
2.307,0.0,-51.59,51.59
2.31,0.0,-51.54,51.54
2.313,0.0,-51.47,51.47
2.316,0.0,-51.53,51.53
2.319,0.0,-51.55,51.55
2.322,0.0,-51.61,51.61
2.325,0.0,-51.64,51.64
2.328,0.0,-51.55,51.55
2.331,0.0,-51.61,51.61
2.335,0.0,-51.6,51.6
2.338,0.0,-51.51,51.51
2.341,0.0,-51.5,51.5
2.344,0.0,-51.51,51.51
2.347,0.0,-51.55,51.55
2.35,0.0,-51.5,51.5
2.353,0.0,-51.52,51.52
2.356,0.0,0.0,0.0
2.358,0.0,-51.49,51.49
2.361,0.0,-51.57,51.57
2.364,0.0,-51.59,51.59
2.367,0.0,-51.57,51.57
2.37,0.0,-51.58,51.58
2.373,0.0,-51.63,51.63
2.377,0.0,-51.57,51.57
2.38,0.0,-51.58,51.58
2.383,0.0,-51.5,51.5
2.386,0.0,-51.54,51.54
2.389,0.0,-51.55,51.55
2.392,0.0,-51.53,51.53
2.395,0.0,-51.59,51.59
2.398,0.0,-51.59,51.59
2.401,0.0,-51.5,51.5
2.404,0.0,-51.42,51.42
2.407,0.0,-51.46,51.46
2.41,0.0,-51.5,51.5
2.413,0.0,-51.64,51.64
2.416,0.0,-51.65,51.65
2.419,0.0,-51.56,51.56
2.422,0.0,-51.55,51.55
2.425,0.0,-51.49,51.49
2.428,0.0,-51.55,51.55
2.431,0.0,-51.48,51.48
2.434,0.0,0.0,0.0
2.437,0.0,-51.52,51.52
2.44,0.0,-51.55,51.55
2.443,0.0,-51.59,51.59
2.446,0.0,-51.61,51.61
2.449,0.0,-51.55,51.55
2.452,0.0,-51.56,51.56
2.455,0.0,-51.54,51.54
2.458,0.0,-51.52,51.52
2.461,0.0,-51.56,51.56
2.464,0.0,-51.48,51.48
2.467,0.0,-51.49,51.49
2.47,0.0,-51.5,51.5
2.473,0.0,-51.57,51.57
