Time_sec,Reference_Force_N,Actual_Force_N,Error_N
0.526,1.0,10.68,-9.68
0.529,1.0,11.35,-10.35
0.532,1.0,11.79,-10.79
0.535,1.0,10.19,-9.19
0.538,1.0,5.9,-4.9
0.541,1.0,5.75,-4.75
0.544,1.0,6.67,-5.67
0.547,1.0,7.61,-6.61
0.55,1.0,9.08,-8.08
0.553,1.0,10.56,-9.56
0.556,1.0,11.57,-10.57
0.559,1.0,12.68,-11.68
0.562,1.0,0.0,1.0
0.565,1.0,13.94,-12.94
0.568,1.0,14.79,-13.79
0.571,1.0,15.38,-14.38
0.574,1.0,16.29,-15.29
0.577,1.0,17.16,-16.16
0.58,1.0,17.83,-16.83
0.583,1.0,18.65,-17.65
0.586,1.0,19.37,-18.37
0.589,1.0,20.27,-19.27
0.592,1.0,20.89,-19.89
0.595,1.0,21.42,-20.42
0.598,1.0,22.15,-21.15
0.601,1.0,23.01,-22.01
0.605,1.0,23.76,-22.76
0.608,1.0,24.64,-23.64
0.611,1.0,25.59,-24.59
0.614,1.0,26.48,-25.48
0.617,1.0,27.36,-26.36
0.62,1.0,28.2,-27.2
0.623,1.0,28.99,-27.99
0.626,1.0,29.58,-28.58
0.629,1.0,29.99,-28.99
0.632,1.0,30.26,-29.26
0.635,1.0,30.54,-29.54
0.638,1.0,30.75,-29.75
0.641,1.0,30.89,-29.89
0.644,1.0,30.8,-29.8
0.647,1.0,0.0,1.0
0.65,1.0,30.37,-29.37
0.653,1.0,29.84,-28.84
0.656,1.0,29.39,-28.39
0.659,1.0,28.79,-27.79
0.662,1.0,28.08,-27.08
0.665,1.0,27.5,-26.5
0.668,1.0,27.01,-26.01
0.671,1.0,26.46,-25.46
0.674,1.0,25.92,-24.92
0.677,1.0,25.4,-24.4
0.68,1.0,24.81,-23.81
0.683,1.0,24.13,-23.13
0.686,1.0,23.42,-22.42
0.689,1.0,22.7,-21.7
0.692,1.0,21.9,-20.9
0.695,1.0,21.07,-20.07
0.698,1.0,20.21,-19.21
0.701,1.0,19.32,-18.32
0.704,1.0,18.4,-17.4
0.707,1.0,17.43,-16.43
0.71,1.0,16.52,-15.52
0.713,1.0,15.62,-14.62
0.716,1.0,14.68,-13.68
0.72,1.0,13.76,-12.76
0.723,1.0,12.87,-11.87
0.726,1.0,11.97,-10.97
0.729,1.0,0.0,1.0
0.731,1.0,11.03,-10.03
0.734,1.0,10.13,-9.13
0.737,1.0,9.21,-8.21
0.74,1.0,8.26,-7.26
0.743,1.0,7.37,-6.37
0.746,1.0,6.5,-5.5
0.749,1.0,5.64,-4.64
0.752,1.0,4.83,-3.83
0.755,1.0,4.07,-3.0700000000000003
0.758,1.0,3.29,-2.29
0.762,1.0,2.55,-1.5499999999999998
0.765,1.0,1.91,-0.9099999999999999
0.768,1.0,1.28,-0.28
0.771,1.0,0.71,0.29000000000000004
0.774,1.0,0.16,0.84
0.777,1.0,-0.48,1.48
0.78,1.0,-1.1,2.1
0.783,1.0,-1.69,2.69
0.786,1.0,-2.28,3.28
0.789,1.0,-2.84,3.84
0.792,1.0,-3.3,4.3
0.795,1.0,-3.78,4.779999999999999
0.798,1.0,-4.25,5.25
0.801,1.0,-4.64,5.64
0.804,1.0,-5.01,6.01
0.807,1.0,-5.3,6.3
0.81,1.0,0.0,1.0
0.813,1.0,-5.59,6.59
0.816,1.0,-5.9,6.9
0.819,1.0,-6.18,7.18
0.822,1.0,-6.42,7.42
0.825,1.0,-6.62,7.62
0.828,1.0,-6.78,7.78
0.831,1.0,-6.95,7.95
0.834,1.0,-7.13,8.129999999999999
0.837,1.0,-7.28,8.280000000000001
0.84,1.0,-7.4,8.4
0.843,1.0,-7.5,8.5
0.846,1.0,-7.56,8.559999999999999
0.849,1.0,-7.44,8.440000000000001
0.852,1.0,-6.88,7.88
0.855,1.0,-5.81,6.81
0.858,1.0,-4.59,5.59
0.861,1.0,-3.31,4.3100000000000005
0.864,1.0,-1.92,2.92
0.867,1.0,-0.47,1.47
0.87,1.0,1.04,-0.040000000000000036
0.874,1.0,2.6,-1.6
0.877,1.0,4.23,-3.2300000000000004
0.88,1.0,5.61,-4.61
0.883,1.0,6.85,-5.85
0.886,1.0,8.26,-7.26
0.889,1.0,9.7,-8.7
0.892,1.0,11.2,-10.2
0.895,1.0,0.0,1.0
0.897,1.0,12.38,-11.38
0.9,1.0,13.7,-12.7
0.903,1.0,15.24,-14.24
0.906,1.0,16.29,-15.29
0.909,1.0,17.33,-16.33
0.913,1.0,18.45,-17.45
0.916,1.0,19.57,-18.57
0.919,1.0,20.82,-19.82
0.922,1.0,22.14,-21.14
0.925,1.0,23.57,-22.57
0.928,1.0,24.71,-23.71
0.931,1.0,25.75,-24.75
0.934,1.0,26.76,-25.76
0.937,1.0,27.65,-26.65
0.94,1.0,28.39,-27.39
0.943,1.0,28.98,-27.98
0.946,1.0,29.51,-28.51
0.949,1.0,30.08,-29.08
0.952,1.0,30.55,-29.55
0.955,1.0,30.85,-29.85
0.958,1.0,30.96,-29.96
0.961,1.0,30.88,-29.88
0.964,1.0,30.63,-29.63
0.967,1.0,30.23,-29.23
0.97,1.0,29.82,-28.82
0.973,1.0,29.34,-28.34
0.976,1.0,0.0,1.0
0.979,1.0,28.8,-27.8
0.982,1.0,28.22,-27.22
0.985,1.0,27.59,-26.59
0.988,1.0,27.11,-26.11
0.991,1.0,26.65,-25.65
0.994,1.0,26.11,-25.11
0.997,1.0,25.53,-24.53
1.0,1.0,24.88,-23.88
1.003,1.0,24.2,-23.2
1.006,1.0,23.48,-22.48
1.01,1.0,22.71,-21.71
1.014,1.0,21.87,-20.87
1.018,1.0,20.55,-19.55
1.022,1.0,20.55,-19.55
1.025,1.0,21.1,-20.1
1.029,1.0,22.19,-21.19
1.033,1.0,24.88,-23.88
1.037,1.0,26.17,-25.17
1.041,1.0,27.4,-26.4
1.045,1.0,28.81,-27.81
1.049,1.0,31.65,-30.65
1.053,1.0,32.85,-31.85
1.057,1.0,33.86,-32.86
1.061,1.0,35.33,-34.33
1.065,1.0,36.41,-35.41
1.069,1.0,37.15,-36.15
1.073,1.0,37.79,-36.79
1.077,1.0,39.33,-38.33
1.081,1.0,40.18,-39.18
1.085,1.0,41.09,-40.09
1.089,1.0,42.69,-41.69
1.093,1.0,43.23,-42.23
1.097,1.0,43.79,-42.79
1.101,1.0,44.1,-43.1
1.105,1.0,44.75,-43.75
1.108,1.0,0.0,1.0
1.11,1.0,45.38,-44.38
1.113,1.0,45.79,-44.79
1.116,1.0,46.46,-45.46
1.119,1.0,47.25,-46.25
1.122,1.0,47.78,-46.78
1.126,1.0,48.59,-47.59
1.129,1.0,49.36,-48.36
1.132,1.0,50.11,-49.11
1.135,1.0,50.96,-49.96
1.138,1.0,51.63,-50.63
1.141,1.0,52.08,-51.08
1.144,1.0,52.23,-51.23
1.147,1.0,52.03,-51.03
1.15,1.0,51.92,-50.92
1.153,1.0,51.59,-50.59
1.156,1.0,50.96,-49.96
1.159,1.0,50.2,-49.2
1.162,1.0,49.36,-48.36
1.165,1.0,48.47,-47.47
1.168,1.0,47.56,-46.56
1.171,1.0,46.81,-45.81
1.174,1.0,46.06,-45.06
1.177,1.0,45.28,-44.28
1.18,1.0,0.0,1.0
1.183,1.0,44.5,-43.5
1.186,1.0,43.6,-42.6
1.189,1.0,42.6,-41.6
1.192,1.0,41.5,-40.5
1.195,1.0,40.31,-39.31
1.198,1.0,39.11,-38.11
1.201,1.0,37.77,-36.77
1.204,1.0,36.41,-35.41
1.207,1.0,35.09,-34.09
1.211,1.0,33.79,-32.79
1.215,1.0,31.03,-30.03
1.219,1.0,30.05,-29.05
1.223,1.0,29.77,-28.77
1.227,1.0,30.64,-29.64
1.231,1.0,31.97,-30.97
1.235,1.0,33.54,-32.54
1.239,1.0,34.74,-33.74
1.243,1.0,36.87,-35.87
1.247,1.0,37.99,-36.99
1.251,1.0,38.92,-37.92
1.255,1.0,39.58,-38.58
1.259,1.0,41.59,-40.59
1.263,1.0,42.58,-41.58
1.267,1.0,43.63,-42.63
1.271,1.0,45.86,-44.86
1.275,1.0,46.94,-45.94
1.279,1.0,47.92,-46.92
1.283,1.0,48.71,-47.71
1.287,1.0,50.67,-49.67
1.291,1.0,51.5,-50.5
1.295,1.0,52.3,-51.3
1.299,1.0,53.03,-52.03
1.303,1.0,53.83,-52.83
1.307,1.0,54.65,-53.65
1.31,1.0,55.3,-54.3
1.313,1.0,56.03,-55.03
1.316,1.0,56.8,-55.8
1.319,1.0,57.62,-56.62
1.322,1.0,58.27,-57.27
1.325,1.0,58.85,-57.85
1.329,1.0,59.11,-58.11
1.332,1.0,59.76,-58.76
1.335,1.0,60.4,-59.4
1.338,1.0,60.69,-59.69
1.341,1.0,60.5,-59.5
1.344,1.0,60.41,-59.41
1.347,1.0,60.13,-59.13
1.35,1.0,59.57,-58.57
1.353,1.0,58.82,-57.82
1.356,1.0,57.83,-56.83
1.359,1.0,0.0,1.0
1.361,1.0,56.74,-55.74
1.364,1.0,55.6,-54.6
1.367,1.0,54.58,-53.58
1.371,1.0,53.67,-52.67
1.374,1.0,52.66,-51.66
1.377,1.0,51.67,-50.67
1.38,1.0,50.55,-49.55
1.383,1.0,49.25,-48.25
1.386,1.0,47.86,-46.86
1.389,1.0,46.44,-45.44
1.392,1.0,44.96,-43.96
1.395,1.0,43.31,-42.31
1.398,1.0,41.63,-40.63
1.401,1.0,40.06,-39.06
1.404,1.0,38.44,-37.44
1.407,1.0,36.66,-35.66
1.411,1.0,34.9,-33.9
1.415,1.0,33.24,-32.24
1.419,1.0,30.51,-29.51
1.423,1.0,30.46,-29.46
1.427,1.0,31.17,-30.17
1.431,1.0,34.78,-33.78
1.435,1.0,36.65,-35.65
1.439,1.0,38.02,-37.02
1.443,1.0,39.21,-38.21
1.447,1.0,41.62,-40.62
1.451,1.0,42.63,-41.63
1.455,1.0,43.31,-42.31
1.459,1.0,45.11,-44.11
1.463,1.0,45.88,-44.88
1.467,1.0,46.97,-45.97
1.471,1.0,48.05,-47.05
1.475,1.0,50.88,-49.88
1.479,1.0,52.32,-51.32
1.483,1.0,53.36,-52.36
1.487,1.0,54.32,-53.32
1.491,1.0,56.28,-55.28
1.495,1.0,57.01,-56.01
1.499,1.0,57.26,-56.26
1.503,1.0,57.37,-56.37
1.507,1.0,59.06,-58.06
1.51,1.0,59.49,-58.49
1.513,1.0,60.32,-59.32
1.516,1.0,61.22,-60.22
1.519,1.0,62.02,-61.02
1.522,1.0,62.79,-61.79
1.525,1.0,63.86,-62.86
1.529,1.0,64.68,-63.68000000000001
1.532,1.0,65.42,-64.42
1.535,1.0,66.06,-65.06
1.538,1.0,0.0,1.0
1.54,1.0,66.49,-65.49
1.543,1.0,65.77,-64.77
1.546,1.0,63.25,-62.25
1.549,1.0,59.26,-58.26
1.552,1.0,56.52,-55.52
1.555,1.0,55.37,-54.37
1.558,1.0,55.13,-54.13
1.561,1.0,54.42,-53.42
1.564,1.0,53.09,-52.09
1.567,1.0,52.25,-51.25
1.571,1.0,51.72,-50.72
1.574,1.0,50.71,-49.71
1.577,1.0,49.4,-48.4
1.58,1.0,48.28,-47.28
1.583,1.0,47.21,-46.21
1.586,1.0,45.84,-44.84
1.589,1.0,44.28,-43.28
1.592,1.0,42.75,-41.75
1.595,1.0,41.25,-40.25
1.598,1.0,39.69,-38.69
1.601,1.0,37.99,-36.99
1.604,1.0,36.31,-35.31
1.607,1.0,34.69,-33.69
1.611,1.0,32.98,-31.979999999999997
1.615,1.0,31.28,-30.28
1.619,3.0,29.28,-26.28
1.623,3.0,29.25,-26.25
1.627,3.0,29.82,-26.82
1.631,3.0,30.82,-27.82
1.635,3.0,34.34,-31.340000000000003
1.639,3.0,35.89,-32.89
1.643,3.0,37.12,-34.12
1.647,3.0,39.93,-36.93
1.651,3.0,41.26,-38.26
1.655,3.0,42.61,-39.61
1.659,3.0,43.24,-40.24
1.663,3.0,45.24,-42.24
1.667,3.0,46.13,-43.13
1.671,3.0,46.86,-43.86
1.675,3.0,47.88,-44.88
1.679,3.0,49.98,-46.98
1.683,3.0,51.13,-48.13
1.687,3.0,52.43,-49.43
1.691,3.0,53.71,-50.71
1.695,3.0,56.07,-53.07
1.699,3.0,57.03,-54.03
1.703,3.0,57.4,-54.4
1.707,3.0,58.12,-55.12
1.71,3.0,58.66,-55.66
1.713,3.0,59.21,-56.21
1.716,3.0,0.0,3.0
1.719,3.0,59.77,-56.77
1.722,3.0,60.09,-57.09
1.725,3.0,60.8,-57.8
1.728,3.0,61.51,-58.51
1.731,3.0,62.13,-59.13
1.734,3.0,62.83,-59.83
1.737,3.0,63.68,-60.68
1.74,3.0,64.29,-61.290000000000006
1.743,3.0,64.87,-61.870000000000005
1.746,3.0,64.93,-61.93000000000001
1.749,3.0,64.64,-61.64
1.752,3.0,64.38,-61.379999999999995
1.755,3.0,63.81,-60.81
1.758,3.0,62.98,-59.98
1.761,3.0,62.06,-59.06
1.764,3.0,60.98,-57.98
1.767,3.0,59.78,-56.78
1.771,3.0,58.81,-55.81
1.774,3.0,58.05,-55.05
1.777,3.0,57.2,-54.2
1.78,3.0,56.28,-53.28
1.783,3.0,55.28,-52.28
1.786,3.0,54.12,-51.12
1.789,3.0,52.76,-49.76
1.792,3.0,51.34,-48.34
1.795,3.0,49.81,-46.81
1.798,3.0,0.0,3.0
1.8,3.0,48.18,-45.18
1.803,3.0,46.42,-43.42
1.806,3.0,44.58,-41.58
1.81,3.0,40.89,-37.89
1.814,3.0,39.02,-36.02
1.818,3.0,37.45,-34.45
1.822,3.0,36.82,-33.82
1.825,3.0,36.89,-33.89
1.829,3.0,37.38,-34.38
1.833,3.0,40.97,-37.97
1.837,3.0,43.11,-40.11
1.841,3.0,44.5,-41.5
1.845,3.0,47.19,-44.19
1.849,3.0,48.4,-45.4
1.853,3.0,49.41,-46.41
1.857,3.0,50.09,-47.09
1.861,3.0,52.29,-49.29
1.865,3.0,53.1,-50.1
1.869,3.0,54.18,-51.18
1.873,3.0,55.42,-52.42
1.877,3.0,57.79,-54.79
1.881,3.0,59.04,-56.04
1.885,3.0,60.3,-57.3
1.889,3.0,62.39,-59.39
1.893,3.0,63.18,-60.18
1.897,3.0,63.66,-60.66
1.901,3.0,63.63,-60.63
1.905,3.0,65.02,-62.019999999999996
1.908,3.0,65.38,-62.379999999999995
1.911,3.0,65.86,-62.86
1.914,3.0,0.0,3.0
1.916,3.0,66.24,-63.239999999999995
1.919,3.0,66.99,-63.989999999999995
1.922,3.0,67.59,-64.59
1.926,3.0,68.31,-65.31
1.929,3.0,69.02,-66.02
1.932,3.0,69.44,-66.44
1.935,3.0,70.15,-67.15
1.938,3.0,70.89,-67.89
1.941,3.0,71.01,-68.01
1.944,3.0,70.66,-67.66
1.947,3.0,70.38,-67.38
1.95,3.0,69.74,-66.74
1.953,3.0,68.79,-65.79
1.956,3.0,67.68,-64.68
1.959,3.0,66.46,-63.459999999999994
1.962,3.0,65.12,-62.120000000000005
1.965,3.0,64.0,-61.0
1.968,3.0,63.09,-60.09
1.971,3.0,62.04,-59.04
1.974,3.0,60.9,-57.9
1.977,3.0,59.64,-56.64
1.98,3.0,58.21,-55.21
1.983,3.0,56.65,-53.65
1.986,3.0,54.91,-51.91
1.989,3.0,53.06,-50.06
1.992,3.0,51.1,-48.1
1.995,3.0,0.0,3.0
1.998,3.0,49.09,-46.09
2.001,3.0,46.98,-43.98
2.004,3.0,44.84,-41.84
2.007,3.0,42.66,-39.66
2.011,3.0,40.46,-37.46
2.015,3.0,36.0,-33.0
2.019,3.0,34.17,-31.17
2.023,3.0,33.25,-30.25
2.027,3.0,34.23,-31.229999999999997
2.031,3.0,35.76,-32.76
2.035,3.0,37.94,-34.94
2.039,3.0,41.22,-38.22
2.043,3.0,42.36,-39.36
2.047,3.0,43.47,-40.47
2.051,3.0,44.48,-41.48
2.055,3.0,45.88,-42.88
2.059,3.0,47.12,-44.12
2.063,3.0,48.17,-45.17
2.067,3.0,49.47,-46.47
2.071,3.0,52.24,-49.24
2.075,3.0,53.76,-50.76
2.079,3.0,55.04,-52.04
2.083,3.0,56.26,-53.26
2.087,3.0,58.4,-55.4
2.091,3.0,59.36,-56.36
2.095,3.0,60.36,-57.36
2.099,3.0,61.34,-58.34
2.103,3.0,62.28,-59.28
2.107,3.0,63.01,-60.01
2.11,3.0,63.92,-60.92
2.113,3.0,64.76,-61.760000000000005
2.116,3.0,65.83,-62.83
2.119,3.0,66.95,-63.95
2.122,3.0,67.86,-64.86
2.125,3.0,68.88,-65.88
2.129,3.0,69.81,-66.81
2.132,3.0,70.27,-67.27
2.135,3.0,70.82,-67.82
2.138,3.0,70.95,-67.95
2.141,3.0,70.55,-67.55
2.144,3.0,70.12,-67.12
2.147,3.0,69.4,-66.4
2.15,3.0,68.53,-65.53
2.153,3.0,67.37,-64.37
2.156,3.0,65.91,-62.91
2.159,3.0,64.47,-61.47
2.162,3.0,63.32,-60.32
2.165,3.0,62.27,-59.27
2.168,3.0,61.1,-58.1
2.171,3.0,59.8,-56.8
2.174,3.0,0.0,3.0
2.177,3.0,58.34,-55.34
2.18,3.0,56.6,-53.6
2.183,3.0,54.72,-51.72
2.186,3.0,52.82,-49.82
2.189,3.0,50.89,-47.89
2.192,3.0,48.89,-45.89
2.195,3.0,46.76,-43.76
2.198,3.0,44.61,-41.61
2.201,3.0,42.47,-39.47
2.204,3.0,40.28,-37.28
2.207,3.0,38.06,-35.06
2.211,3.0,35.82,-32.82
2.215,3.0,31.47,-28.47
2.219,3.0,29.85,-26.85
2.223,3.0,29.18,-26.18
2.227,3.0,29.58,-26.58
2.231,3.0,32.77,-29.770000000000003
2.235,3.0,35.12,-32.12
2.239,3.0,37.11,-34.11
2.243,3.0,39.51,-36.51
2.247,3.0,40.81,-37.81
2.251,3.0,41.94,-38.94
2.255,3.0,42.77,-39.77
2.259,3.0,44.65,-41.65
2.263,3.0,45.76,-42.76
2.267,3.0,46.64,-43.64
2.271,3.0,47.83,-44.83
2.275,3.0,50.6,-47.6
2.279,3.0,51.8,-48.8
2.283,3.0,53.06,-50.06
2.287,3.0,55.46,-52.46
2.291,3.0,56.35,-53.35
2.295,3.0,57.27,-54.27
2.299,3.0,58.08,-55.08
2.303,3.0,59.18,-56.18
2.307,3.0,60.38,-57.38
2.31,3.0,61.03,-58.03
2.313,3.0,61.75,-58.75
2.316,3.0,62.7,-59.7
2.319,3.0,63.81,-60.81
2.322,3.0,65.09,-62.09
2.325,3.0,66.27,-63.269999999999996
2.329,3.0,67.07,-64.07
2.332,3.0,68.03,-65.03
2.335,3.0,68.89,-65.89
2.338,3.0,69.57,-66.57
2.341,3.0,69.76,-66.76
2.344,3.0,69.5,-66.5
2.347,3.0,69.25,-66.25
2.35,3.0,68.64,-65.64
2.353,3.0,0.0,3.0
2.355,3.0,67.76,-64.76
2.358,3.0,66.62,-63.620000000000005
2.361,3.0,65.28,-62.28
2.364,3.0,63.79,-60.79
2.367,3.0,62.58,-59.58
2.371,3.0,61.58,-58.58
2.374,3.0,60.37,-57.37
2.377,3.0,59.08,-56.08
2.38,3.0,57.7,-54.7
2.383,3.0,56.15,-53.15
2.386,3.0,54.32,-51.32
2.389,3.0,52.41,-49.41
2.392,3.0,50.47,-47.47
2.395,3.0,48.57,-45.57
2.398,3.0,46.48,-43.48
2.401,3.0,44.3,-41.3
2.404,3.0,42.16,-39.16
2.407,3.0,39.99,-36.99
2.411,3.0,37.72,-34.72
2.415,3.0,35.44,-32.44
2.419,3.0,31.63,-28.63
2.423,3.0,30.21,-27.21
2.427,3.0,29.05,-26.05
2.431,3.0,26.75,-23.75
2.435,3.0,25.57,-22.57
2.439,3.0,24.39,-21.39
2.443,3.0,23.2,-20.2
2.447,3.0,20.95,-17.95
2.451,3.0,19.87,-16.87
2.455,3.0,18.8,-15.8
2.459,3.0,17.7,-14.7
2.463,3.0,15.41,-12.41
2.467,3.0,14.34,-11.34
2.471,3.0,13.27,-10.27
2.475,3.0,12.26,-9.26
2.479,3.0,10.35,-7.35
2.483,3.0,9.4,-6.4
2.487,3.0,8.43,-5.43
2.491,3.0,6.57,-3.5700000000000003
2.495,3.0,5.65,-2.6500000000000004
2.499,3.0,4.81,-1.8099999999999996
2.503,3.0,4.0,-1.0
2.507,3.0,2.39,0.6099999999999999
2.511,3.0,1.7,1.3
2.515,3.0,1.0,2.0
2.519,3.0,-0.36,3.36
2.523,3.0,-1.01,4.01
2.527,3.0,-1.6,4.6
2.531,3.0,-2.18,5.18
2.534,3.0,-2.74,5.74
2.538,3.0,-3.74,6.74
2.542,3.0,-4.21,7.21
2.545,3.0,-4.62,7.62
2.549,3.0,-5.03,8.030000000000001
2.553,3.0,-5.41,8.41
2.557,3.0,-5.99,8.99
2.561,3.0,-6.26,9.26
2.565,3.0,-6.5,9.5
2.569,3.0,-6.97,9.969999999999999
2.573,3.0,-7.13,10.129999999999999
2.577,3.0,-7.28,10.280000000000001
2.581,3.0,-7.44,10.440000000000001
2.585,3.0,-7.7,10.7
2.589,3.0,-7.8,10.8
2.593,3.0,-7.9,10.9
2.597,3.0,-8.09,11.09
2.601,3.0,-8.15,11.15
2.605,3.0,-8.23,11.23
2.609,3.0,-8.25,11.25
2.613,3.0,-8.34,11.34
2.617,3.0,-8.4,11.4
2.621,3.0,-8.43,11.43
2.624,3.0,-8.47,11.47
2.628,3.0,-8.5,11.5
2.632,3.0,-8.52,11.52
2.635,3.0,0.0,3.0
2.639,3.0,-8.55,11.55
