Time_sec,Reference_Force_N,Actual_Force_N,Error_N
0.924,1.0,31.96,-30.96
0.927,1.0,31.92,-30.92
0.93,1.0,31.97,-30.97
0.933,1.0,32.01,-31.009999999999998
0.936,1.0,31.99,-30.99
0.939,1.0,31.97,-30.97
0.942,1.0,31.98,-30.98
0.945,1.0,31.96,-30.96
0.949,1.0,31.93,-30.93
0.952,1.0,31.9,-30.9
0.955,1.0,0.0,1.0
0.957,1.0,31.91,-30.91
0.96,1.0,31.87,-30.87
0.963,1.0,31.87,-30.87
0.966,1.0,31.94,-30.94
0.969,1.0,32.02,-31.020000000000003
0.972,1.0,32.05,-31.049999999999997
0.975,1.0,31.97,-30.97
0.978,1.0,31.92,-30.92
0.981,1.0,31.94,-30.94
0.984,1.0,31.96,-30.96
0.987,1.0,31.98,-30.98
0.991,1.0,31.93,-30.93
0.994,1.0,31.91,-30.91
0.997,1.0,31.93,-30.93
1.0,1.0,31.98,-30.98
1.003,1.0,31.95,-30.95
1.006,1.0,31.94,-30.94
1.009,1.0,31.92,-30.92
1.012,1.0,31.88,-30.88
1.015,1.0,31.84,-30.84
1.018,1.0,31.89,-30.89
1.021,1.0,31.98,-30.98
1.024,1.0,32.0,-31.0
1.027,1.0,31.98,-30.98
1.03,1.0,31.95,-30.95
1.033,1.0,31.91,-30.91
1.036,1.0,0.0,1.0
1.039,1.0,31.89,-30.89
1.042,1.0,31.84,-30.84
1.045,1.0,31.87,-30.87
1.048,1.0,31.87,-30.87
1.051,1.0,31.9,-30.9
1.054,1.0,31.88,-30.88
1.057,1.0,31.8,-30.8
1.06,1.0,31.84,-30.84
1.063,1.0,31.83,-30.83
1.066,1.0,31.91,-30.91
1.069,1.0,31.91,-30.91
1.072,1.0,31.95,-30.95
1.075,1.0,31.9,-30.9
1.078,1.0,31.9,-30.9
1.081,1.0,31.86,-30.86
1.084,1.0,31.9,-30.9
1.087,1.0,31.92,-30.92
1.09,1.0,31.87,-30.87
1.093,1.0,31.86,-30.86
1.096,1.0,31.88,-30.88
1.099,1.0,31.93,-30.93
1.102,1.0,31.87,-30.87
1.105,1.0,31.78,-30.78
1.109,1.0,31.79,-30.79
1.112,1.0,31.85,-30.85
1.115,1.0,31.85,-30.85
1.118,1.0,0.0,1.0
1.12,1.0,31.85,-30.85
1.123,1.0,31.84,-30.84
1.126,1.0,31.83,-30.83
1.129,1.0,31.78,-30.78
1.132,1.0,31.75,-30.75
1.135,1.0,31.83,-30.83
1.138,1.0,31.86,-30.86
1.141,1.0,31.81,-30.81
1.144,1.0,31.83,-30.83
1.147,1.0,31.82,-30.82
1.151,1.0,31.82,-30.82
1.154,1.0,31.82,-30.82
1.157,1.0,31.8,-30.8
1.16,1.0,31.78,-30.78
1.163,1.0,31.83,-30.83
1.166,1.0,31.86,-30.86
1.169,1.0,31.85,-30.85
1.172,1.0,31.92,-30.92
1.175,1.0,31.94,-30.94
1.178,1.0,31.84,-30.84
1.181,1.0,31.77,-30.77
1.184,1.0,31.77,-30.77
1.187,1.0,31.78,-30.78
1.19,1.0,31.81,-30.81
1.193,1.0,31.78,-30.78
1.196,1.0,31.78,-30.78
1.199,1.0,31.8,-30.8
1.202,1.0,0.0,1.0
1.205,1.0,31.75,-30.75
1.208,1.0,31.77,-30.77
1.211,1.0,31.77,-30.77
1.214,1.0,31.78,-30.78
1.217,1.0,31.77,-30.77
1.22,1.0,31.75,-30.75
1.223,1.0,31.81,-30.81
1.226,1.0,31.81,-30.81
1.229,1.0,31.77,-30.77
1.232,1.0,31.78,-30.78
1.235,1.0,31.77,-30.77
1.238,1.0,31.76,-30.76
1.241,1.0,31.76,-30.76
1.244,1.0,31.76,-30.76
1.247,1.0,31.74,-30.74
1.25,1.0,31.77,-30.77
1.253,1.0,31.82,-30.82
1.256,1.0,31.8,-30.8
1.259,1.0,31.78,-30.78
1.262,1.0,31.8,-30.8
1.266,1.0,31.73,-30.73
1.269,1.0,31.75,-30.75
1.272,1.0,31.8,-30.8
1.275,1.0,31.75,-30.75
1.278,1.0,31.78,-30.78
1.281,1.0,0.0,1.0
1.283,1.0,31.84,-30.84
1.286,1.0,31.84,-30.84
1.289,1.0,31.8,-30.8
1.292,1.0,31.75,-30.75
1.295,1.0,31.72,-30.72
1.298,1.0,31.75,-30.75
1.301,1.0,31.78,-30.78
1.304,1.0,31.75,-30.75
1.308,1.0,31.67,-30.67
1.311,1.0,31.67,-30.67
1.314,1.0,31.71,-30.71
1.317,1.0,31.74,-30.74
1.32,1.0,31.7,-30.7
1.323,1.0,31.79,-30.79
1.326,1.0,31.83,-30.83
1.329,1.0,31.76,-30.76
1.332,1.0,31.77,-30.77
1.335,1.0,31.78,-30.78
1.338,1.0,31.77,-30.77
1.341,1.0,31.73,-30.73
1.344,1.0,31.68,-30.68
1.347,1.0,31.71,-30.71
1.35,1.0,31.75,-30.75
1.353,1.0,31.71,-30.71
1.356,1.0,31.7,-30.7
1.359,1.0,31.74,-30.74
1.362,1.0,31.73,-30.73
1.365,1.0,0.0,1.0
1.368,1.0,31.69,-30.69
1.371,1.0,31.69,-30.69
1.374,1.0,31.65,-30.65
1.377,1.0,31.62,-30.62
1.38,1.0,31.7,-30.7
1.383,1.0,31.75,-30.75
1.386,1.0,31.78,-30.78
1.389,1.0,31.76,-30.76
1.392,1.0,31.76,-30.76
1.395,1.0,31.77,-30.77
1.398,1.0,31.75,-30.75
1.401,1.0,31.81,-30.81
1.404,1.0,31.8,-30.8
1.407,1.0,31.72,-30.72
1.41,1.0,31.69,-30.69
1.413,1.0,31.65,-30.65
1.416,1.0,31.67,-30.67
1.419,1.0,31.67,-30.67
1.422,1.0,31.7,-30.7
1.426,1.0,31.77,-30.77
1.429,1.0,31.74,-30.74
1.432,1.0,31.69,-30.69
1.435,1.0,31.74,-30.74
1.438,1.0,31.74,-30.74
1.441,1.0,31.77,-30.77
1.444,1.0,31.8,-30.8
1.447,1.0,0.0,1.0
1.449,1.0,31.76,-30.76
1.452,1.0,31.72,-30.72
1.455,1.0,31.79,-30.79
1.458,1.0,31.75,-30.75
1.461,1.0,31.64,-30.64
1.464,1.0,31.65,-30.65
1.468,1.0,31.71,-30.71
1.471,1.0,31.7,-30.7
1.474,1.0,31.71,-30.71
1.477,1.0,31.69,-30.69
1.48,1.0,31.61,-30.61
1.483,1.0,31.58,-30.58
1.486,1.0,31.62,-30.62
1.489,1.0,31.65,-30.65
1.492,1.0,31.71,-30.71
1.495,1.0,31.68,-30.68
1.498,1.0,31.59,-30.59
1.501,1.0,31.61,-30.61
1.504,1.0,31.66,-30.66
1.507,1.0,31.71,-30.71
1.51,1.0,31.68,-30.68
1.513,1.0,31.59,-30.59
1.516,1.0,31.54,-30.54
1.519,1.0,31.67,-30.67
1.522,1.0,31.61,-30.61
1.525,1.0,31.58,-30.58
1.528,1.0,0.0,1.0
1.531,1.0,31.62,-30.62
1.534,1.0,31.65,-30.65
1.537,1.0,31.72,-30.72
1.54,1.0,31.73,-30.73
1.543,1.0,31.71,-30.71
1.546,1.0,31.69,-30.69
1.549,1.0,31.7,-30.7
1.552,1.0,31.67,-30.67
1.555,1.0,31.66,-30.66
1.558,1.0,31.7,-30.7
1.561,1.0,31.71,-30.71
1.564,1.0,31.69,-30.69
1.567,1.0,31.66,-30.66
1.57,1.0,31.63,-30.63
1.573,1.0,31.65,-30.65
1.576,1.0,31.67,-30.67
1.579,1.0,31.74,-30.74
1.583,1.0,31.79,-30.79
1.586,1.0,31.64,-30.64
1.589,1.0,31.62,-30.62
1.592,1.0,31.62,-30.62
1.595,1.0,31.63,-30.63
1.598,1.0,31.63,-30.63
1.601,1.0,31.66,-30.66
1.604,1.0,31.63,-30.63
1.607,1.0,31.64,-30.64
1.61,1.0,0.0,1.0
1.612,1.0,31.66,-30.66
1.615,1.0,31.64,-30.64
1.618,1.0,31.57,-30.57
1.621,1.0,31.62,-30.62
1.625,1.0,31.68,-30.68
1.628,1.0,31.65,-30.65
1.631,1.0,31.73,-30.73
1.634,1.0,31.68,-30.68
1.637,1.0,31.62,-30.62
1.64,1.0,31.6,-30.6
1.643,1.0,31.6,-30.6
1.646,1.0,31.54,-30.54
1.649,1.0,31.59,-30.59
1.652,1.0,31.6,-30.6
1.655,1.0,31.6,-30.6
1.658,1.0,31.55,-30.55
1.661,1.0,31.59,-30.59
1.664,1.0,31.64,-30.64
1.667,1.0,31.66,-30.66
1.67,1.0,31.6,-30.6
1.673,1.0,31.66,-30.66
1.676,1.0,31.64,-30.64
1.679,1.0,31.61,-30.61
1.682,1.0,31.63,-30.63
1.685,1.0,31.63,-30.63
1.688,1.0,31.64,-30.64
1.691,1.0,0.0,1.0
1.694,1.0,31.65,-30.65
1.697,1.0,31.6,-30.6
1.7,1.0,31.58,-30.58
1.703,1.0,31.61,-30.61
1.706,1.0,31.6,-30.6
1.709,1.0,31.57,-30.57
1.712,1.0,31.58,-30.58
1.715,1.0,31.59,-30.59
1.718,1.0,31.65,-30.65
1.721,1.0,31.61,-30.61
1.724,1.0,31.58,-30.58
1.727,1.0,31.61,-30.61
1.73,1.0,31.61,-30.61
1.733,1.0,31.6,-30.6
1.736,1.0,31.62,-30.62
1.74,1.0,31.59,-30.59
1.743,1.0,31.55,-30.55
1.746,1.0,31.56,-30.56
1.749,1.0,31.64,-30.64
1.752,1.0,31.66,-30.66
1.755,1.0,31.58,-30.58
1.758,1.0,31.52,-30.52
1.761,1.0,31.59,-30.59
1.764,1.0,31.59,-30.59
1.767,1.0,31.57,-30.57
1.77,1.0,31.6,-30.6
1.773,1.0,0.0,1.0
1.775,1.0,31.58,-30.58
1.778,1.0,31.59,-30.59
1.782,1.0,31.55,-30.55
1.785,1.0,31.54,-30.54
1.788,1.0,31.53,-30.53
1.791,1.0,31.51,-30.51
1.794,1.0,31.52,-30.52
1.797,1.0,31.57,-30.57
1.8,1.0,31.57,-30.57
1.803,1.0,31.57,-30.57
1.806,1.0,31.52,-30.52
1.809,1.0,31.5,-30.5
1.812,1.0,31.54,-30.54
1.815,1.0,31.5,-30.5
1.818,1.0,31.5,-30.5
1.821,1.0,31.57,-30.57
1.824,1.0,31.59,-30.59
1.827,1.0,31.53,-30.53
1.83,1.0,31.51,-30.51
1.833,1.0,31.51,-30.51
1.836,1.0,31.49,-30.49
1.839,1.0,31.47,-30.47
1.842,1.0,31.49,-30.49
1.845,1.0,31.49,-30.49
1.848,1.0,31.58,-30.58
1.851,1.0,31.61,-30.61
1.854,1.0,0.0,1.0
1.857,1.0,31.58,-30.58
1.86,1.0,31.58,-30.58
1.863,1.0,31.64,-30.64
1.866,3.0,31.65,-28.65
1.869,3.0,31.59,-28.59
1.872,3.0,31.6,-28.6
1.875,3.0,31.97,-28.97
1.878,3.0,32.5,-29.5
1.881,3.0,33.17,-30.17
1.884,3.0,33.58,-30.58
1.887,3.0,34.09,-31.090000000000003
1.89,3.0,34.62,-31.619999999999997
1.893,3.0,35.08,-32.08
1.896,3.0,35.64,-32.64
1.9,3.0,36.12,-33.12
1.903,3.0,36.62,-33.62
1.906,3.0,36.78,-33.78
1.909,3.0,36.85,-33.85
1.912,3.0,36.99,-33.99
1.915,3.0,37.2,-34.2
1.918,3.0,37.41,-34.41
1.921,3.0,37.51,-34.51
1.924,3.0,37.67,-34.67
1.927,3.0,37.96,-34.96
1.93,3.0,38.26,-35.26
1.933,3.0,38.45,-35.45
1.936,3.0,0.0,3.0
1.938,3.0,38.84,-35.84
1.942,3.0,38.86,-35.86
1.945,3.0,38.7,-35.7
1.948,3.0,38.77,-35.77
1.951,3.0,39.05,-36.05
1.954,3.0,39.1,-36.1
1.957,3.0,39.24,-36.24
1.96,3.0,39.43,-36.43
1.963,3.0,39.61,-36.61
1.966,3.0,39.81,-36.81
1.969,3.0,40.07,-37.07
1.972,3.0,40.44,-37.44
1.975,3.0,40.71,-37.71
1.978,3.0,40.77,-37.77
1.981,3.0,40.79,-37.79
1.984,3.0,40.97,-37.97
1.987,3.0,41.16,-38.16
1.99,3.0,41.39,-38.39
1.993,3.0,41.59,-38.59
1.996,3.0,41.75,-38.75
1.999,3.0,42.04,-39.04
2.002,3.0,42.42,-39.42
2.005,3.0,42.53,-39.53
2.008,3.0,42.73,-39.73
2.011,3.0,42.88,-39.88
2.015,3.0,43.17,-40.17
2.018,3.0,0.0,3.0
2.02,3.0,43.49,-40.49
2.023,3.0,43.7,-40.7
2.026,3.0,44.21,-41.21
2.029,3.0,44.44,-41.44
2.032,3.0,44.63,-41.63
2.035,3.0,44.82,-41.82
2.038,3.0,45.26,-42.26
2.041,3.0,45.66,-42.66
2.044,3.0,45.84,-42.84
2.047,3.0,46.15,-43.15
2.05,3.0,46.34,-43.34
2.053,3.0,46.56,-43.56
2.057,3.0,47.07,-44.07
2.06,3.0,47.38,-44.38
2.063,3.0,47.32,-44.32
2.066,3.0,47.49,-44.49
2.069,3.0,47.56,-44.56
2.072,3.0,47.55,-44.55
2.075,3.0,47.64,-44.64
2.078,3.0,47.7,-44.7
2.081,3.0,47.79,-44.79
2.084,3.0,47.79,-44.79
2.087,3.0,47.79,-44.79
2.09,3.0,47.62,-44.62
2.093,3.0,47.55,-44.55
2.096,3.0,47.57,-44.57
2.099,3.0,0.0,3.0
2.102,3.0,47.51,-44.51
2.105,3.0,47.45,-44.45
2.108,3.0,47.48,-44.48
2.111,3.0,47.37,-44.37
2.114,3.0,47.21,-44.21
2.117,3.0,47.31,-44.31
2.12,3.0,47.28,-44.28
2.123,3.0,47.11,-44.11
2.126,3.0,47.16,-44.16
2.129,3.0,47.06,-44.06
2.132,3.0,46.91,-43.91
2.135,3.0,47.01,-44.01
2.138,3.0,47.02,-44.02
2.141,3.0,46.85,-43.85
2.144,3.0,46.84,-43.84
2.147,3.0,46.93,-43.93
2.15,3.0,46.87,-43.87
2.153,3.0,46.7,-43.7
2.156,3.0,46.78,-43.78
2.159,3.0,46.75,-43.75
2.162,3.0,46.68,-43.68
2.165,3.0,46.81,-43.81
2.168,3.0,46.82,-43.82
2.172,3.0,46.68,-43.68
2.175,3.0,46.65,-43.65
2.178,3.0,46.69,-43.69
2.181,3.0,0.0,3.0
2.183,3.0,46.54,-43.54
2.186,3.0,46.55,-43.55
2.189,3.0,46.65,-43.65
2.192,3.0,46.51,-43.51
2.195,3.0,46.56,-43.56
2.198,3.0,46.63,-43.63
2.201,3.0,46.5,-43.5
2.204,3.0,46.41,-43.41
2.207,3.0,46.53,-43.53
2.21,3.0,46.46,-43.46
2.214,3.0,46.39,-43.39
2.217,3.0,46.41,-43.41
2.22,3.0,46.4,-43.4
2.223,3.0,46.33,-43.33
2.226,3.0,46.35,-43.35
2.229,3.0,46.37,-43.37
2.232,3.0,46.28,-43.28
2.235,3.0,46.35,-43.35
2.238,3.0,46.4,-43.4
2.241,3.0,46.23,-43.23
2.244,3.0,46.26,-43.26
2.247,3.0,46.34,-43.34
2.25,3.0,46.14,-43.14
2.253,3.0,46.11,-43.11
2.256,3.0,46.29,-43.29
2.259,3.0,46.23,-43.23
2.262,3.0,0.0,3.0
2.265,3.0,46.19,-43.19
2.268,3.0,46.32,-43.32
2.271,3.0,46.21,-43.21
2.274,3.0,46.05,-43.05
2.277,3.0,46.16,-43.16
2.28,3.0,46.16,-43.16
2.283,3.0,46.01,-43.01
2.286,3.0,46.09,-43.09
2.289,3.0,46.08,-43.08
2.292,3.0,45.95,-42.95
2.295,3.0,46.08,-43.08
2.298,3.0,46.13,-43.13
2.301,3.0,46.03,-43.03
2.304,3.0,45.99,-42.99
2.307,3.0,46.07,-43.07
2.31,3.0,45.98,-42.98
2.313,3.0,45.91,-42.91
2.316,3.0,46.08,-43.08
2.319,3.0,46.06,-43.06
2.322,3.0,45.93,-42.93
2.325,3.0,46.03,-43.03
2.328,3.0,45.97,-42.97
2.332,3.0,45.84,-42.84
2.335,3.0,45.91,-42.91
2.338,3.0,45.93,-42.93
2.341,3.0,45.82,-42.82
2.344,3.0,0.0,3.0
2.346,3.0,45.84,-42.84
2.349,3.0,45.88,-42.88
2.352,3.0,45.79,-42.79
2.355,3.0,45.83,-42.83
2.358,3.0,45.92,-42.92
2.361,3.0,45.8,-42.8
2.364,3.0,45.71,-42.71
2.367,3.0,45.84,-42.84
2.37,3.0,45.84,-42.84
2.374,3.0,45.75,-42.75
2.377,3.0,45.84,-42.84
2.38,3.0,45.81,-42.81
2.383,3.0,45.69,-42.69
2.386,3.0,45.74,-42.74
2.389,3.0,45.71,-42.71
2.392,3.0,45.66,-42.66
2.395,3.0,45.74,-42.74
2.398,3.0,45.73,-42.73
2.401,3.0,45.63,-42.63
2.404,3.0,45.67,-42.67
2.407,3.0,45.78,-42.78
2.41,3.0,45.73,-42.73
2.413,3.0,45.65,-42.65
2.416,3.0,45.69,-42.69
2.419,3.0,45.62,-42.62
2.422,3.0,45.56,-42.56
2.425,3.0,0.0,3.0
2.428,3.0,45.62,-42.62
2.431,3.0,45.61,-42.61
