Time_sec,Reference_Force_N,Actual_Force_N,Error_N
0.664,3.0,-25.61,28.61
0.667,3.0,-25.56,28.56
0.67,3.0,-25.64,28.64
0.673,3.0,-25.71,28.71
0.676,3.0,-25.67,28.67
0.679,3.0,-25.72,28.72
0.682,3.0,-25.8,28.8
0.685,3.0,-25.82,28.82
0.688,3.0,-25.86,28.86
0.691,3.0,-26.0,29.0
0.694,3.0,-26.0,29.0
0.697,3.0,-26.09,29.09
0.7,3.0,-26.2,29.2
0.703,3.0,-26.05,29.05
0.706,3.0,-26.08,29.08
0.709,3.0,-26.24,29.24
0.712,3.0,-26.28,29.28
0.715,3.0,-26.23,29.23
0.718,3.0,-26.29,29.29
0.721,3.0,-26.3,29.3
0.724,3.0,-26.19,29.19
0.728,3.0,-26.29,29.29
0.731,3.0,-26.4,29.4
0.734,3.0,-26.34,29.34
0.737,3.0,0.0,3.0
0.739,3.0,-26.41,29.41
0.742,3.0,-26.53,29.53
0.745,3.0,-26.44,29.44
0.748,3.0,-26.45,29.45
0.751,3.0,-26.59,29.59
0.754,3.0,-26.48,29.48
0.757,3.0,-26.51,29.51
0.76,3.0,-26.67,29.67
0.763,3.0,-26.61,29.61
0.766,3.0,-26.59,29.59
0.77,3.0,-26.72,29.72
0.773,3.0,-26.7,29.7
0.776,3.0,-26.61,29.61
0.779,3.0,-26.67,29.67
0.782,3.0,-26.77,29.77
0.785,3.0,-26.67,29.67
0.788,3.0,-26.64,29.64
0.791,3.0,-26.76,29.76
0.794,3.0,-26.71,29.71
0.797,3.0,-26.81,29.81
0.8,3.0,-26.89,29.89
0.803,3.0,-26.82,29.82
0.806,3.0,-26.75,29.75
0.809,3.0,-26.88,29.88
0.812,3.0,-26.91,29.91
0.815,3.0,0.0,3.0
0.818,3.0,-26.87,29.87
0.821,3.0,-26.97,29.97
0.824,3.0,-26.99,29.99
0.827,3.0,-26.87,29.87
0.83,3.0,-26.98,29.98
0.833,3.0,-27.0,30.0
0.836,3.0,-26.94,29.94
0.839,3.0,-27.02,30.02
0.842,3.0,-27.11,30.11
0.845,3.0,-27.0,30.0
0.848,3.0,-27.01,30.01
0.851,3.0,-27.11,30.11
0.854,3.0,-27.04,30.04
0.857,3.0,-27.04,30.04
0.86,3.0,-27.13,30.13
0.863,3.0,-27.05,30.05
0.866,3.0,-27.05,30.05
0.869,3.0,-27.19,30.19
0.872,3.0,-27.2,30.2
0.875,3.0,-27.11,30.11
0.878,3.0,-27.23,30.23
0.881,3.0,-27.28,30.28
0.884,3.0,-27.13,30.13
0.888,3.0,-27.2,30.2
0.891,3.0,-27.27,30.27
0.894,3.0,-27.18,30.18
0.897,3.0,0.0,3.0
0.899,3.0,-27.21,30.21
0.902,3.0,-27.29,30.29
0.905,3.0,-27.17,30.17
0.908,3.0,-27.14,30.14
0.911,3.0,-27.28,30.28
0.914,3.0,-27.21,30.21
0.917,3.0,-27.22,30.22
0.92,3.0,-27.4,30.4
0.923,3.0,-27.24,30.24
0.926,3.0,-27.16,30.16
0.93,3.0,-27.3,30.3
0.933,3.0,-27.3,30.3
0.936,3.0,-27.28,30.28
0.939,3.0,-27.42,30.42
0.942,3.0,-27.45,30.45
0.945,3.0,-27.31,30.31
0.948,3.0,-27.36,30.36
0.951,3.0,-27.47,30.47
0.954,3.0,-27.32,30.32
0.957,3.0,-27.42,30.42
0.96,3.0,-27.54,30.54
0.963,3.0,-27.36,30.36
0.966,3.0,-27.33,30.33
0.969,3.0,-27.43,30.43
0.972,3.0,-27.46,30.46
0.975,3.0,-27.46,30.46
0.978,3.0,0.0,3.0
0.981,3.0,-27.54,30.54
0.984,3.0,-27.56,30.56
0.987,3.0,-27.42,30.42
0.99,3.0,-27.49,30.49
0.993,3.0,-27.5,30.5
0.996,3.0,-27.4,30.4
0.999,3.0,-27.5,30.5
1.002,3.0,-27.64,30.64
1.005,3.0,-27.5,30.5
1.008,3.0,-27.49,30.49
1.011,3.0,-27.66,30.66
1.014,3.0,-27.52,30.52
1.017,3.0,-27.54,30.54
1.02,3.0,-27.66,30.66
1.023,3.0,-27.48,30.48
1.026,3.0,-27.47,30.47
1.029,3.0,-27.64,30.64
1.032,3.0,-27.68,30.68
1.035,3.0,-27.6,30.6
1.038,3.0,-27.62,30.62
1.041,3.0,-27.66,30.66
1.045,3.0,-27.6,30.6
1.048,3.0,-27.65,30.65
1.051,3.0,-27.7,30.7
1.054,3.0,-27.57,30.57
1.057,3.0,-27.65,30.65
1.06,3.0,0.0,3.0
1.062,3.0,-27.7,30.7
1.065,3.0,-27.62,30.62
1.068,3.0,-27.61,30.61
1.071,3.0,-27.75,30.75
1.074,3.0,-27.7,30.7
1.077,3.0,-27.63,30.63
1.08,3.0,-27.8,30.8
1.083,3.0,-27.67,30.67
1.087,3.0,-27.62,30.62
1.09,3.0,-27.72,30.72
1.093,3.0,-27.71,30.71
1.096,3.0,-27.62,30.62
1.099,3.0,-27.68,30.68
1.102,3.0,-27.82,30.82
1.105,3.0,-27.75,30.75
1.108,3.0,-27.78,30.78
1.111,3.0,-27.85,30.85
1.114,3.0,-27.72,30.72
1.117,3.0,-27.78,30.78
1.12,3.0,-27.84,30.84
1.123,3.0,-27.7,30.7
1.126,3.0,-27.7,30.7
1.129,3.0,-27.84,30.84
1.132,3.0,-27.83,30.83
1.135,3.0,-27.79,30.79
1.138,3.0,-27.93,30.93
1.141,3.0,0.0,3.0
1.144,3.0,-27.93,30.93
1.147,3.0,-27.8,30.8
1.15,3.0,-27.86,30.86
1.153,3.0,-27.84,30.84
1.156,3.0,-27.8,30.8
1.159,3.0,-27.82,30.82
1.162,3.0,-27.91,30.91
1.165,3.0,-27.84,30.84
1.168,3.0,-27.8,30.8
1.171,3.0,-27.9,30.9
1.174,3.0,-27.86,30.86
1.177,3.0,-27.82,30.82
1.18,3.0,-27.93,30.93
1.183,3.0,-27.84,30.84
1.186,3.0,-27.77,30.77
1.189,3.0,-27.96,30.96
1.192,3.0,-27.95,30.95
1.195,3.0,-27.82,30.82
1.198,3.0,-27.89,30.89
1.202,3.0,-27.99,30.99
1.205,3.0,-27.91,30.91
1.208,3.0,-27.99,30.99
1.211,3.0,-28.03,31.03
1.214,3.0,-27.93,30.93
1.217,3.0,-27.92,30.92
1.22,3.0,-28.02,31.02
1.223,3.0,0.0,3.0
1.225,3.0,-27.98,30.98
1.228,3.0,-27.98,30.98
1.231,3.0,-28.04,31.04
1.234,3.0,-27.98,30.98
1.237,3.0,-27.95,30.95
1.24,3.0,-28.05,31.05
1.244,3.0,-27.98,30.98
1.247,3.0,-27.95,30.95
1.25,3.0,-28.03,31.03
1.253,3.0,-28.05,31.05
1.256,3.0,-27.97,30.97
1.259,3.0,-27.99,30.99
1.262,3.0,-28.08,31.08
1.265,3.0,-27.93,30.93
1.268,3.0,-27.95,30.95
1.271,3.0,-28.06,31.06
1.274,3.0,-27.98,30.98
1.277,3.0,-27.98,30.98
1.28,3.0,-28.08,31.08
1.283,3.0,-27.98,30.98
1.286,3.0,-27.94,30.94
1.289,3.0,-28.12,31.12
1.292,3.0,-28.13,31.13
1.295,3.0,-28.02,31.02
1.298,3.0,-28.04,31.04
1.301,3.0,-28.1,31.1
1.304,3.0,0.0,3.0
1.307,3.0,-27.99,30.99
1.31,3.0,-28.08,31.08
1.313,3.0,-28.15,31.15
1.316,3.0,-28.06,31.06
1.319,3.0,-28.11,31.11
1.322,3.0,-28.17,31.17
1.325,3.0,-28.1,31.1
1.328,3.0,-28.09,31.09
1.331,3.0,-28.19,31.19
1.334,3.0,-28.09,31.09
1.337,3.0,-28.13,31.13
1.34,3.0,-28.22,31.22
1.343,3.0,-28.07,31.07
1.346,3.0,-28.05,31.05
1.349,3.0,-28.18,31.18
1.352,3.0,-28.17,31.17
1.355,3.0,-28.06,31.06
1.358,3.0,-28.19,31.19
1.362,3.0,-28.24,31.24
1.365,3.0,-28.11,31.11
1.368,3.0,-28.13,31.13
1.371,3.0,-28.21,31.21
1.374,3.0,-28.14,31.14
1.377,3.0,-28.12,31.12
1.38,3.0,-28.15,31.15
1.383,3.0,0.0,3.0
1.385,3.0,-28.16,31.16
1.388,3.0,-28.19,31.19
1.391,3.0,-28.24,31.24
1.394,3.0,-28.17,31.17
1.397,3.0,-28.14,31.14
1.4,3.0,-28.23,31.23
1.404,3.0,-28.21,31.21
1.407,3.0,-28.12,31.12
1.41,3.0,-28.27,31.27
1.413,3.0,-28.25,31.25
1.416,3.0,-28.12,31.12
1.419,3.0,-28.23,31.23
1.422,3.0,-28.26,31.26
1.425,3.0,-28.14,31.14
1.428,3.0,-28.16,31.16
1.431,3.0,-28.26,31.26
1.434,3.0,-28.2,31.2
1.437,3.0,-28.28,31.28
1.44,3.0,-28.33,31.33
1.443,3.0,-28.2,31.2
1.446,3.0,-28.16,31.16
1.449,3.0,-28.27,31.27
1.452,3.0,-28.3,31.3
1.455,3.0,-28.2,31.2
1.458,3.0,-28.26,31.26
1.461,3.0,-28.33,31.33
1.464,3.0,0.0,3.0
1.467,3.0,-28.2,31.2
1.47,3.0,-28.23,31.23
1.473,3.0,-28.27,31.27
1.476,3.0,-28.22,31.22
1.479,3.0,-28.29,31.29
1.482,3.0,-28.39,31.39
1.485,3.0,-28.27,31.27
1.488,3.0,-28.21,31.21
1.491,3.0,-28.32,31.32
1.494,3.0,-28.29,31.29
1.497,3.0,-28.21,31.21
1.5,3.0,-28.31,31.31
1.503,3.0,-28.27,31.27
1.506,3.0,-28.26,31.26
1.509,3.0,-28.39,31.39
1.512,3.0,-28.37,31.37
1.515,3.0,-28.28,31.28
1.519,3.0,-28.35,31.35
1.522,3.0,-28.4,31.4
1.525,3.0,-28.31,31.31
1.528,3.0,-28.31,31.31
1.531,3.0,-28.37,31.37
1.534,3.0,-28.32,31.32
1.537,3.0,-28.4,31.4
1.54,3.0,-28.44,31.44
1.543,3.0,-28.33,31.33
1.546,3.0,0.0,3.0
1.548,3.0,-28.33,31.33
1.551,3.0,-28.48,31.48
1.554,3.0,-28.39,31.39
1.557,3.0,-28.31,31.31
1.561,3.0,-28.4,31.4
1.564,3.0,-28.39,31.39
1.567,3.0,-28.38,31.38
1.57,3.0,-28.42,31.42
1.573,3.0,-28.47,31.47
1.576,3.0,-28.36,31.36
1.579,3.0,-28.4,31.4
1.582,3.0,-28.42,31.42
1.585,3.0,-28.31,31.31
1.588,3.0,-28.34,31.34
1.591,3.0,-28.44,31.44
1.594,3.0,-28.38,31.38
1.597,3.0,-28.35,31.35
1.6,3.0,-28.35,31.35
1.603,3.0,-28.28,31.28
1.606,3.0,-28.33,31.33
1.609,3.0,-28.49,31.49
1.612,3.0,-28.48,31.48
1.615,3.0,-28.38,31.38
1.618,3.0,-28.47,31.47
1.621,3.0,-28.48,31.48
1.624,3.0,-28.35,31.35
1.627,3.0,0.0,3.0
1.63,3.0,-28.51,31.51
1.633,3.0,-28.56,31.56
1.636,3.0,-28.42,31.42
1.639,3.0,-28.49,31.49
1.642,3.0,-28.54,31.54
1.645,3.0,-28.4,31.4
1.648,3.0,-28.36,31.36
1.651,3.0,-28.51,31.51
1.654,3.0,-28.37,31.37
1.657,3.0,-28.35,31.35
1.66,3.0,-28.53,31.53
1.663,3.0,-28.46,31.46
1.666,3.0,-28.4,31.4
1.669,3.0,-28.47,31.47
1.672,3.0,-28.55,31.55
1.676,3.0,-28.47,31.47
1.679,3.0,-28.52,31.52
1.682,3.0,-28.58,31.58
1.685,3.0,-28.44,31.44
1.688,3.0,-28.54,31.54
1.691,3.0,-28.59,31.59
1.694,3.0,-28.46,31.46
1.697,3.0,-28.51,31.51
1.7,3.0,-28.58,31.58
1.703,3.0,-28.38,31.38
1.706,3.0,-28.34,31.34
1.709,3.0,0.0,3.0
1.711,3.0,-28.56,31.56
1.714,3.0,-28.54,31.54
1.718,3.0,-28.47,31.47
1.721,3.0,-28.53,31.53
1.724,3.0,-28.44,31.44
1.727,3.0,-28.39,31.39
1.73,3.0,-28.52,31.52
1.733,3.0,-28.54,31.54
1.736,3.0,-28.43,31.43
1.739,3.0,-28.53,31.53
1.742,3.0,-28.58,31.58
1.745,3.0,-28.47,31.47
1.748,3.0,-28.53,31.53
1.751,3.0,-28.62,31.62
1.754,3.0,-28.49,31.49
1.757,3.0,-28.47,31.47
1.76,3.0,-28.57,31.57
1.763,3.0,-28.47,31.47
1.766,3.0,-28.45,31.45
1.769,3.0,-28.57,31.57
1.772,3.0,-28.57,31.57
1.775,3.0,-28.48,31.48
1.778,3.0,-28.54,31.54
1.781,3.0,-28.58,31.58
1.784,3.0,-28.5,31.5
1.787,3.0,-28.55,31.55
1.79,3.0,0.0,3.0
1.793,3.0,-28.58,31.58
1.796,3.0,-28.49,31.49
1.799,3.0,-28.62,31.62
1.802,3.0,-28.72,31.72
1.805,3.0,-28.54,31.54
1.808,3.0,-28.54,31.54
1.811,3.0,-28.68,31.68
1.814,3.0,-28.61,31.61
1.817,3.0,-28.56,31.56
1.82,3.0,-28.64,31.64
1.823,3.0,-28.59,31.59
1.826,3.0,-28.57,31.57
1.829,3.0,-28.66,31.66
1.832,3.0,-28.69,31.69
1.836,3.0,-28.58,31.58
1.839,3.0,-28.63,31.63
1.842,3.0,-28.67,31.67
1.845,3.0,-28.61,31.61
1.848,3.0,-28.63,31.63
1.851,3.0,-28.66,31.66
1.854,3.0,-28.54,31.54
1.857,3.0,-28.62,31.62
1.86,3.0,-28.69,31.69
1.863,3.0,-28.57,31.57
1.866,3.0,-28.58,31.58
1.869,3.0,-28.71,31.71
1.872,3.0,0.0,3.0
1.874,3.0,-28.66,31.66
1.878,3.0,-28.56,31.56
1.881,3.0,-28.69,31.69
1.884,3.0,-28.67,31.67
1.887,3.0,-28.59,31.59
1.89,3.0,-28.67,31.67
1.893,3.0,-28.69,31.69
1.896,3.0,-28.59,31.59
1.899,3.0,-28.68,31.68
1.902,3.0,-28.71,31.71
1.905,3.0,-28.6,31.6
1.908,3.0,-28.67,31.67
1.911,3.0,-28.75,31.75
1.914,3.0,-28.64,31.64
1.917,3.0,-28.7,31.7
1.92,3.0,-28.75,31.75
1.923,3.0,-28.61,31.61
1.926,3.0,-28.62,31.62
1.929,3.0,-28.71,31.71
1.932,3.0,-28.69,31.69
1.935,3.0,-28.62,31.62
1.938,3.0,-28.73,31.73
1.941,3.0,-28.76,31.76
1.944,3.0,-28.63,31.63
1.947,3.0,-28.7,31.7
1.951,3.0,0.0,3.0
1.953,3.0,-28.75,31.75
1.956,3.0,-28.62,31.62
1.959,3.0,-28.66,31.66
1.962,3.0,-28.75,31.75
1.965,3.0,-28.65,31.65
1.968,3.0,-28.64,31.64
1.971,3.0,-28.72,31.72
1.974,3.0,-28.63,31.63
1.977,3.0,-28.62,31.62
1.98,3.0,-28.75,31.75
1.983,3.0,-28.64,31.64
1.986,3.0,-28.64,31.64
1.989,3.0,-28.72,31.72
1.993,3.0,-28.72,31.72
1.996,3.0,-28.67,31.67
1.999,3.0,-28.75,31.75
2.002,3.0,-28.78,31.78
2.005,3.0,-28.64,31.64
2.008,3.0,-28.68,31.68
2.011,3.0,-28.8,31.8
2.014,3.0,-28.68,31.68
2.017,3.0,-28.72,31.72
2.02,3.0,-28.76,31.76
2.023,3.0,-28.65,31.65
2.026,3.0,-28.65,31.65
2.029,3.0,-28.81,31.81
2.032,3.0,0.0,3.0
2.035,3.0,-28.78,31.78
2.038,3.0,-28.69,31.69
2.041,3.0,-28.74,31.74
2.044,3.0,-28.72,31.72
2.047,3.0,-28.65,31.65
2.05,3.0,-28.77,31.77
2.053,3.0,-28.78,31.78
2.056,3.0,-28.65,31.65
2.059,3.0,-28.71,31.71
2.062,3.0,-28.81,31.81
2.065,3.0,-28.68,31.68
2.068,3.0,-28.71,31.71
2.071,3.0,-28.87,31.87
2.074,3.0,-28.73,31.73
2.077,3.0,-28.77,31.77
2.08,3.0,-28.84,31.84
2.083,3.0,-28.69,31.69
2.086,3.0,-28.63,31.63
2.089,3.0,-28.74,31.74
2.092,3.0,-28.76,31.76
2.095,3.0,-28.67,31.67
2.098,3.0,-28.76,31.76
2.101,3.0,-28.82,31.82
2.104,3.0,-28.74,31.74
2.107,3.0,-28.81,31.81
2.111,3.0,-28.84,31.84
2.114,3.0,0.0,3.0
2.116,3.0,-28.72,31.72
2.119,3.0,-28.76,31.76
2.122,3.0,-28.86,31.86
2.125,3.0,-28.75,31.75
2.128,3.0,-28.69,31.69
2.131,3.0,-28.79,31.79
2.134,3.0,-28.76,31.76
2.137,3.0,-28.73,31.73
2.14,3.0,-28.84,31.84
2.143,3.0,-28.8,31.8
2.146,3.0,-28.75,31.75
2.149,3.0,-28.83,31.83
2.153,3.0,-28.88,31.88
2.156,3.0,-28.76,31.76
2.159,3.0,-28.8,31.8
2.162,3.0,-28.86,31.86
2.165,3.0,-28.75,31.75
2.168,3.0,-28.81,31.81
2.171,3.0,-28.9,31.9
2.174,3.0,-28.76,31.76
2.177,3.0,-28.79,31.79
2.18,3.0,-28.89,31.89
2.183,3.0,-28.8,31.8
2.186,3.0,-28.84,31.84
2.189,3.0,-28.94,31.94
2.192,3.0,-28.88,31.88
2.195,3.0,0.0,3.0
2.198,3.0,-28.78,31.78
2.201,3.0,-28.91,31.91
2.204,3.0,-28.92,31.92
2.207,3.0,-28.78,31.78
2.21,3.0,-28.81,31.81
2.213,3.0,-28.86,31.86
2.216,3.0,-28.76,31.76
2.219,3.0,-28.79,31.79
2.222,3.0,-28.89,31.89
2.225,3.0,-28.8,31.8
2.228,3.0,-28.83,31.83
2.231,3.0,-28.96,31.96
2.234,3.0,-28.87,31.87
2.237,3.0,-28.85,31.85
2.24,3.0,-28.85,31.85
2.243,3.0,-28.75,31.75
2.246,3.0,-28.79,31.79
2.249,3.0,-28.92,31.92
2.252,3.0,-28.85,31.85
2.255,3.0,-28.75,31.75
2.258,3.0,-28.85,31.85
2.261,3.0,-28.9,31.9
2.264,3.0,-28.8,31.8
2.268,3.0,-28.87,31.87
2.271,3.0,-28.95,31.95
2.274,3.0,-28.82,31.82
2.277,3.0,0.0,3.0
2.279,3.0,-28.88,31.88
2.282,3.0,-29.0,32.0
2.285,3.0,-28.93,31.93
2.288,3.0,-28.86,31.86
2.291,3.0,-28.96,31.96
2.294,3.0,-28.83,31.83
2.297,3.0,-28.78,31.78
2.3,3.0,-28.94,31.94
2.303,3.0,-28.9,31.9
2.306,3.0,-28.8,31.8
2.31,3.0,-28.85,31.85
2.313,3.0,-28.91,31.91
2.316,3.0,-28.84,31.84
2.319,3.0,-28.86,31.86
2.322,3.0,-28.89,31.89
2.325,3.0,-28.82,31.82
2.328,3.0,-28.87,31.87
2.331,3.0,-29.02,32.019999999999996
2.334,3.0,-28.9,31.9
2.337,3.0,-28.96,31.96
2.34,3.0,-28.98,31.98
2.343,3.0,-28.84,31.84
2.346,3.0,-28.88,31.88
2.349,3.0,-28.97,31.97
2.352,3.0,-28.88,31.88
2.355,3.0,-28.88,31.88
2.358,3.0,0.0,3.0
2.361,3.0,-28.94,31.94
2.364,3.0,-28.97,31.97
2.367,3.0,-28.88,31.88
2.37,3.0,-28.94,31.94
2.373,3.0,-28.94,31.94
2.376,3.0,-28.84,31.84
2.379,3.0,-28.89,31.89
2.382,3.0,-29.0,32.0
2.385,3.0,-28.91,31.91
2.388,3.0,-28.91,31.91
2.391,3.0,-29.03,32.03
2.394,3.0,-28.92,31.92
2.397,3.0,-28.88,31.88
2.4,3.0,-29.01,32.010000000000005
2.403,3.0,-28.91,31.91
2.406,3.0,-28.89,31.89
2.409,3.0,-29.02,32.019999999999996
2.412,3.0,-29.03,32.03
2.415,3.0,-28.92,31.92
2.418,3.0,-28.95,31.95
2.421,3.0,-29.02,32.019999999999996
2.425,3.0,-28.91,31.91
2.428,3.0,-28.96,31.96
2.431,3.0,-28.99,31.99
2.434,3.0,-28.88,31.88
2.437,3.0,-28.97,31.97
2.44,3.0,0.0,3.0
2.442,3.0,-29.04,32.04
2.445,3.0,-28.9,31.9
2.448,3.0,-28.89,31.89
2.451,3.0,-29.06,32.06
2.454,3.0,-29.02,32.019999999999996
2.457,3.0,-28.98,31.98
2.46,3.0,-29.06,32.06
2.463,3.0,-29.0,32.0
2.466,3.0,-28.98,31.98
2.47,3.0,-29.07,32.07
