Time_sec,Reference_Force_N,Actual_Force_N,Error_N
1.915,1.0,-51.38,52.38
1.918,1.0,-51.43,52.43
1.921,1.0,-51.48,52.48
1.924,1.0,-51.47,52.47
1.927,1.0,-51.5,52.5
1.93,1.0,-51.51,52.51
1.933,1.0,-51.4,52.4
1.936,1.0,-51.49,52.49
1.939,1.0,-51.55,52.55
1.942,1.0,0.0,1.0
1.945,1.0,-51.46,52.46
1.948,1.0,-51.51,52.51
1.951,1.0,-51.57,52.57
1.954,1.0,-51.41,52.41
1.957,1.0,-51.39,52.39
1.96,1.0,-51.5,52.5
1.963,1.0,-51.41,52.41
1.966,1.0,-51.42,52.42
1.969,1.0,-51.51,52.51
1.972,1.0,-51.45,52.45
1.975,1.0,-51.41,52.41
1.978,1.0,-51.47,52.47
1.981,1.0,-51.49,52.49
1.984,1.0,-51.36,52.36
1.987,1.0,-51.45,52.45
1.99,1.0,-51.48,52.48
1.993,1.0,-51.37,52.37
1.996,1.0,-51.47,52.47
1.999,1.0,-51.55,52.55
2.002,1.0,-51.46,52.46
2.005,1.0,-51.47,52.47
2.008,1.0,-51.58,52.58
2.011,1.0,-51.51,52.51
2.014,1.0,-51.46,52.46
2.018,1.0,-51.54,52.54
2.021,0.0,-51.5,51.5
2.024,0.0,0.0,0.0
2.026,0.0,-51.46,51.46
2.029,0.0,-51.59,51.59
2.032,0.0,-51.8,51.8
2.035,0.0,-51.96,51.96
2.038,0.0,-52.13,52.13
2.041,0.0,-52.16,52.16
2.044,0.0,-52.13,52.13
2.047,0.0,-52.15,52.15
2.05,0.0,-52.16,52.16
2.053,0.0,-52.15,52.15
2.056,0.0,-52.1,52.1
2.06,0.0,-52.08,52.08
2.063,0.0,-52.12,52.12
2.066,0.0,-52.13,52.13
2.069,0.0,-52.13,52.13
2.072,0.0,-52.12,52.12
2.075,0.0,-52.14,52.14
2.078,0.0,-52.19,52.19
2.081,0.0,-52.14,52.14
2.084,0.0,-52.12,52.12
2.087,0.0,-52.12,52.12
2.09,0.0,-52.1,52.1
2.093,0.0,-52.11,52.11
2.096,0.0,-52.09,52.09
2.099,0.0,-52.1,52.1
2.102,0.0,-52.05,52.05
2.105,0.0,0.0,0.0
2.108,0.0,-52.06,52.06
2.111,0.0,-52.1,52.1
2.114,0.0,-52.14,52.14
2.117,0.0,-52.16,52.16
2.12,0.0,-52.19,52.19
2.123,0.0,-52.15,52.15
2.126,0.0,-52.1,52.1
2.129,0.0,-52.09,52.09
2.132,0.0,-52.15,52.15
2.135,0.0,-52.15,52.15
2.138,0.0,-52.2,52.2
2.141,0.0,-52.19,52.19
2.144,0.0,-52.13,52.13
2.147,0.0,-52.15,52.15
2.15,0.0,-52.12,52.12
2.153,0.0,-52.1,52.1
2.156,0.0,-52.13,52.13
2.159,0.0,-52.14,52.14
2.162,0.0,-52.08,52.08
2.165,0.0,-52.09,52.09
2.168,0.0,-52.13,52.13
2.171,0.0,-52.09,52.09
2.175,0.0,-52.08,52.08
2.178,0.0,-52.08,52.08
2.181,0.0,-52.09,52.09
2.184,0.0,-52.13,52.13
2.187,0.0,0.0,0.0
2.189,0.0,-52.13,52.13
2.192,0.0,-52.11,52.11
2.195,0.0,-52.14,52.14
2.198,0.0,-52.12,52.12
2.201,0.0,-52.11,52.11
2.204,0.0,-52.11,52.11
2.207,0.0,-52.18,52.18
2.21,0.0,-52.11,52.11
2.213,0.0,-52.05,52.05
2.217,0.0,-52.14,52.14
2.22,0.0,-52.17,52.17
2.223,0.0,-52.14,52.14
2.226,0.0,-52.18,52.18
2.229,0.0,-52.17,52.17
2.232,0.0,-52.15,52.15
2.235,0.0,-52.2,52.2
2.238,0.0,-52.13,52.13
2.241,0.0,-52.12,52.12
2.244,0.0,-52.04,52.04
2.247,0.0,-52.09,52.09
2.25,0.0,-52.17,52.17
2.253,0.0,-52.1,52.1
2.256,0.0,-52.08,52.08
2.259,0.0,-52.15,52.15
2.262,0.0,-52.14,52.14
2.265,0.0,-52.16,52.16
2.268,0.0,0.0,0.0
2.271,0.0,-52.14,52.14
2.274,0.0,-52.15,52.15
2.277,0.0,-52.08,52.08
2.28,0.0,-52.12,52.12
2.283,0.0,-52.15,52.15
2.286,0.0,-52.19,52.19
2.289,0.0,-52.21,52.21
2.292,0.0,-52.21,52.21
2.295,0.0,-52.15,52.15
2.298,0.0,-52.15,52.15
2.301,0.0,-52.21,52.21
2.304,0.0,-52.2,52.2
2.307,0.0,-52.12,52.12
2.31,0.0,-52.15,52.15
2.313,0.0,-52.2,52.2
2.316,0.0,-52.16,52.16
2.319,0.0,-52.17,52.17
2.322,0.0,-52.12,52.12
2.325,0.0,-52.16,52.16
2.328,0.0,-52.21,52.21
2.331,0.0,-52.09,52.09
2.335,0.0,-52.14,52.14
2.338,0.0,-52.18,52.18
2.341,0.0,-52.18,52.18
2.344,0.0,-52.11,52.11
2.347,0.0,-52.15,52.15
2.35,0.0,0.0,0.0
2.352,0.0,-52.19,52.19
2.355,0.0,-52.18,52.18
2.358,0.0,-52.17,52.17
2.361,0.0,-52.18,52.18
2.364,0.0,-52.17,52.17
2.367,0.0,-52.16,52.16
2.37,0.0,-52.12,52.12
2.373,0.0,-52.09,52.09
2.377,0.0,-52.13,52.13
2.38,0.0,-52.16,52.16
2.383,0.0,-52.12,52.12
2.386,0.0,-52.13,52.13
2.389,0.0,-52.2,52.2
2.392,0.0,-52.17,52.17
2.395,0.0,-52.12,52.12
2.398,0.0,-52.12,52.12
2.401,0.0,-52.16,52.16
2.404,0.0,-52.13,52.13
2.407,0.0,-52.19,52.19
2.41,0.0,-52.16,52.16
2.413,0.0,-52.16,52.16
2.416,0.0,-52.17,52.17
2.419,0.0,-52.15,52.15
2.422,0.0,-52.14,52.14
2.425,0.0,-52.16,52.16
2.428,0.0,-52.17,52.17
2.431,0.0,0.0,0.0
2.434,0.0,-52.17,52.17
2.437,0.0,-52.18,52.18
2.44,0.0,-52.18,52.18
2.443,0.0,-52.18,52.18
2.446,0.0,-52.18,52.18
2.449,0.0,-52.24,52.24
2.452,0.0,-52.18,52.18
2.455,0.0,-52.19,52.19
2.458,0.0,-52.23,52.23
2.461,0.0,-52.2,52.2
2.464,0.0,-52.2,52.2
2.467,0.0,-52.21,52.21
2.47,0.0,-52.17,52.17
2.473,0.0,-52.13,52.13
