Time_sec,Reference_Force_N,Actual_Force_N,Error_N
1.139,1.0,0.72,0.28
1.143,1.0,0.72,0.28
1.146,1.0,0.0,1.0
1.15,1.0,0.69,0.31000000000000005
1.154,1.0,0.69,0.31000000000000005
1.157,1.0,0.72,0.28
1.161,1.0,0.72,0.28
1.164,1.0,0.71,0.29000000000000004
1.169,1.0,0.69,0.31000000000000005
1.173,1.0,0.68,0.31999999999999995
1.176,1.0,0.68,0.31999999999999995
1.181,1.0,0.71,0.29000000000000004
1.184,1.0,0.71,0.29000000000000004
1.189,1.0,0.68,0.31999999999999995
1.193,1.0,0.69,0.31000000000000005
1.196,1.0,0.74,0.26
1.201,1.0,0.72,0.28
1.204,1.0,0.71,0.29000000000000004
1.209,1.0,0.69,0.31000000000000005
1.213,1.0,0.69,0.31000000000000005
1.216,1.0,0.7,0.30000000000000004
1.221,1.0,0.72,0.28
1.224,1.0,0.72,0.28
1.229,1.0,0.74,0.26
1.233,1.0,0.72,0.28
1.236,1.0,0.69,0.31000000000000005
1.241,1.0,0.7,0.30000000000000004
1.244,1.0,0.72,0.28
1.249,1.0,0.73,0.27
1.253,1.0,0.74,0.26
1.256,1.0,0.0,1.0
1.26,1.0,0.72,0.28
1.264,1.0,0.7,0.30000000000000004
1.267,1.0,0.71,0.29000000000000004
1.271,1.0,0.72,0.28
1.274,1.0,0.7,0.30000000000000004
1.279,1.0,0.72,0.28
1.283,1.0,0.73,0.27
1.286,1.0,0.69,0.31000000000000005
1.291,1.0,0.69,0.31000000000000005
1.294,1.0,0.71,0.29000000000000004
1.299,1.0,0.68,0.31999999999999995
1.303,1.0,0.68,0.31999999999999995
1.306,1.0,0.71,0.29000000000000004
1.311,1.0,0.71,0.29000000000000004
1.314,1.0,0.72,0.28
1.319,1.0,0.71,0.29000000000000004
1.323,1.0,0.71,0.29000000000000004
1.326,1.0,0.71,0.29000000000000004
1.331,1.0,0.71,0.29000000000000004
1.334,1.0,0.67,0.32999999999999996
1.339,1.0,0.7,0.30000000000000004
1.343,1.0,0.67,0.32999999999999996
1.346,1.0,0.68,0.31999999999999995
1.351,1.0,0.69,0.31000000000000005
1.354,1.0,0.71,0.29000000000000004
1.359,1.0,0.68,0.31999999999999995
1.363,1.0,0.71,0.29000000000000004
1.366,1.0,0.72,0.28
1.37,1.0,0.72,0.28
1.374,1.0,0.71,0.29000000000000004
1.377,1.0,0.69,0.31000000000000005
1.381,1.0,0.69,0.31000000000000005
1.385,1.0,0.68,0.31999999999999995
1.389,1.0,0.67,0.32999999999999996
1.393,1.0,0.68,0.31999999999999995
1.397,1.0,0.7,0.30000000000000004
1.401,1.0,0.72,0.28
1.405,1.0,0.68,0.31999999999999995
1.409,1.0,0.69,0.31000000000000005
1.413,1.0,0.69,0.31000000000000005
1.417,1.0,0.68,0.31999999999999995
1.421,1.0,0.71,0.29000000000000004
1.425,1.0,0.7,0.30000000000000004
1.429,1.0,0.7,0.30000000000000004
1.433,1.0,0.72,0.28
1.437,1.0,0.73,0.27
1.441,1.0,0.7,0.30000000000000004
1.445,1.0,0.69,0.31000000000000005
1.449,1.0,0.71,0.29000000000000004
1.453,1.0,0.7,0.30000000000000004
1.457,1.0,0.71,0.29000000000000004
1.461,1.0,0.71,0.29000000000000004
1.465,1.0,0.71,0.29000000000000004
1.469,1.0,0.69,0.31000000000000005
1.473,1.0,0.7,0.30000000000000004
1.476,1.0,0.71,0.29000000000000004
1.48,1.0,0.74,0.26
1.484,1.0,0.73,0.27
1.487,1.0,0.7,0.30000000000000004
1.491,1.0,0.72,0.28
1.495,1.0,0.73,0.27
1.499,1.0,0.72,0.28
1.503,1.0,0.71,0.29000000000000004
1.507,1.0,0.68,0.31999999999999995
1.511,1.0,0.67,0.32999999999999996
1.515,1.0,0.68,0.31999999999999995
1.519,1.0,0.73,0.27
1.523,1.0,0.72,0.28
1.527,1.0,0.72,0.28
1.531,1.0,0.73,0.27
1.535,1.0,0.7,0.30000000000000004
1.539,1.0,0.68,0.31999999999999995
1.543,1.0,0.7,0.30000000000000004
1.547,1.0,0.72,0.28
1.551,1.0,0.7,0.30000000000000004
1.555,1.0,0.68,0.31999999999999995
1.559,1.0,0.71,0.29000000000000004
1.563,1.0,0.72,0.28
1.567,1.0,0.71,0.29000000000000004
1.571,1.0,0.71,0.29000000000000004
1.575,1.0,0.71,0.29000000000000004
1.579,1.0,0.7,0.30000000000000004
1.583,1.0,0.73,0.27
1.586,1.0,0.73,0.27
1.59,1.0,0.71,0.29000000000000004
1.594,1.0,0.7,0.30000000000000004
1.597,1.0,0.68,0.31999999999999995
1.601,1.0,0.74,0.26
1.605,1.0,0.73,0.27
1.609,1.0,0.72,0.28
1.613,1.0,0.72,0.28
1.617,1.0,0.7,0.30000000000000004
1.621,1.0,0.71,0.29000000000000004
1.625,1.0,0.71,0.29000000000000004
1.629,1.0,0.71,0.29000000000000004
1.633,1.0,0.7,0.30000000000000004
1.637,1.0,0.71,0.29000000000000004
1.641,1.0,0.73,0.27
1.645,1.0,0.71,0.29000000000000004
1.649,1.0,0.71,0.29000000000000004
1.653,1.0,0.7,0.30000000000000004
1.657,1.0,0.69,0.31000000000000005
1.661,1.0,0.72,0.28
1.665,1.0,0.74,0.26
1.669,1.0,0.76,0.24
1.673,1.0,0.7,0.30000000000000004
1.677,1.0,0.74,0.26
1.681,1.0,0.73,0.27
1.685,1.0,0.72,0.28
1.689,1.0,0.72,0.28
1.693,1.0,0.74,0.26
1.696,1.0,0.74,0.26
1.7,1.0,0.68,0.31999999999999995
1.704,1.0,0.73,0.27
1.707,1.0,0.0,1.0
1.711,1.0,0.68,0.31999999999999995
1.715,1.0,0.68,0.31999999999999995
1.719,1.0,0.71,0.29000000000000004
1.723,1.0,0.71,0.29000000000000004
1.727,1.0,0.71,0.29000000000000004
1.731,1.0,0.72,0.28
1.735,1.0,0.7,0.30000000000000004
1.739,1.0,0.71,0.29000000000000004
1.743,1.0,0.7,0.30000000000000004
1.747,1.0,0.69,0.31000000000000005
1.751,1.0,0.71,0.29000000000000004
1.755,1.0,0.69,0.31000000000000005
1.759,1.0,0.69,0.31000000000000005
1.763,1.0,0.71,0.29000000000000004
1.767,1.0,0.68,0.31999999999999995
1.771,1.0,0.69,0.31000000000000005
1.775,1.0,0.69,0.31000000000000005
1.779,1.0,0.72,0.28
1.783,1.0,0.68,0.31999999999999995
1.787,1.0,0.7,0.30000000000000004
1.791,1.0,0.74,0.26
1.795,1.0,0.72,0.28
1.799,1.0,0.72,0.28
1.803,1.0,0.72,0.28
1.806,1.0,0.72,0.28
1.81,1.0,0.69,0.31000000000000005
1.814,1.0,0.7,0.30000000000000004
1.817,1.0,0.0,1.0
1.821,1.0,0.68,0.31999999999999995
1.825,1.0,0.68,0.31999999999999995
1.829,1.0,0.69,0.31000000000000005
1.833,1.0,0.71,0.29000000000000004
1.837,1.0,0.73,0.27
1.841,1.0,0.71,0.29000000000000004
1.845,1.0,0.71,0.29000000000000004
1.849,1.0,0.7,0.30000000000000004
1.853,1.0,0.69,0.31000000000000005
1.857,1.0,0.69,0.31000000000000005
1.861,1.0,0.71,0.29000000000000004
1.865,1.0,0.69,0.31000000000000005
1.869,1.0,0.7,0.30000000000000004
1.873,1.0,0.72,0.28
1.877,1.0,0.68,0.31999999999999995
1.881,1.0,0.69,0.31000000000000005
1.885,1.0,0.69,0.31000000000000005
1.889,1.0,0.71,0.29000000000000004
1.893,1.0,0.7,0.30000000000000004
1.897,1.0,0.7,0.30000000000000004
1.901,1.0,0.69,0.31000000000000005
1.905,1.0,0.68,0.31999999999999995
1.909,1.0,0.69,0.31000000000000005
1.913,1.0,0.71,0.29000000000000004
1.916,1.0,0.74,0.26
1.92,1.0,0.72,0.28
1.924,1.0,0.73,0.27
1.927,1.0,0.71,0.29000000000000004
1.931,1.0,0.73,0.27
1.935,1.0,0.72,0.28
1.939,1.0,0.68,0.31999999999999995
1.943,1.0,0.69,0.31000000000000005
1.947,1.0,0.7,0.30000000000000004
1.951,1.0,0.69,0.31000000000000005
1.955,1.0,0.69,0.31000000000000005
1.959,1.0,0.69,0.31000000000000005
1.963,1.0,0.71,0.29000000000000004
1.967,1.0,0.72,0.28
1.971,1.0,0.67,0.32999999999999996
1.975,1.0,0.67,0.32999999999999996
1.979,1.0,0.69,0.31000000000000005
1.983,1.0,0.7,0.30000000000000004
1.987,1.0,0.7,0.30000000000000004
1.991,1.0,0.69,0.31000000000000005
1.995,1.0,0.71,0.29000000000000004
1.999,1.0,0.7,0.30000000000000004
2.003,1.0,0.71,0.29000000000000004
2.007,1.0,0.72,0.28
2.011,1.0,0.71,0.29000000000000004
2.015,1.0,0.71,0.29000000000000004
2.019,1.0,0.71,0.29000000000000004
2.023,1.0,0.7,0.30000000000000004
2.026,1.0,0.7,0.30000000000000004
2.03,1.0,0.68,0.31999999999999995
2.034,1.0,0.65,0.35
2.037,1.0,0.69,0.31000000000000005
2.041,1.0,0.71,0.29000000000000004
2.045,1.0,0.71,0.29000000000000004
2.049,1.0,0.72,0.28
2.053,1.0,0.71,0.29000000000000004
2.057,1.0,0.73,0.27
2.061,1.0,0.72,0.28
2.065,1.0,0.7,0.30000000000000004
2.069,1.0,0.71,0.29000000000000004
2.073,1.0,0.69,0.31000000000000005
2.077,1.0,0.69,0.31000000000000005
2.081,1.0,0.67,0.32999999999999996
2.085,1.0,0.7,0.30000000000000004
2.089,1.0,0.73,0.27
2.093,1.0,0.72,0.28
2.097,1.0,0.7,0.30000000000000004
2.101,1.0,0.68,0.31999999999999995
2.105,1.0,0.69,0.31000000000000005
2.109,1.0,0.69,0.31000000000000005
2.113,1.0,0.7,0.30000000000000004
2.117,1.0,0.72,0.28
2.121,1.0,0.69,0.31000000000000005
2.125,1.0,0.7,0.30000000000000004
2.129,1.0,0.72,0.28
2.133,1.0,0.71,0.29000000000000004
2.136,1.0,0.71,0.29000000000000004
2.14,1.0,0.74,0.26
2.144,1.0,0.71,0.29000000000000004
2.147,1.0,0.69,0.31000000000000005
2.151,1.0,0.74,0.26
2.155,1.0,0.74,0.26
2.159,1.0,0.71,0.29000000000000004
2.163,1.0,0.73,0.27
2.167,1.0,0.71,0.29000000000000004
2.171,1.0,0.71,0.29000000000000004
2.175,1.0,0.7,0.30000000000000004
2.179,1.0,0.71,0.29000000000000004
2.183,1.0,0.72,0.28
2.187,1.0,0.73,0.27
2.191,1.0,0.72,0.28
2.195,1.0,0.7,0.30000000000000004
2.199,1.0,0.68,0.31999999999999995
2.203,1.0,0.71,0.29000000000000004
2.207,1.0,0.7,0.30000000000000004
2.211,1.0,0.68,0.31999999999999995
2.215,1.0,0.7,0.30000000000000004
2.219,1.0,0.68,0.31999999999999995
2.223,1.0,0.7,0.30000000000000004
2.227,1.0,0.7,0.30000000000000004
2.231,1.0,0.69,0.31000000000000005
2.235,1.0,0.7,0.30000000000000004
2.239,1.0,0.69,0.31000000000000005
2.243,1.0,0.68,0.31999999999999995
2.246,1.0,0.7,0.30000000000000004
2.25,1.0,0.73,0.27
2.254,1.0,0.73,0.27
2.257,1.0,0.73,0.27
2.261,1.0,0.72,0.28
2.265,1.0,0.72,0.28
2.269,1.0,0.68,0.31999999999999995
2.273,1.0,0.7,0.30000000000000004
2.277,1.0,0.72,0.28
2.281,1.0,0.75,0.25
2.285,1.0,0.71,0.29000000000000004
2.289,1.0,0.71,0.29000000000000004
2.293,1.0,0.68,0.31999999999999995
2.297,1.0,0.71,0.29000000000000004
2.301,1.0,0.73,0.27
2.305,1.0,0.72,0.28
2.309,1.0,0.68,0.31999999999999995
2.313,1.0,0.7,0.30000000000000004
2.317,1.0,0.72,0.28
2.321,1.0,0.71,0.29000000000000004
2.325,1.0,0.68,0.31999999999999995
2.329,1.0,0.72,0.28
2.333,1.0,0.73,0.27
2.337,1.0,0.71,0.29000000000000004
2.341,1.0,0.73,0.27
2.345,1.0,0.72,0.28
2.349,1.0,0.69,0.31000000000000005
2.353,1.0,0.7,0.30000000000000004
2.356,1.0,0.69,0.31000000000000005
2.36,1.0,0.74,0.26
2.364,1.0,0.71,0.29000000000000004
2.367,1.0,0.71,0.29000000000000004
2.371,1.0,0.72,0.28
2.375,1.0,0.72,0.28
2.379,1.0,0.72,0.28
2.383,1.0,0.71,0.29000000000000004
2.387,1.0,0.7,0.30000000000000004
2.391,1.0,0.73,0.27
2.395,1.0,0.73,0.27
2.399,1.0,0.71,0.29000000000000004
2.403,1.0,0.7,0.30000000000000004
2.407,1.0,0.69,0.31000000000000005
2.411,1.0,0.7,0.30000000000000004
2.415,1.0,0.71,0.29000000000000004
2.419,1.0,0.71,0.29000000000000004
2.423,1.0,0.71,0.29000000000000004
2.427,1.0,0.7,0.30000000000000004
2.431,1.0,0.69,0.31000000000000005
2.435,1.0,0.7,0.30000000000000004
2.439,1.0,0.7,0.30000000000000004
2.443,1.0,0.68,0.31999999999999995
2.447,1.0,0.7,0.30000000000000004
2.451,3.0,0.72,2.2800000000000002
2.455,3.0,0.73,2.27
2.459,3.0,0.7,2.3
2.463,3.0,0.71,2.29
2.466,3.0,0.0,3.0
2.47,3.0,0.72,2.2800000000000002
2.474,3.0,0.72,2.2800000000000002
2.477,3.0,0.7,2.3
2.481,3.0,0.7,2.3
2.484,3.0,0.7,2.3
2.489,3.0,0.68,2.32
2.493,3.0,0.7,2.3
2.496,3.0,0.7,2.3
2.501,3.0,0.73,2.27
2.504,3.0,0.73,2.27
2.509,3.0,0.72,2.2800000000000002
2.513,3.0,0.71,2.29
2.516,3.0,0.75,2.25
2.521,3.0,0.71,2.29
2.524,3.0,0.69,2.31
2.529,3.0,0.69,2.31
2.533,3.0,0.68,2.32
2.536,3.0,0.71,2.29
2.541,3.0,0.71,2.29
2.544,3.0,0.7,2.3
2.549,3.0,0.73,2.27
2.553,3.0,0.72,2.2800000000000002
2.556,3.0,0.7,2.3
2.561,3.0,0.73,2.27
2.564,3.0,0.72,2.2800000000000002
2.569,3.0,0.68,2.32
2.573,3.0,0.7,2.3
2.576,3.0,0.0,3.0
2.58,3.0,0.67,2.33
2.584,3.0,0.7,2.3
2.587,3.0,0.71,2.29
2.591,3.0,0.69,2.31
2.594,3.0,0.67,2.33
2.599,3.0,0.71,2.29
2.603,3.0,0.71,2.29
2.606,3.0,0.7,2.3
2.611,3.0,0.71,2.29
2.614,3.0,0.73,2.27
2.619,3.0,0.73,2.27
2.623,3.0,0.74,2.26
2.626,3.0,0.69,2.31
2.631,3.0,0.7,2.3
2.634,3.0,0.72,2.2800000000000002
2.639,3.0,0.73,2.27
2.643,3.0,0.7,2.3
2.646,3.0,0.69,2.31
2.651,3.0,0.7,2.3
2.654,3.0,0.7,2.3
2.659,3.0,0.69,2.31
2.663,3.0,0.7,2.3
2.667,3.0,0.72,2.2800000000000002
2.671,3.0,0.71,2.29
2.675,3.0,0.72,2.2800000000000002
2.679,3.0,0.69,2.31
2.683,3.0,0.69,2.31
2.686,3.0,0.72,2.2800000000000002
2.69,3.0,0.75,2.25
2.694,3.0,0.71,2.29
2.697,3.0,0.69,2.31
2.701,3.0,0.69,2.31
2.705,3.0,0.69,2.31
2.709,3.0,0.67,2.33
2.713,3.0,0.7,2.3
2.717,3.0,0.7,2.3
2.721,3.0,0.71,2.29
2.725,3.0,0.75,2.25
2.729,3.0,0.75,2.25
2.733,3.0,0.71,2.29
2.737,3.0,0.71,2.29
2.741,3.0,0.71,2.29
2.745,3.0,0.7,2.3
2.749,3.0,0.7,2.3
2.753,3.0,0.7,2.3
2.757,3.0,0.7,2.3
2.761,3.0,0.68,2.32
2.765,3.0,0.7,2.3
2.769,3.0,0.68,2.32
2.773,3.0,0.69,2.31
2.777,3.0,0.72,2.2800000000000002
2.781,3.0,0.74,2.26
2.785,3.0,0.72,2.2800000000000002
2.789,3.0,0.72,2.2800000000000002
2.793,3.0,0.75,2.25
2.796,3.0,0.73,2.27
2.8,3.0,0.71,2.29
2.804,3.0,0.7,2.3
2.807,3.0,0.68,2.32
2.811,3.0,0.71,2.29
2.815,3.0,0.7,2.3
2.819,3.0,0.71,2.29
2.823,3.0,0.72,2.2800000000000002
2.827,3.0,0.68,2.32
2.831,3.0,0.69,2.31
2.835,3.0,0.71,2.29
2.839,3.0,0.75,2.25
2.843,3.0,0.71,2.29
2.847,3.0,0.7,2.3
2.851,3.0,0.72,2.2800000000000002
2.855,3.0,0.68,2.32
2.859,3.0,0.71,2.29
2.863,3.0,0.74,2.26
2.867,3.0,0.72,2.2800000000000002
2.871,3.0,0.7,2.3
2.875,3.0,0.69,2.31
2.879,3.0,0.69,2.31
2.883,3.0,0.72,2.2800000000000002
2.887,3.0,0.72,2.2800000000000002
2.891,3.0,0.73,2.27
2.895,3.0,0.73,2.27
2.899,3.0,0.7,2.3
2.903,3.0,0.69,2.31
2.906,3.0,0.71,2.29
2.91,3.0,0.72,2.2800000000000002
2.914,3.0,0.73,2.27
2.917,3.0,0.74,2.26
2.921,3.0,0.72,2.2800000000000002
2.925,3.0,0.68,2.32
