Time_sec,Reference_Force_N,Actual_Force_N,Error_N
0.429,1.0,-6.01,7.01
0.432,1.0,-6.01,7.01
0.435,1.0,-6.04,7.04
0.438,1.0,-6.03,7.03
0.441,1.0,-6.02,7.02
0.444,1.0,-6.03,7.03
0.447,1.0,-6.04,7.04
0.45,1.0,-6.02,7.02
0.453,1.0,-6.01,7.01
0.456,1.0,-6.02,7.02
0.459,1.0,-6.04,7.04
0.462,1.0,-6.05,7.05
0.465,1.0,-6.05,7.05
0.468,1.0,-6.04,7.04
0.471,1.0,0.0,1.0
0.474,1.0,-6.04,7.04
0.477,1.0,-6.04,7.04
0.48,1.0,-6.03,7.03
0.483,1.0,-6.03,7.03
0.486,1.0,-6.06,7.06
0.489,1.0,-6.04,7.04
0.492,1.0,-6.01,7.01
0.495,1.0,-5.99,6.99
0.498,1.0,-6.01,7.01
0.501,1.0,-6.04,7.04
0.504,1.0,-6.02,7.02
0.507,1.0,-6.04,7.04
0.51,1.0,-6.04,7.04
0.513,1.0,-6.02,7.02
0.516,1.0,-6.03,7.03
0.519,1.0,-6.03,7.03
0.522,1.0,-6.0,7.0
0.525,1.0,-6.0,7.0
0.528,1.0,-6.02,7.02
0.531,1.0,-6.03,7.03
0.534,1.0,-6.03,7.03
0.537,1.0,-6.03,7.03
0.54,1.0,-6.01,7.01
0.544,1.0,-6.03,7.03
0.547,1.0,-6.02,7.02
0.55,1.0,-6.02,7.02
0.553,1.0,0.0,1.0
0.555,1.0,-6.02,7.02
0.558,1.0,-6.01,7.01
0.561,1.0,-6.03,7.03
0.564,1.0,-6.03,7.03
0.567,1.0,-6.03,7.03
0.57,1.0,-6.04,7.04
0.573,1.0,-6.02,7.02
0.576,1.0,-6.0,7.0
0.579,1.0,-6.0,7.0
0.582,1.0,-6.02,7.02
0.586,1.0,-6.02,7.02
0.589,1.0,-6.03,7.03
0.592,1.0,-6.02,7.02
0.595,1.0,-6.03,7.03
0.598,1.0,-6.06,7.06
0.601,1.0,-6.05,7.05
0.604,1.0,-6.04,7.04
0.607,1.0,-6.01,7.01
0.61,1.0,-6.01,7.01
0.613,1.0,-6.03,7.03
0.616,1.0,-6.04,7.04
0.619,1.0,-6.01,7.01
0.622,1.0,-6.0,7.0
0.625,1.0,-6.03,7.03
0.628,1.0,-6.05,7.05
0.631,1.0,-6.04,7.04
0.634,1.0,0.0,1.0
0.637,1.0,-6.05,7.05
0.64,1.0,-6.03,7.03
0.643,1.0,-6.04,7.04
0.646,1.0,-6.05,7.05
0.649,1.0,-6.06,7.06
0.652,1.0,-6.03,7.03
0.655,1.0,-6.05,7.05
0.658,1.0,-6.03,7.03
0.661,1.0,-6.01,7.01
0.664,1.0,-6.01,7.01
0.667,1.0,-6.01,7.01
0.67,1.0,-6.02,7.02
0.673,1.0,-6.02,7.02
0.676,1.0,-6.02,7.02
0.679,1.0,-6.04,7.04
0.682,1.0,-6.04,7.04
0.685,1.0,-6.02,7.02
0.688,1.0,-6.0,7.0
0.691,1.0,-6.04,7.04
0.694,1.0,-6.05,7.05
0.697,1.0,-6.04,7.04
0.701,1.0,-6.04,7.04
0.704,1.0,-6.01,7.01
0.707,1.0,-6.01,7.01
0.71,1.0,-6.05,7.05
0.713,1.0,-6.05,7.05
0.716,1.0,0.0,1.0
0.718,1.0,-6.03,7.03
0.721,1.0,-6.01,7.01
0.724,1.0,-6.02,7.02
0.727,1.0,-5.98,6.98
0.73,1.0,-6.02,7.02
0.733,1.0,-6.07,7.07
0.736,1.0,-6.07,7.07
0.739,1.0,-6.04,7.04
0.743,1.0,-6.03,7.03
0.746,1.0,-6.05,7.05
0.749,1.0,-6.04,7.04
0.752,1.0,-6.03,7.03
0.755,1.0,-6.02,7.02
0.758,1.0,-6.01,7.01
0.761,1.0,-5.99,6.99
0.764,1.0,-6.02,7.02
0.767,1.0,-6.04,7.04
0.77,1.0,-6.04,7.04
0.773,1.0,-6.04,7.04
0.776,1.0,-6.02,7.02
0.779,1.0,-6.01,7.01
0.782,1.0,-6.03,7.03
0.785,1.0,-6.01,7.01
0.788,1.0,-6.02,7.02
0.791,1.0,-6.02,7.02
0.794,1.0,-6.03,7.03
0.797,1.0,0.0,1.0
0.8,1.0,-6.04,7.04
0.803,1.0,-6.01,7.01
0.806,1.0,-6.02,7.02
0.809,1.0,-6.06,7.06
0.812,1.0,-6.07,7.07
0.815,1.0,-6.04,7.04
0.818,1.0,-6.03,7.03
0.821,1.0,-6.03,7.03
0.824,1.0,-6.04,7.04
0.827,1.0,-6.02,7.02
0.83,1.0,-6.01,7.01
0.833,1.0,-6.05,7.05
0.836,1.0,-6.06,7.06
0.839,1.0,-6.06,7.06
0.842,1.0,-6.05,7.05
0.845,1.0,-6.04,7.04
0.848,1.0,-6.05,7.05
0.851,1.0,-6.05,7.05
0.854,1.0,-6.02,7.02
0.857,1.0,-6.01,7.01
0.861,1.0,-6.04,7.04
0.864,1.0,-6.02,7.02
0.867,1.0,-6.03,7.03
0.87,1.0,-6.03,7.03
0.873,1.0,-6.07,7.07
0.876,1.0,-6.05,7.05
0.879,1.0,0.0,1.0
0.881,1.0,-6.04,7.04
0.884,1.0,-6.06,7.06
0.887,1.0,-6.04,7.04
0.89,1.0,-6.02,7.02
0.893,1.0,-6.02,7.02
0.896,1.0,-6.04,7.04
0.899,1.0,-6.01,7.01
0.903,1.0,-6.03,7.03
0.906,1.0,-6.05,7.05
0.909,1.0,-6.04,7.04
0.912,1.0,-6.03,7.03
0.915,1.0,-6.06,7.06
0.918,1.0,-6.06,7.06
0.921,1.0,-6.05,7.05
0.924,1.0,-6.03,7.03
0.927,1.0,-6.02,7.02
0.93,1.0,-6.03,7.03
0.933,1.0,-6.04,7.04
0.936,1.0,-6.02,7.02
0.939,1.0,-6.02,7.02
0.942,1.0,-6.03,7.03
0.945,1.0,-6.06,7.06
0.948,1.0,-6.06,7.06
0.951,1.0,-6.04,7.04
0.954,1.0,-5.99,6.99
0.957,1.0,-6.0,7.0
0.96,1.0,0.0,1.0
0.963,1.0,-6.02,7.02
0.966,1.0,-6.03,7.03
0.969,1.0,-6.03,7.03
0.972,1.0,-6.03,7.03
0.975,1.0,-6.03,7.03
0.978,1.0,-6.03,7.03
0.981,1.0,-6.02,7.02
0.984,1.0,-6.04,7.04
0.987,1.0,-6.04,7.04
0.99,1.0,-6.03,7.03
0.993,1.0,-6.04,7.04
0.996,1.0,-6.03,7.03
0.999,1.0,-6.03,7.03
1.002,1.0,-6.01,7.01
1.005,1.0,-6.03,7.03
1.008,1.0,-6.01,7.01
1.011,1.0,-6.03,7.03
1.014,1.0,-6.06,7.06
1.018,1.0,-6.05,7.05
1.021,1.0,-6.03,7.03
1.024,1.0,-6.01,7.01
1.027,1.0,-6.01,7.01
1.03,1.0,-6.01,7.01
1.033,1.0,-6.03,7.03
1.036,1.0,-6.03,7.03
1.039,1.0,-6.01,7.01
1.042,1.0,0.0,1.0
1.044,1.0,-6.02,7.02
1.047,1.0,-6.02,7.02
1.05,1.0,-6.01,7.01
1.053,1.0,-6.01,7.01
1.056,1.0,-6.02,7.02
1.06,1.0,-6.03,7.03
1.063,1.0,-6.03,7.03
1.066,1.0,-6.05,7.05
1.069,1.0,-6.06,7.06
1.072,1.0,-6.07,7.07
1.075,1.0,-6.05,7.05
1.078,1.0,-6.03,7.03
1.081,1.0,-6.04,7.04
1.084,1.0,-6.07,7.07
1.087,1.0,-6.06,7.06
1.09,1.0,-6.03,7.03
1.093,1.0,-6.04,7.04
1.096,1.0,-6.05,7.05
1.099,1.0,-6.04,7.04
1.102,1.0,-6.04,7.04
1.105,1.0,-6.03,7.03
1.108,1.0,-6.02,7.02
1.111,1.0,-6.03,7.03
1.114,1.0,-6.03,7.03
1.117,1.0,-6.03,7.03
1.12,1.0,-6.05,7.05
1.123,1.0,0.0,1.0
1.126,1.0,-6.04,7.04
1.129,1.0,-6.03,7.03
1.132,1.0,-6.05,7.05
1.135,1.0,-6.06,7.06
1.138,1.0,-6.05,7.05
1.141,1.0,-6.01,7.01
1.144,1.0,-6.0,7.0
1.147,1.0,-6.02,7.02
1.15,1.0,-6.02,7.02
1.153,1.0,-6.04,7.04
1.156,1.0,-6.01,7.01
1.159,1.0,-6.02,7.02
1.162,1.0,-6.04,7.04
1.165,1.0,-6.05,7.05
1.168,1.0,-6.03,7.03
1.171,1.0,-6.03,7.03
1.174,1.0,-6.03,7.03
1.178,1.0,-6.05,7.05
1.181,1.0,-6.04,7.04
1.184,1.0,-6.04,7.04
1.187,1.0,-6.04,7.04
1.19,1.0,-6.03,7.03
1.193,1.0,-6.03,7.03
1.196,1.0,-6.06,7.06
1.199,1.0,-6.07,7.07
1.202,1.0,0.0,1.0
1.204,1.0,-6.05,7.05
1.207,1.0,-6.05,7.05
1.21,1.0,-6.05,7.05
1.213,1.0,-6.05,7.05
1.216,1.0,-6.08,7.08
1.22,1.0,-6.08,7.08
1.223,1.0,-6.05,7.05
1.226,1.0,-6.02,7.02
1.229,1.0,-6.04,7.04
1.232,1.0,-6.05,7.05
1.235,1.0,-6.03,7.03
1.238,1.0,-6.01,7.01
1.241,1.0,-6.04,7.04
1.244,1.0,-6.04,7.04
1.247,1.0,-6.04,7.04
1.25,1.0,-6.04,7.04
1.253,1.0,-6.04,7.04
1.256,1.0,-6.02,7.02
1.259,1.0,-6.02,7.02
1.262,1.0,-6.06,7.06
1.265,1.0,-6.05,7.05
1.268,1.0,-6.03,7.03
1.271,1.0,-6.03,7.03
1.274,1.0,-6.03,7.03
1.277,1.0,-6.07,7.07
1.28,1.0,-6.04,7.04
1.283,1.0,0.0,1.0
1.286,1.0,-6.04,7.04
1.289,1.0,-6.05,7.05
1.292,1.0,-6.05,7.05
1.295,1.0,-6.07,7.07
1.298,1.0,-6.07,7.07
1.301,1.0,-6.03,7.03
1.304,1.0,-6.02,7.02
1.307,1.0,-6.06,7.06
1.31,1.0,-6.08,7.08
1.313,1.0,-6.04,7.04
1.316,1.0,-6.04,7.04
1.319,1.0,-6.04,7.04
1.322,1.0,-6.05,7.05
1.325,1.0,-6.04,7.04
1.328,1.0,-6.03,7.03
1.331,1.0,-6.01,7.01
1.335,1.0,-6.02,7.02
1.338,1.0,-6.04,7.04
1.341,1.0,-6.04,7.04
1.344,1.0,-6.08,7.08
1.347,1.0,-6.07,7.07
1.35,1.0,-6.06,7.06
1.353,1.0,-6.05,7.05
1.356,1.0,-6.02,7.02
1.359,1.0,-6.04,7.04
1.362,1.0,-6.06,7.06
1.365,1.0,0.0,1.0
1.367,1.0,-6.06,7.06
1.37,1.0,-6.05,7.05
1.373,1.0,-6.04,7.04
1.377,1.0,-6.03,7.03
1.38,1.0,-6.04,7.04
1.383,1.0,-6.04,7.04
1.386,1.0,-6.02,7.02
1.389,1.0,-6.03,7.03
1.392,1.0,-6.03,7.03
1.395,1.0,-6.06,7.06
1.398,1.0,-6.05,7.05
1.401,1.0,-6.03,7.03
1.404,1.0,-6.04,7.04
1.407,1.0,-6.03,7.03
1.41,1.0,-6.05,7.05
1.413,1.0,-6.07,7.07
1.416,1.0,-6.04,7.04
1.419,1.0,-6.0,7.0
1.422,1.0,-6.01,7.01
1.425,1.0,-6.04,7.04
1.428,1.0,-6.03,7.03
1.431,1.0,-6.02,7.02
1.434,1.0,-6.02,7.02
1.437,1.0,-6.03,7.03
1.44,1.0,-6.04,7.04
1.443,1.0,-6.04,7.04
1.446,1.0,0.0,1.0
1.449,1.0,-6.04,7.04
1.452,1.0,-6.03,7.03
1.455,1.0,-6.02,7.02
1.458,1.0,-5.99,6.99
1.461,1.0,-5.99,6.99
1.464,1.0,-6.06,7.06
1.467,1.0,-6.06,7.06
1.47,1.0,-6.04,7.04
1.473,1.0,-6.04,7.04
1.476,1.0,-6.03,7.03
1.479,1.0,-6.05,7.05
1.482,1.0,-6.07,7.07
1.485,1.0,-6.05,7.05
1.488,1.0,-6.06,7.06
1.492,1.0,-6.05,7.05
1.495,1.0,-6.02,7.02
1.498,1.0,-6.02,7.02
1.501,1.0,-6.02,7.02
1.504,1.0,-6.05,7.05
1.507,1.0,-6.03,7.03
1.51,1.0,-6.04,7.04
1.513,1.0,-6.05,7.05
1.516,1.0,-6.06,7.06
1.519,1.0,-6.04,7.04
1.522,1.0,-6.02,7.02
1.525,3.0,-6.03,9.030000000000001
1.528,3.0,0.0,3.0
1.53,3.0,-6.03,9.030000000000001
1.534,3.0,-6.04,9.04
1.537,3.0,-6.01,9.01
1.54,3.0,-5.97,8.969999999999999
1.543,3.0,-5.89,8.89
1.546,3.0,-5.77,8.77
1.549,3.0,-5.68,8.68
1.552,3.0,-5.54,8.54
1.555,3.0,-5.4,8.4
1.558,3.0,-5.28,8.280000000000001
1.561,3.0,-5.14,8.14
1.564,3.0,-5.05,8.05
1.567,3.0,-4.92,7.92
1.57,3.0,-4.8,7.8
1.573,3.0,-4.71,7.71
1.576,3.0,-4.66,7.66
1.579,3.0,-4.63,7.63
1.582,3.0,-4.58,7.58
1.585,3.0,-4.56,7.56
1.588,3.0,-4.48,7.48
1.591,3.0,-4.35,7.35
1.594,3.0,-4.28,7.28
1.597,3.0,-4.18,7.18
1.6,3.0,-4.04,7.04
1.603,3.0,-3.91,6.91
1.606,3.0,-3.78,6.779999999999999
1.61,3.0,0.0,3.0
1.612,3.0,-3.65,6.65
1.615,3.0,-3.51,6.51
1.618,3.0,-3.44,6.4399999999999995
1.621,3.0,-3.39,6.390000000000001
1.624,3.0,-3.35,6.35
1.627,3.0,-3.32,6.32
1.63,3.0,-3.29,6.29
1.633,3.0,-3.29,6.29
1.636,3.0,-3.3,6.3
1.639,3.0,-3.26,6.26
1.642,3.0,-3.27,6.27
1.645,3.0,-3.26,6.26
1.648,3.0,-3.27,6.27
1.652,3.0,-3.29,6.29
1.655,3.0,-3.3,6.3
1.658,3.0,-3.28,6.279999999999999
1.661,3.0,-3.27,6.27
1.664,3.0,-3.2,6.2
1.667,3.0,-3.12,6.12
1.67,3.0,-3.04,6.04
1.673,3.0,-3.03,6.029999999999999
1.676,3.0,-3.01,6.01
1.679,3.0,-3.02,6.02
1.682,3.0,-2.98,5.98
1.685,3.0,-2.92,5.92
1.688,3.0,-2.87,5.87
1.691,3.0,0.0,3.0
1.694,3.0,-2.84,5.84
1.697,3.0,-2.81,5.8100000000000005
1.7,3.0,-2.73,5.73
1.703,3.0,-2.65,5.65
1.706,3.0,-2.6,5.6
1.709,3.0,-2.55,5.55
1.712,3.0,-2.51,5.51
1.715,3.0,-2.47,5.470000000000001
1.718,3.0,-2.47,5.470000000000001
1.721,3.0,-2.42,5.42
1.724,3.0,-2.42,5.42
1.727,3.0,-2.43,5.43
1.73,3.0,-2.42,5.42
1.733,3.0,-2.37,5.37
1.736,3.0,-2.3,5.3
1.739,3.0,-2.24,5.24
1.742,3.0,-2.19,5.1899999999999995
1.745,3.0,-2.16,5.16
1.748,3.0,-2.16,5.16
1.751,3.0,-2.11,5.109999999999999
1.754,3.0,-2.05,5.05
1.757,3.0,-2.0,5.0
1.76,3.0,-1.96,4.96
1.763,3.0,-1.94,4.9399999999999995
1.767,3.0,-1.86,4.86
1.77,3.0,-1.78,4.78
1.773,3.0,0.0,3.0
1.775,3.0,-1.74,4.74
1.778,3.0,-1.75,4.75
1.781,3.0,-1.73,4.73
1.784,3.0,-1.68,4.68
1.787,3.0,-1.68,4.68
1.79,3.0,-1.63,4.63
1.793,3.0,-1.59,4.59
1.796,3.0,-1.59,4.59
1.799,3.0,-1.6,4.6
1.802,3.0,-1.57,4.57
1.805,3.0,-1.53,4.53
1.809,3.0,-1.54,4.54
1.812,3.0,-1.53,4.53
1.815,3.0,-1.48,4.48
1.818,3.0,-1.49,4.49
1.821,3.0,-1.51,4.51
1.824,3.0,-1.53,4.53
1.827,3.0,-1.57,4.57
1.83,3.0,-1.6,4.6
1.833,3.0,-1.68,4.68
1.836,3.0,-1.77,4.77
1.839,3.0,-1.84,4.84
1.842,3.0,-1.89,4.89
1.845,3.0,-1.92,4.92
1.848,3.0,-1.98,4.98
1.851,3.0,-2.04,5.04
1.854,3.0,0.0,3.0
1.857,3.0,-2.05,5.05
1.86,3.0,-2.05,5.05
1.863,3.0,-2.08,5.08
1.866,3.0,-2.13,5.13
1.869,3.0,-2.17,5.17
1.872,3.0,-2.17,5.17
1.875,3.0,-2.15,5.15
1.878,3.0,-2.18,5.18
1.881,3.0,-2.22,5.220000000000001
1.884,3.0,-2.26,5.26
1.887,3.0,-2.28,5.279999999999999
1.89,3.0,-2.28,5.279999999999999
1.893,3.0,-2.28,5.279999999999999
1.896,3.0,-2.31,5.3100000000000005
1.899,3.0,-2.31,5.3100000000000005
1.902,3.0,-2.34,5.34
1.905,3.0,-2.37,5.37
1.908,3.0,-2.36,5.359999999999999
1.911,3.0,-2.34,5.34
1.914,3.0,-2.36,5.359999999999999
1.917,3.0,-2.33,5.33
1.92,3.0,-2.34,5.34
1.923,3.0,-2.34,5.34
1.927,3.0,-2.18,5.18
1.93,3.0,-1.91,4.91
1.933,3.0,-1.79,4.79
1.936,3.0,0.0,3.0
1.938,3.0,-1.85,4.85
1.941,3.0,-1.93,4.93
1.944,3.0,-1.84,4.84
1.947,3.0,-1.86,4.86
1.95,3.0,-1.98,4.98
1.953,3.0,-1.91,4.91
1.956,3.0,-1.91,4.91
1.959,3.0,-2.01,5.01
1.962,3.0,-1.99,4.99
1.965,3.0,-1.96,4.96
1.969,3.0,-1.99,4.99
1.972,3.0,-1.99,4.99
1.975,3.0,-1.96,4.96
1.978,3.0,-1.97,4.97
1.981,3.0,-1.99,4.99
1.984,3.0,-1.91,4.91
1.987,3.0,-1.95,4.95
1.99,3.0,-2.05,5.05
1.993,3.0,-2.0,5.0
1.996,3.0,-2.06,5.0600000000000005
1.999,3.0,-2.11,5.109999999999999
2.002,3.0,-1.98,4.98
2.005,3.0,-1.96,4.96
2.008,3.0,-2.01,5.01
2.011,3.0,-2.01,5.01
2.014,3.0,-2.0,5.0
2.017,3.0,0.0,3.0
2.02,3.0,-2.06,5.0600000000000005
2.023,3.0,-2.08,5.08
2.026,3.0,-2.05,5.05
2.029,3.0,-2.11,5.109999999999999
2.032,3.0,-2.13,5.13
2.035,3.0,-1.98,4.98
2.038,3.0,-2.04,5.04
2.041,3.0,-2.18,5.18
2.044,3.0,-2.12,5.12
2.047,3.0,-2.03,5.029999999999999
2.05,3.0,-2.05,5.05
2.053,3.0,-2.03,5.029999999999999
2.056,3.0,-2.07,5.07
2.059,3.0,-2.12,5.12
2.062,3.0,-2.03,5.029999999999999
2.065,3.0,-2.03,5.029999999999999
2.068,3.0,-2.11,5.109999999999999
2.071,3.0,-2.09,5.09
2.074,3.0,-2.02,5.02
2.077,3.0,-2.08,5.08
2.08,3.0,-2.13,5.13
2.084,3.0,-2.05,5.05
2.087,3.0,-2.08,5.08
2.09,3.0,-2.13,5.13
2.093,3.0,-2.12,5.12
2.096,3.0,-2.1,5.1
2.099,3.0,0.0,3.0
2.101,3.0,-2.12,5.12
2.104,3.0,-2.11,5.109999999999999
2.107,3.0,-2.1,5.1
2.11,3.0,-2.14,5.140000000000001
2.113,3.0,-2.13,5.13
2.116,3.0,-2.09,5.09
2.119,3.0,-2.11,5.109999999999999
2.122,3.0,-2.08,5.08
2.126,3.0,-2.13,5.13
2.129,3.0,-2.19,5.1899999999999995
2.132,3.0,-2.17,5.17
2.135,3.0,-2.13,5.13
2.138,3.0,-2.18,5.18
2.141,3.0,-2.23,5.23
2.144,3.0,-2.16,5.16
2.147,3.0,-2.18,5.18
2.15,3.0,-2.24,5.24
2.153,3.0,-2.19,5.1899999999999995
2.156,3.0,-2.22,5.220000000000001
2.159,3.0,-2.23,5.23
2.162,3.0,-2.12,5.12
2.165,3.0,-2.15,5.15
2.168,3.0,-2.22,5.220000000000001
2.171,3.0,-2.17,5.17
2.174,3.0,-2.17,5.17
2.177,3.0,-2.18,5.18
2.18,3.0,0.0,3.0
2.183,3.0,-2.18,5.18
2.186,3.0,-2.12,5.12
2.189,3.0,-2.18,5.18
2.192,3.0,-2.21,5.21
2.195,3.0,-2.21,5.21
2.198,3.0,-2.23,5.23
2.201,3.0,-2.26,5.26
2.204,3.0,-2.18,5.18
2.207,3.0,-2.21,5.21
2.21,3.0,-2.29,5.29
2.213,3.0,-2.25,5.25
2.216,3.0,-2.23,5.23
2.219,3.0,-2.27,5.27
2.222,3.0,-2.21,5.21
2.225,3.0,-2.18,5.18
2.228,3.0,-2.25,5.25
2.231,3.0,-2.26,5.26
2.234,3.0,-2.19,5.1899999999999995
2.237,3.0,-2.23,5.23
2.241,3.0,-2.32,5.32
2.244,3.0,-2.23,5.23
2.247,3.0,-2.22,5.220000000000001
2.25,3.0,-2.21,5.21
2.253,3.0,-2.14,5.140000000000001
2.256,3.0,-2.22,5.220000000000001
2.259,3.0,0.0,3.0
2.261,3.0,-2.27,5.27
2.264,3.0,-2.21,5.21
2.267,3.0,-2.23,5.23
2.27,3.0,-2.32,5.32
2.273,3.0,-2.24,5.24
2.276,3.0,-2.19,5.1899999999999995
2.279,3.0,-2.23,5.23
2.283,3.0,-2.18,5.18
2.286,3.0,-2.16,5.16
2.289,3.0,-2.25,5.25
2.292,3.0,-2.26,5.26
2.295,3.0,-2.22,5.220000000000001
2.298,3.0,-2.29,5.29
2.301,3.0,-2.34,5.34
2.304,3.0,-2.29,5.29
2.307,3.0,-2.28,5.279999999999999
2.31,3.0,-2.28,5.279999999999999
2.313,3.0,-2.23,5.23
2.316,3.0,-2.26,5.26
2.319,3.0,-2.29,5.29
2.322,3.0,-2.21,5.21
2.325,3.0,-2.23,5.23
2.328,3.0,-2.27,5.27
2.331,3.0,-2.25,5.25
2.334,3.0,-2.19,5.1899999999999995
2.337,3.0,-2.25,5.25
2.34,3.0,0.0,3.0
2.343,3.0,-2.32,5.32
2.346,3.0,-2.24,5.24
2.349,3.0,-2.28,5.279999999999999
2.352,3.0,-2.33,5.33
2.355,3.0,-2.27,5.27
2.358,3.0,-2.26,5.26
2.361,3.0,-2.3,5.3
2.364,3.0,-2.23,5.23
2.367,3.0,-2.25,5.25
2.37,3.0,-2.32,5.32
2.373,3.0,-2.26,5.26
2.376,3.0,-2.26,5.26
2.379,3.0,-2.29,5.29
2.382,3.0,-2.29,5.29
2.385,3.0,-2.24,5.24
2.388,3.0,-2.31,5.3100000000000005
2.391,3.0,-2.32,5.32
2.394,3.0,-2.27,5.27
2.397,3.0,-2.33,5.33
2.401,3.0,-2.37,5.37
2.404,3.0,-2.27,5.27
2.407,3.0,-2.3,5.3
2.41,3.0,-2.29,5.29
2.413,3.0,-2.26,5.26
2.416,3.0,-2.28,5.279999999999999
2.419,3.0,-2.32,5.32
2.422,3.0,0.0,3.0
2.424,3.0,-2.26,5.26
2.427,3.0,-2.28,5.279999999999999
2.43,3.0,-2.31,5.3100000000000005
2.433,3.0,-2.3,5.3
