Timestamp (ms),Encoder1,Encoder2,Loadcell
1747001176553,66.91,302.03,182.139
1747001176653,66.91,302.38,182.997
1747001176753,66.91,302.49,183.374
1747001176853,66.87,302.47,181.414
1747001176953,66.89,302.49,178.351
1747001177053,66.89,302.49,177.304
1747001177153,66.89,302.49,177.116
1747001177253,66.89,302.49,176.777
1747001177353,66.89,302.52,177.361
1747001177453,66.89,302.54,177.908
1747001177553,66.93,302.47,179.519
1747001177653,66.89,301.57,180.594
1747001177753,66.95,298.49,181.008
1747001177853,67.04,295.33,180.773
1747001177953,67.11,291.0,181.206
1747001178054,67.22,287.49,182.648
1747001178154,67.26,282.96,183.695
1747001178254,67.35,276.59,184.138
1747001178354,67.39,271.73,185.457
1747001178454,67.42,270.83,186.956
1747001178554,67.39,270.08,188.379
1747001178654,67.46,268.13,189.859
1747001178754,67.5,266.0,189.406
1747001178854,67.59,264.81,190.584
1747001178954,67.5,263.56,190.754
1747001179054,67.72,261.23,190.132
1747001179154,67.66,257.93,189.35
1747001179254,67.7,254.17,190.094
1747001179354,67.72,253.6,191.565
1747001179454,68.03,253.03,191.81
1747001179554,67.75,251.95,191.263
1747001179654,67.81,249.69,190.028
1747001179754,67.99,248.66,190.99
1747001179854,67.86,247.08,192.809
1747001179954,67.86,245.78,190.603
1747001180054,67.9,245.47,192.413
1747001180154,67.9,245.67,194.571
1747001180254,67.92,245.85,194.637
1747001180354,67.94,245.85,193.478
1747001180454,67.94,245.8,193.572
1747001180554,67.97,245.82,193.93
1747001180654,67.88,245.82,193.911
1747001180754,67.9,245.89,193.468
1747001180854,67.9,246.2,194.166
1747001180954,67.92,245.43,195.664
1747001181054,67.92,243.05,196.343
1747001181154,67.94,241.08,194.43
1747001181254,68.03,239.32,192.017
1747001181354,68.1,237.28,194.647
1747001181454,68.1,233.96,196.362
1747001181554,68.19,231.65,197.559
1747001181654,68.21,228.86,198.596
1747001181754,68.23,225.72,199.067
1747001181854,68.3,224.05,200.0
1747001181954,68.34,222.38,200.509
1747001182054,68.38,220.11,199.312
1747001182154,68.38,219.15,198.86
1747001182254,68.41,218.29,199.189
1747001182354,68.47,216.88,198.341
1747001182454,68.47,215.39,197.729
1747001182555,68.51,213.92,198.671
1747001182655,68.56,212.66,199.877
1747001182755,68.49,212.55,200.33
1747001182855,68.58,212.58,200.782
1747001182955,68.49,212.99,200.961
1747001183055,68.58,212.95,200.566
1747001183155,68.58,212.95,201.602
1747001183255,68.6,212.93,201.235
1747001183355,68.56,212.97,200.16
1747001183455,68.6,212.97,199.331
1747001183555,68.41,212.95,198.784
1747001183655,68.58,212.97,200.047
1747001183755,68.69,212.99,204.92
1747001183855,68.54,212.99,208.775
1747001183955,68.58,212.99,209.698
1747001184055,68.6,212.99,210.5
1747001184155,68.56,212.97,210.688
1747001184255,68.6,212.99,210.99
1747001184355,68.56,213.39,211.621
1747001184455,68.65,212.38,212.055
1747001184555,68.6,209.74,211.272
1747001184655,68.78,205.43,207.191
1747001184755,68.78,202.71,205.448
1747001184855,68.84,199.57,206.098
1747001184955,68.93,197.92,206.833
1747001185055,68.93,197.02,208.115
1747001185155,68.95,195.61,207.964
1747001185255,68.98,194.16,208.803
1747001185355,69.02,192.93,209.793
1747001185455,69.09,189.64,208.822
1747001185555,69.17,186.89,208.275
1747001185655,69.2,184.52,209.934
1747001185755,69.26,182.49,211.621
1747001185855,69.28,180.67,212.922
1747001185955,69.37,179.04,213.525
1747001186055,69.35,177.79,214.571
1747001186155,69.37,177.42,216.513
1747001186255,69.37,177.11,217.512
1747001186355,69.33,177.11,216.598
1747001186455,69.37,177.15,218.115
1747001186555,69.42,177.37,219.51
1747001186656,69.37,177.59,219.208
1747001186756,69.33,177.66,218.454
