Timestamp (ms),Encoder1,Encoder2,Loadcell
1747627322014,179.92,24.02,21.946
1747627322114,182.38,24.04,21.698
1747627322214,191.83,23.71,21.665
1747627322314,201.92,23.38,21.739
1747627322414,208.6,23.23,22.153
1747627322514,217.54,23.01,22.551
1747627322614,236.04,22.59,22.634
1747627322714,240.64,22.41,23.18
1747627322814,240.4,22.41,23.487
1747627322914,240.4,22.41,23.429
1747627323014,241.58,22.44,23.313
1747627323114,249.78,22.24,23.097
1747627323214,261.86,21.93,23.072
1747627323314,270.3,21.69,23.321
1747627323414,277.2,21.49,23.917
1747627323515,290.19,21.12,24.248
1747627323615,297.37,20.9,24.207
1747627323715,294.17,20.9,24.48
1747627323815,294.14,20.9,24.778
1747627323915,294.61,20.92,24.936
1747627324015,297.46,20.85,24.53
1747627324115,299.26,20.9,24.621
1747627324215,303.57,20.74,24.547
1747627324315,316.6,20.35,24.381
1747627324415,325.61,20.02,24.762
1747627324515,329.61,19.89,25.35
1747627324615,329.15,19.86,25.764
1747627324715,329.28,19.97,25.896
1747627324815,329.26,19.86,25.673
1747627324915,329.98,19.86,25.665
1747627325015,334.88,19.69,25.689
1747627325115,343.78,19.45,25.689
1747627325215,353.96,19.16,25.781
1747627325315,5.12,18.83,26.17
1747627325415,16.59,18.5,26.932
1747627325515,23.2,18.28,27.18
1747627325615,23.45,18.28,27.313
1747627325715,23.42,18.28,27.337
1747627325815,23.86,18.26,27.255
1747627325915,31.18,18.11,27.139
1747627326015,47.27,17.62,27.014
1747627326115,55.92,17.4,27.197
1747627326215,72.58,17.05,27.752
1747627326315,86.16,16.74,28.348
1747627326415,87.83,16.63,28.845
1747627326515,85.33,16.59,28.969
1747627326615,85.3,16.66,29.06
1747627326715,85.28,16.63,28.894
1747627326815,87.63,16.61,28.613
1747627326915,99.67,16.37,28.555
1747627327015,112.4,16.0,28.588
1747627327116,119.6,15.91,29.077
1747627327215,131.54,15.6,29.507
1747627327316,145.47,15.16,29.756
1747627327416,148.21,15.03,30.07
1747627327515,147.97,15.03,30.683
1747627327616,147.95,15.03,30.857
1747627327715,149.82,15.01,30.741
1747627327816,166.41,14.5,30.476
1747627327916,178.87,14.2,30.484
1747627328016,189.68,13.8,31.569
1747627328116,204.38,13.36,32.58
1747627328216,218.47,13.14,33.731
1747627328316,224.31,12.81,34.476
1747627328416,224.77,12.83,34.89
1747627328516,224.73,12.79,35.072
1747627328616,225.23,12.79,34.981
1747627328716,238.99,12.48,34.675
1747627328816,255.65,12.11,34.716
1747627328916,268.59,11.78,35.404
1747627329016,273.4,11.62,36.306
1747627329116,287.6,11.23,36.961
1747627329216,299.73,10.92,37.458
1747627329316,296.93,10.92,38.004
1747627329416,296.89,10.88,38.708
1747627329516,297.11,10.61,38.774
1747627329616,302.87,10.77,38.716
1747627329716,315.63,10.44,38.476
1747627329816,323.68,10.15,38.799
1747627329916,329.74,9.93,39.66
1747627330016,340.38,9.58,40.24
1747627330116,352.59,9.27,40.828
1747627330216,4.44,8.9,41.549
1747627330316,4.24,8.79,42.369
1747627330416,4.22,8.86,43.188
1747627330516,4.79,8.86,43.354
1747627330616,6.17,8.83,43.18
1747627330716,20.99,8.39,43.048
1747627330816,31.64,8.09,43.006
1747627330916,44.15,7.78,44.828
1747627331016,55.68,7.47,45.665
1747627331116,71.39,7.12,46.36
1747627331216,86.47,6.72,47.081
1747627331316,84.31,6.68,47.95
1747627331416,84.31,6.68,48.803
1747627331517,84.34,6.66,48.969
1747627331617,86.6,6.64,48.58
1747627331717,97.96,6.28,48.248
1747627331817,114.11,6.02,48.389
1747627331917,125.58,5.76,48.944
1747627332017,140.52,5.34,50.137
1747627332117,152.72,4.99,50.923
1747627332217,160.1,4.75,51.876
1747627332317,159.27,4.68,53.532
1747627332417,159.27,4.68,53.863
1747627332517,159.9,4.66,53.797
1747627332617,163.77,4.57,53.449
1747627332717,178.96,4.18,53.275
1747627332817,191.85,3.82,53.723
1747627332917,202.18,3.52,54.899
1747627333017,216.22,3.16,55.925
1747627333117,240.64,2.59,56.928
1747627333217,240.22,2.53,58.029
1747627333317,240.18,2.51,59.337
1747627333417,240.18,2.55,59.743
1747627333517,241.08,2.48,59.478
1747627333617,245.85,2.42,59.205
1747627333717,264.41,1.93,59.28
1747627333817,273.38,1.67,60.05
1747627333917,284.28,1.34,61.582
1747627334017,299.84,0.94,61.896
1747627334117,303.31,0.84,61.88
1747627334217,298.76,0.7,61.93
1747627334317,298.78,0.73,61.797
1747627334417,298.71,0.73,62.021
1747627334517,303.2,0.66,61.996
1747627334617,316.21,0.29,61.739
1747627334717,325.41,359.98,61.648
1747627334817,334.77,359.6,62.112
1747627334917,344.88,359.34,62.807
1747627335017,3.6,358.79,63.834
1747627335117,10.31,358.59,64.447
1747627335217,8.77,358.53,64.754
1747627335317,8.79,358.51,64.605
1747627335418,9.62,358.48,64.207
1747627335518,20.85,358.2,63.909
1747627335618,35.6,357.8,64.066
1747627335718,50.94,357.43,64.986
1747627335818,60.54,357.19,65.971
1747627335918,80.4,356.7,66.443
1747627336018,101.08,356.2,66.625
1747627336118,106.29,356.0,67.188
1747627336218,106.27,355.98,68.19
1747627336318,106.27,355.98,68.646
1747627336418,107.85,355.96,68.166
1747627336518,124.31,355.58,68.066
1747627336618,140.22,355.19,68.588
1747627336718,150.85,354.9,69.574
1747627336818,163.07,354.51,70.087
1747627336918,180.1,354.02,70.385
1747627337018,188.65,353.72,70.874
1747627337118,187.94,353.67,71.437
1747627337218,187.97,353.69,71.578
1747627337318,188.76,353.63,71.288
1747627337418,196.47,353.47,70.998
1747627337518,213.26,353.03,70.841
1747627337618,232.13,352.64,71.379
1747627337718,252.53,352.11,72.621
1747627337818,268.68,351.67,74.658
1747627337918,273.03,351.54,75.826
1747627338018,270.92,351.54,76.737
1747627338118,270.94,351.54,76.82
1747627338218,270.9,351.54,76.555
1747627338318,272.57,351.5,76.381
1747627338418,281.95,351.3,76.05
1747627338518,300.05,350.77,76.215
1747627338618,312.58,350.38,76.836
1747627338718,322.53,350.05,78.526
1747627338818,337.56,349.54,79.752
1747627338918,342.84,349.36,80.696
1747627339019,342.53,349.32,81.93
1747627339118,342.51,349.34,82.592
1747627339219,343.3,349.32,82.484
1747627339319,350.66,349.12,82.161
1747627339418,5.8,348.66,82.286
1747627339519,21.23,348.18,83.271
1747627339619,37.16,347.78,84.754
1747627339719,55.37,347.26,86.393
1747627339819,53.99,347.23,88.083
1747627339919,52.43,347.19,89.375
1747627340019,52.43,347.19,88.911
1747627340118,54.25,347.21,88.671
1747627340219,62.58,347.06,88.712
1747627340319,84.51,346.51,88.621
1747627340419,101.08,346.13,88.977
1747627340519,120.24,345.67,91.197
1747627340619,141.05,345.1,91.975
1747627340719,145.03,344.99,92.836
1747627340819,142.96,344.95,93.648
1747627340919,142.96,344.9,93.623
1747627341019,143.31,344.93,93.524
1747627341119,144.63,344.9,93.217
1747627341219,149.6,344.82,93.201
1747627341319,160.59,344.49,93.325
1747627341419,170.83,344.27,93.789
1747627341519,179.84,343.98,95.263
1747627341619,191.37,343.67,95.834
1747627341719,209.1,343.12,96.398
1747627341819,215.7,342.88,97.491
1747627341919,215.87,342.9,99.917
1747627342019,215.87,342.88,99.826
1747627342119,216.73,342.86,99.18
1747627342219,229.43,342.62,98.783
1747627342319,245.74,342.24,99.288
1747627342419,261.42,341.87,100.886
1747627342519,272.43,341.54,102.617
1747627342619,281.53,341.3,103.859
1747627342719,295.26,340.93,105.002
1747627342819,293.33,340.88,106.004
1747627342919,293.26,340.86,107.039
1747627343019,293.26,340.84,107.271
1747627343119,294.52,340.79,107.056
1747627343219,299.02,340.73,106.427
1747627343319,315.2,340.27,106.766
1747627343420,328.01,339.83,107.992
1747627343520,329.13,339.74,109.739
1747627343620,329.15,339.72,106.584
1747627343720,336.4,339.52,99.826
1747627343820,336.27,339.52,99.205
1747627343920,336.29,339.52,102.377
1747627344020,336.36,339.48,104.149
1747627344120,339.61,339.39,104.116
1747627344220,356.53,338.95,103.934
1747627344320,9.82,338.6,104.778
1747627344420,25.69,338.14,107.304
1747627344520,40.89,337.72,109.59
1747627344620,55.53,337.34,112.108
1747627344720,59.35,337.19,112.613
1747627344820,58.45,337.15,112.605
1747627344920,58.41,337.1,112.207
1747627345020,61.26,337.1,111.71
1747627345120,87.85,336.53,111.023
1747627345220,109.41,336.05,111.503
1747627345320,127.56,335.59,113.805
1747627345420,142.5,335.19,115.776
1747627345520,151.27,334.88,117.217
1747627345620,159.6,334.64,119.081
1747627345720,160.45,334.6,120.605
1747627345820,159.73,334.58,121.797
1747627345920,159.73,334.58,122.228
1747627346020,159.71,334.55,121.482
1747627346120,160.98,334.49,120.795
1747627346220,178.56,334.07,120.87
1747627346320,192.38,333.65,122.791
1747627346420,209.28,333.17,125.888
1747627346520,236.68,332.53,128.555
1747627346620,254.31,332.11,131.263
1747627346720,254.99,332.01,134.642
1747627346820,255.18,332.01,137.383
1747627346920,255.18,332.01,137.052
1747627347020,255.71,331.96,135.801
1747627347121,274.28,331.54,134.923
1747627347220,293.48,331.04,134.783
1747627347320,308.38,330.62,137.673
1747627347421,324.05,330.09,145.64
1747627347521,339.28,329.57,148.853
1747627347621,350.05,329.26,151.644
1747627347721,350.24,329.21,153.408
1747627347821,350.4,329.21,153.88
1747627347921,350.38,329.21,152.729
1747627348021,352.05,329.19,151.495
1747627348121,8.92,328.73,150.592
1747627348221,25.84,328.25,151.619
1747627348321,46.48,327.76,155.959
1747627348421,65.99,327.3,160.149
1747627348521,83.26,326.84,163.619
1747627348621,83.87,326.73,166.89
1747627348721,83.76,326.69,169.532
1747627348821,83.76,326.69,167.627
1747627348921,83.87,326.67,166.302
1747627349021,88.97,326.62,165.242
1747627349121,110.62,326.2,165.375
1747627349221,127.91,325.79,168.232
1747627349321,143.05,325.3,172.696
1747627349421,156.74,325.0,175.66
1747627349521,171.46,324.51,177.226
1747627349621,173.84,324.36,179.031
1747627349721,173.86,324.31,181.507
1747627349821,173.75,324.31,182.369
1747627349921,176.08,324.27,181.052
1747627350021,192.45,323.92,179.495
1747627350121,209.57,323.46,182.675
1747627350221,230.33,323.0,188.331
1747627350321,253.14,322.45,192.836
1747627350421,265.09,322.07,196.679
1747627350521,264.0,322.01,200.265
1747627350621,263.93,321.96,201.176
1747627350721,263.91,321.96,199.288
1747627350821,264.9,321.94,197.06
1747627350921,281.27,321.55,195.321
1747627351021,301.77,321.04,195.47
1747627351121,318.56,320.58,200.066
1747627351222,333.3,320.12,206.327
1747627351322,342.33,319.83,209.872
1747627351422,340.77,319.74,212.629
1747627351522,340.82,319.7,211.453
1747627351622,340.79,319.66,207.959
1747627351722,341.3,319.66,205.143
1747627351822,345.17,319.63,203.536
1747627351922,4.04,319.15,203.371
1747627352022,22.13,318.62,205.971
1747627352122,41.53,318.1,213.458
1747627352222,58.34,317.68,217.101
1747627352322,68.32,317.44,218.758
1747627352422,79.37,317.17,220.721
1747627352522,84.23,317.02,221.822
1747627352622,82.27,316.97,223.114
1747627352722,82.16,316.95,224.687
1747627352822,82.14,316.93,222.998
1747627352922,82.25,316.95,221.516
1747627353022,89.06,316.91,219.983
1747627353122,112.75,316.34,219.81
1747627353222,127.54,315.99,224.803
1747627353322,142.28,315.59,232.861
1747627353422,158.45,315.15,235.379
1747627353522,177.9,314.58,240.033
1747627353622,187.81,314.25,244.969
1747627353722,187.39,314.21,249.209
1747627353822,187.39,314.23,250.277
1747627353922,187.39,314.21,247.346
1747627354022,187.79,314.21,244.704
1747627354122,195.35,314.07,242.542
1747627354222,216.97,313.5,243.155
1747627354322,240.53,313.0,250.783
1747627354422,258.33,312.58,257.946
1747627354522,272.48,312.18,260.638
1747627354622,288.36,311.75,261.731
1747627354722,300.87,311.35,262.766
1747627354822,297.22,311.31,265.085
1747627354923,297.18,311.24,265.905
1747627355022,297.22,311.28,262.302
1747627355123,297.35,311.26,258.286
1747627355223,298.91,311.24,256.116
1747627355323,313.52,310.93,255.014
1747627355423,326.56,310.49,255.81
1747627355523,343.5,309.97,260.787
1747627355623,0.64,309.46,278.857
1747627355723,19.05,308.98,283.71
1747627355823,41.09,308.38,288.406
1747627355923,46.06,308.14,295.081
1747627356023,46.08,308.1,301.035
1747627356123,46.08,308.1,299.776
1747627356223,46.08,308.08,294.973
1747627356323,46.28,308.05,291.917
1747627356423,52.85,307.99,289.988
1747627356523,71.37,307.64,289.424
1747627356623,92.88,307.13,291.818
1747627356723,116.46,306.56,301.019
1747627356823,137.25,305.88,310.559
1747627356923,158.65,305.31,314.327
1747627357023,159.4,305.15,309.954
1747627357123,159.44,305.13,309.954
1747627357223,159.44,305.11,306.559
1747627357323,159.47,305.13,303.064
1747627357423,159.47,305.11,301.739
1747627357523,161.0,305.11,300.315
1747627357623,179.11,304.71,299.048
1747627357723,195.52,304.27,301.723
1747627357823,211.37,303.86,312.215
1747627357923,234.64,303.33,320.969
1747627358023,253.56,302.87,324.903
1747627358123,274.96,302.36,328.207
1747627358223,279.47,302.16,331.619
1747627358323,279.47,302.14,338.609
1747627358423,279.47,302.14,335.064
1747627358523,279.49,302.12,331.536
1747627358623,282.26,302.1,329.433
1747627358723,300.36,301.77,328.812
1747627358823,314.54,301.35,333.888
1747627358923,325.74,300.96,345.648
1747627359023,338.62,300.54,353.449
1747627359123,349.91,300.25,358.584
1747627359223,3.05,299.92,363.867
1747627359324,12.06,299.73,368.629
1747627359424,28.02,299.37,373.64
1747627359524,51.2,298.87,378.12
1747627359624,49.9,298.74,383.644
1747627359724,49.9,298.71,397.366
1747627359824,49.88,298.69,392.356
1747627359924,49.86,298.69,388.621
1747627360024,55.2,298.67,385.979
1747627360124,80.56,298.23,384.745
1747627360224,93.87,297.92,390.418
1747627360324,109.45,297.62,407.048
1747627360424,125.01,297.24,416.58
1747627360524,142.13,296.8,420.704
1747627360624,157.05,296.41,427.362
1747627360724,165.77,296.1,436.24
1747627360824,164.28,296.06,445.747
1747627360924,164.28,296.08,453.366
1747627361024,164.26,296.06,451.768
1747627361124,164.3,296.06,441.789
1747627361224,173.31,295.92,439.478
1747627361324,188.58,295.57,439.487
1747627361424,206.23,295.11,451.172
1747627361524,227.36,294.65,470.725
1747627361624,245.08,294.3,486.277
1747627361724,263.69,293.86,498.708
1747627361824,274.02,293.59,508.282
1747627361924,281.75,293.35,517.888
1747627362024,279.77,293.31,526.807
1747627362124,279.75,293.29,531.793
1747627362224,279.77,293.29,528.447
1747627362324,281.46,293.24,523.263
1747627362424,299.66,292.98,516.853
1747627362524,315.41,292.61,523.164
1747627362624,324.45,292.34,545.524
1747627362724,337.65,291.95,562.393
1747627362824,353.43,291.57,571.064
1747627362924,18.15,291.05,582.087
1747627363024,29.86,290.69,596.182
1747627363124,27.73,290.63,615.81
1747627363224,27.71,290.63,627.66
1747627363325,27.91,290.61,620.911
1747627363425,43.29,290.43,614.195
1747627363525,68.47,290.03,609.855
1747627363625,84.86,289.75,614.178
1747627363725,99.54,289.46,638.137
1747627363825,114.55,289.13,666.542
1747627363925,128.75,288.83,676.224
1747627364025,140.13,288.5,687.553
1747627364125,141.12,288.45,699.983
1747627364225,138.48,288.43,706.99
1747627364325,138.46,288.41,699.23
1747627364425,138.35,288.39,690.849
1747627364525,144.59,288.34,686.087
1747627364625,162.65,288.06,681.88
1747627364725,177.0,287.77,683.039
1747627364825,190.58,287.53,703.487
1747627364925,208.84,287.18,725.251
1747627365025,238.73,286.65,737.896
1747627365125,251.25,286.34,750.518
1747627365225,247.82,286.28,787.727
1747627365325,247.82,286.26,788.952
1747627365425,247.82,286.21,779.478
1747627365525,257.58,286.19,772.199
1747627365625,283.46,285.82,767.015
1747627365725,301.68,285.46,772.944
1747627365825,311.83,285.2,800.928
1747627365925,319.44,284.96,823.602
1747627366025,327.98,284.76,835.387
1747627366125,339.23,284.54,844.555
