Timestamp (ms),Encoder1,Encoder2,Loadcell
1747961465370,71.44,127.73,2.446
1747961465470,71.39,127.62,3.496
1747961465570,71.61,127.78,3.966
1747961465670,71.99,127.62,2.754
1747961465770,72.21,127.73,2.989
1747961465870,72.56,127.58,3.136
1747961465970,72.54,127.65,1.961
1747961466070,72.21,127.65,2.314
1747961466170,71.22,127.65,4.047
1747961466270,63.07,127.8,3.151
1747961466370,55.35,128.06,4.172
1747961466470,55.79,128.15,5.083
1747961466570,55.79,128.04,3.246
1747961466670,55.48,128.09,3.305
1747961466770,54.25,128.13,3.004
1747961466870,43.51,128.42,3.937
1747961466970,39.22,128.48,4.444
1747961467070,35.71,128.68,3.342
1747961467170,33.05,128.7,3.584
1747961467270,33.14,128.61,5.112
1747961467370,33.51,128.7,6.008
1747961467471,32.9,128.72,6.206
1747961467571,26.96,128.79,5.7
1747961467671,17.27,128.97,6.302
1747961467771,7.62,129.27,5.582
1747961467871,2.04,129.32,4.37
1747961467971,2.15,129.32,4.796
1747961468071,2.07,129.4,5.017
1747961468171,357.28,129.51,4.385
1747961468271,350.57,129.58,5.854
1747961468371,342.4,129.71,5.942
1747961468471,332.38,130.09,5.553
1747961468571,329.08,130.04,6.309
1747961468671,329.3,130.13,5.913
1747961468771,329.26,130.02,4.025
1747961468871,324.6,130.13,3.364
1747961468971,311.35,130.48,4.231
1747961469071,301.44,130.64,3.57
1747961469171,296.67,130.81,5.729
1747961469271,296.28,130.7,6.089
1747961469371,296.28,130.88,6.581
1747961469471,296.12,130.75,4.708
1747961469571,290.43,130.94,4.583
1747961469671,276.24,131.27,5.017
1747961469771,269.58,131.47,6.14
1747961469871,268.19,131.45,3.878
1747961469971,268.85,131.47,5.318
1747961470071,268.76,131.45,6.419
1747961470171,266.79,131.49,6.75
1747961470271,248.66,132.02,6.463
1747961470371,240.07,132.13,5.942
1747961470471,239.36,132.22,5.149
1747961470571,240.07,132.22,5.898
1747961470671,240.04,132.24,6.162
1747961470771,233.91,132.31,6.361
1747961470871,221.12,132.81,5.795
1747961470971,213.1,133.01,6.177
1747961471071,202.62,133.25,5.714
1747961471171,194.82,133.49,3.518
1747961471271,197.99,133.49,4.333
1747961471371,197.68,133.56,5.957
1747961471471,195.5,133.49,5.318
1747961471571,194.4,133.58,4.789
1747961471672,189.15,133.62,5.472
1747961471772,168.06,134.15,4.627
1747961471872,153.25,134.63,4.708
1747961471972,148.04,134.63,6.133
1747961472072,145.2,134.74,7.44
1747961472172,145.53,134.77,8.601
1747961472272,145.64,134.77,7.822
1747961472372,145.09,134.77,6.794
1747961472472,126.15,135.18,8.608
1747961472572,114.13,135.49,6.919
1747961472672,112.18,135.51,8.006
1747961472772,114.64,135.54,8.689
1747961472872,114.7,135.54,7.367
1747961472972,110.99,135.62,8.101
1747961473072,92.6,135.95,8.939
1747961473172,86.2,136.08,7.888
1747961473272,83.11,136.24,8.887
1747961473372,83.22,136.22,10.18
1747961473472,83.24,136.22,9.519
1747961473572,83.06,136.22,8.035
1747961473672,63.22,136.72,9.82
1747961473772,50.63,137.07,11.157
1747961473872,47.18,137.21,10.202
1747961473972,46.72,137.23,11.627
1747961474072,46.76,137.34,10.848
1747961474172,46.37,137.23,11.318
1747961474272,43.33,137.4,10.422
1747961474372,24.83,137.73,10.988
1747961474472,15.78,138.02,11.326
1747961474572,0.0,137.95,12.369
1747961474672,0.0,137.97,13.456
1747961474772,0.0,137.97,14.344
1747961474872,0.0,138.5,14.719
1747961474972,0.0,138.88,14.131
1747961475072,0.0,138.85,14.55
1747961475172,0.0,138.83,16.181
1747961475272,0.0,138.83,17.444
1747961475372,0.0,138.92,15.645
1747961475472,0.0,139.38,14.91
1747961475572,0.0,139.58,15.512
1747961475673,0.0,139.58,16.996
1747961475773,0.0,139.58,17.304
1747961475873,0.0,139.78,18.134
1747961475973,0.0,140.41,17.422
1747961476073,0.0,140.44,18.355
1747961476172,0.0,140.37,18.597
1747961476273,0.0,140.44,19.78
1747961476373,0.0,140.5,20.198
1747961476473,0.0,140.79,18.913
1747961476573,0.0,141.05,18.487
1747961476673,0.0,140.96,17.172
1747961476773,0.0,141.05,16.026
1747961476873,0.0,141.01,18.098
1747961476973,0.0,141.34,20.088
1747961477073,0.0,141.71,18.039
1747961477173,0.0,141.82,17.51
1747961477273,0.0,141.84,18.421
1747961477373,0.0,141.73,20.257
1747961477473,0.0,141.69,21.131
1747961477573,0.0,142.15,19.405
1747961477673,0.0,142.44,17.326
1747961477773,0.0,142.5,19.882
1747961477873,0.0,142.52,20.499
1747961477973,0.0,142.5,19.905
1747961478073,0.0,142.9,21.359
1747961478173,0.0,143.42,21.946
1747961478273,0.0,143.42,24.062
1747961478373,0.0,143.51,25.905
1747961478473,0.0,143.45,25.839
1747961478573,0.0,143.86,25.883
1747961478673,0.0,144.48,24.84
1747961478773,0.0,144.5,25.788
1747961478873,0.0,144.57,25.259
1747961478973,0.0,144.46,26.934
1747961479073,0.0,144.83,27.822
1747961479173,0.0,145.4,27.573
1747961479273,0.0,145.51,28.939
1747961479373,0.0,145.42,34.154
1747961479473,0.0,145.38,33.162
1747961479573,0.0,145.62,32.853
1747961479674,0.0,146.24,32.802
1747961479774,0.0,146.26,34.264
1747961479874,0.0,146.28,38.604
1747961479974,0.0,146.19,37.797
1747961480074,0.0,146.24,37.745
1747961480174,0.0,146.94,38.201
1747961480274,0.0,147.2,38.612
1747961480374,0.0,147.14,39.03
1747961480474,0.0,147.27,38.34
1747961480574,0.0,147.27,39.956
1747961480674,0.0,147.73,38.105
1747961480774,0.0,148.06,39.611
1747961480874,0.0,147.99,43.166
1747961480974,0.0,148.06,46.037
1747961481074,0.0,148.19,44.848
1747961481174,0.0,148.68,44.561
1747961481274,0.0,148.9,44.796
1747961481374,0.0,148.9,48.307
1747961481474,0.0,148.79,50.9
1747961481574,0.0,148.87,50.547
1747961481674,0.0,149.4,49.644
1747961481774,0.0,149.86,50.364
1747961481874,0.0,149.8,53.434
1747961481974,0.0,149.82,48.505
1747961482074,0.0,149.8,48.028
1747961482174,0.0,150.3,46.25
1747961482274,0.0,150.65,46.948
1747961482374,0.0,150.68,53.456
1747961482474,0.0,150.59,59.214
1747961482574,0.0,150.65,58.134
1747961482674,0.0,151.14,57.158
1747961482774,0.0,151.71,56.019
1747961482874,0.0,151.82,60.404
1747961482974,0.0,151.8,68.057
1747961483074,0.0,151.71,70.422
1747961483174,0.0,152.1,69.012
1747961483274,0.0,152.87,68.571
1747961483374,0.0,152.98,70.936
1747961483474,0.0,152.96,70.746
1747961483575,0.0,152.9,72.024
1747961483675,0.0,153.38,71.774
1747961483774,0.0,154.06,70.922
1747961483875,0.0,154.08,76.364
1747961483975,0.0,154.13,82.137
1747961484075,0.0,154.1,83.68
1747961484175,0.0,154.41,83.408
1747961484275,0.0,155.11,82.784
1747961484375,0.0,155.22,83.783
1747961484475,0.0,155.16,84.444
1747961484575,0.0,155.14,84.987
1747961484675,0.0,155.62,83.819
1747961484775,0.0,155.88,85.149
1747961484875,0.0,155.97,90.562
1747961484975,0.0,155.84,95.395
1747961485075,0.0,155.93,95.791
1747961485175,0.0,156.28,93.735
1747961485275,0.0,156.83,93.368
1747961485375,0.0,156.96,97.106
1747961485475,0.0,156.89,103.283
1747961485575,0.0,156.92,105.78
1747961485675,0.0,157.27,105.039
1747961485775,0.0,157.69,104.216
1747961485875,0.0,157.88,106.552
1747961485975,0.0,157.75,116.225
1747961486075,0.0,157.91,122.6
1747961486175,0.0,158.02,121.285
1747961486275,0.0,158.74,121.021
1747961486375,0.0,158.78,126.508
1747961486475,0.0,158.81,133.713
1747961486575,0.0,158.89,135.96
1747961486675,0.0,159.47,136.019
1747961486775,0.0,159.69,137.385
1747961486875,0.0,159.71,143.761
1747961486975,0.0,159.73,150.768
1747961487075,0.0,159.82,152.391
1747961487175,0.0,160.52,152.927
1747961487275,0.0,160.7,154.065
1747961487375,0.0,160.63,175.975
1747961487475,0.0,160.63,179.633
1747961487575,0.0,160.7,176.467
1747961487675,0.0,161.51,175.968
1747961487775,0.0,161.57,177.995
1747961487876,0.0,161.62,177.422
1747961487976,0.0,161.49,181.623
1747961488076,0.0,161.57,181.116
1747961488176,0.0,161.77,178.098
1747961488276,0.0,161.99,177.782
1747961488376,0.0,161.93,182.505
1747961488476,0.0,162.04,194.322
1747961488576,0.0,161.95,201.425
1747961488676,0.0,161.97,202.923
1747961488776,0.0,162.32,199.456
1747961488876,0.0,162.5,200.529
1747961488976,0.0,162.63,210.826
1747961489076,0.0,162.65,221.704
1747961489176,0.0,162.61,226.118
1747961489276,0.0,162.67,224.326
1747961489376,0.0,163.09,222.211
1747961489476,0.0,163.18,223.467
1747961489576,0.0,163.29,237.495
1747961489676,0.0,163.33,250.812
1747961489776,0.0,163.29,255.263
1747961489876,0.0,163.86,253.639
1747961489976,0.0,164.1,250.914
1747961490076,0.0,164.26,246.456
1747961490176,0.0,164.28,259.581
1747961490276,0.0,164.12,263.518
1747961490376,0.0,164.34,261.961
1747961490476,0.0,164.56,262.255
1747961490576,0.0,164.56,273.941
1747961490676,0.0,164.61,287.697
1747961490776,0.0,164.63,290.716
1747961490876,0.0,164.67,288.19
1747961490976,0.0,165.33,285.538
1747961491076,0.0,165.46,285.751
1747961491176,0.0,165.38,292.751
1747961491276,0.0,165.44,306.302
1747961491376,0.0,165.44,305.67
1747961491476,0.0,165.68,302.659
1747961491576,0.0,165.93,305.274
1747961491677,0.0,165.95,324.282
1747961491777,0.0,166.01,339.809
1747961491877,0.0,165.99,339.655
1747961491977,0.0,166.23,335.351
1747961492077,0.0,166.83,334.697
1747961492177,0.0,166.8,343.048
1747961492277,0.0,166.78,348.197
1747961492377,0.0,166.8,353.441
1747961492477,0.0,166.83,348.241
1747961492577,0.0,167.24,340.176
1747961492677,0.0,167.29,343.298
1747961492777,0.0,167.33,388.454
1747961492877,0.0,167.29,390.209
1747961492977,0.0,167.35,385.274
1747961493077,0.0,167.51,382.556
1747961493177,0.0,167.55,384.179
1747961493277,0.0,167.57,399.552
1747961493377,0.0,167.64,414.058
1747961493477,0.0,167.64,412.2
1747961493577,0.0,167.75,407.999
1747961493677,0.0,168.17,405.575
1747961493777,0.0,168.21,411.311
1747961493877,0.0,168.21,423.783
1747961493977,0.0,168.23,430.694
1747961494077,0.0,168.34,427.323
1747961494177,0.0,168.52,431.127
1747961494277,0.0,168.58,452.729
1747961494377,0.0,168.52,465.024
1747961494477,0.0,168.52,462.747
1747961494577,0.0,168.78,457.018
1747961494677,0.0,168.91,456.945
1747961494777,0.0,168.8,477.613
1747961494877,0.0,168.94,495.116
1747961494977,0.0,168.85,491.781
1747961495077,0.0,169.05,483.739
1747961495177,0.0,169.35,481.447
1747961495277,0.0,169.29,489.24
1747961495377,0.0,169.31,517.356
1747961495477,0.0,169.31,527.352
1747961495577,0.0,169.38,522.152
1747961495677,0.0,169.64,521.087
1747961495777,0.0,169.77,533.948
1747961495877,0.0,169.57,557.775
1747961495978,0.0,169.66,568.997
1747961496078,0.0,169.75,563.224
1747961496178,0.0,169.88,555.872
1747961496278,0.0,169.99,553.823
1747961496378,0.0,169.99,571.715
1747961496478,0.0,170.03,594.55
1747961496578,0.0,169.95,600.132
1747961496678,0.0,169.97,600.448
1747961496778,0.0,170.1,589.056
1747961496878,0.0,170.23,586.324
1747961496978,0.0,170.67,599.706
1747961497078,0.0,170.74,592.295
1747961497178,0.0,170.76,555.542
1747961497278,0.0,170.74,560.441
1747961497378,0.0,170.98,560.206
1747961497478,0.0,171.07,565.288
1747961497578,0.0,170.98,602.292
1747961497678,0.0,171.07,630.32
1747961497778,0.0,171.11,628.292
1747961497878,0.0,171.29,622.159
1747961497978,0.0,171.35,622.02
1747961498078,0.0,171.38,649.673
1747961498178,0.0,171.46,676.541
1747961498278,0.0,171.53,669.512
1747961498378,0.0,171.88,666.677
1747961498478,0.0,171.97,685.017
1747961498578,0.0,172.1,726.794
1747961498678,0.0,172.06,742.681
1747961498778,0.0,172.03,738.722
1747961498878,0.0,172.21,733.316
1747961498978,0.0,172.65,730.297
1747961499078,0.0,172.65,744.238
1747961499178,0.0,172.61,789.416
1747961499278,0.0,172.65,811.921
1747961499378,0.0,172.69,806.449
1747961499478,0.0,173.02,797.547
1747961499578,0.0,173.13,822.982
1747961499679,0.0,173.07,864.37
1747961499779,0.0,173.18,877.18
1747961499879,0.0,173.18,869.659
1747961499979,0.0,173.33,862.909
1747961500079,0.0,173.97,861.983
1747961500179,0.0,174.01,879.486
1747961500279,0.0,174.01,886.434
1747961500379,0.0,174.03,890.283
1747961500479,0.0,174.1,886.581
1747961500579,0.0,174.32,880.544
1747961500679,0.0,174.34,884.826
1747961500779,0.0,174.28,948.182
1747961500879,0.0,174.39,948.116
1747961500979,0.0,174.39,941.557
1747961501079,0.0,174.56,937.686
1747961501179,0.0,174.56,943.761
1747961501279,0.0,174.65,972.677
1747961501379,0.0,174.58,986.309
1747961501479,0.0,174.56,978.428
1747961501579,0.0,174.69,968.197
1747961501679,0.0,174.78,966.008
1747961501779,0.0,174.93,982.372
1747961501879,0.0,174.91,1018.046
1747961501979,0.0,174.83,1032.001
1747961502079,0.0,174.87,1024.598
1747961502179,0.0,175.07,1013.199
1747961502279,0.0,175.09,1034.793
1747961502379,0.0,175.15,1073.162
1747961502479,0.0,175.11,1075.13
1747961502579,0.0,175.07,1065.457
1747961502679,0.0,175.31,1060.588
1747961502779,0.0,175.44,1066.625
1747961502879,0.0,175.4,1102.042
1747961502979,0.0,175.44,1125.589
1747961503079,0.0,175.42,1122.13
1747961503179,0.0,175.57,1112.648
1747961503279,0.0,175.68,1108.924
1747961503380,0.0,175.75,1119.868
1747961503479,0.0,175.75,1181.873
1747961503579,0.0,175.77,1175.711
1747961503679,0.0,175.84,1167.639
1747961503779,0.0,176.41,1167.014
1747961503880,0.0,176.58,1194.433
1747961503980,0.0,176.65,1211.348
1747961504080,0.0,176.56,1209.688
1747961504180,0.0,176.8,1205.979
1747961504280,0.0,176.93,1203.717
1747961504380,0.0,176.89,1230.444
1747961504480,0.0,176.85,1278.663
1747961504580,0.0,177.02,1291.017
1747961504680,0.0,177.07,1282.505
1747961504780,0.0,177.11,1275.542
1747961504880,0.0,177.07,1314.646
1747961504980,0.0,177.11,1336.849
1747961505080,0.0,177.13,1324.642
1747961505180,0.0,177.4,1314.33
1747961505280,0.0,177.37,1319.809
1747961505380,0.0,177.46,1356.555
1747961505480,0.0,177.35,1384.245
1747961505580,0.0,177.46,1378.663
1747961505680,0.0,177.59,1370.305
1747961505780,0.0,177.7,1371.59
1747961505880,0.0,177.64,1400.992
1747961505980,0.0,177.68,1439.464
1747961506080,0.0,177.73,1441.476
1747961506180,0.0,177.97,1433.265
1747961506280,0.0,177.95,1458.399
1747961506380,0.0,177.99,1500.815
1747961506480,0.0,177.97,1509.534
1747961506580,0.0,177.97,1500.845
1747961506680,0.0,178.23,1496.761
1747961506780,0.0,178.32,1503.408
1747961506880,0.0,178.23,1547.492
1747961506980,0.0,178.3,1583.672
1747961507080,0.0,178.43,1581.711
1747961507180,0.0,178.6,1573.368
1747961507280,0.0,179.02,1576.812
1747961507381,0.0,178.98,1612.663
1747961507480,0.0,179.0,1593.823
1747961507580,0.0,178.89,1533.346
1747961507680,0.0,179.29,1532.729
1747961507781,0.0,179.37,1556.57
1747961507880,0.0,179.26,1628.623
1747961507981,0.0,179.44,1668.99
1747961508081,0.0,179.33,1662.358
1747961508181,0.0,179.51,1651.84
1747961508281,0.0,179.64,1648.549
1747961508381,0.0,179.73,1672.347
1747961508481,0.0,179.62,1721.836
1747961508581,0.0,179.66,1742.945
1747961508681,0.0,179.7,1735.233
1747961508781,0.0,179.9,1724.796
1747961508881,0.0,180.16,1746.442
1747961508981,0.0,180.12,1804.444
1747961509081,0.0,180.05,1827.286
1747961509181,0.0,180.14,1820.154
1747961509281,0.0,180.34,1811.737
1747961509381,0.0,180.47,1810.077
1747961509481,0.0,180.45,1847.264
1747961509581,0.0,180.49,1906.926
1747961509681,0.0,180.49,1917.474
1747961509781,0.0,180.6,1904.701
1747961509881,0.0,180.91,1896.35
1747961509981,0.0,180.98,1897.209
1747961510081,0.0,180.96,1943.783
1747961510181,0.0,180.98,2004.936
1747961510281,0.0,180.98,1988.814
1747961510381,0.0,181.2,1973.985
1747961510481,0.0,181.31,1977.165
1747961510581,0.0,181.37,2028.792
1747961510681,0.0,181.37,2068.55
1747961510781,0.0,181.42,2063.592
1747961510881,0.0,181.51,2048.968
1747961510981,0.0,181.83,2040.257
1747961511081,0.0,181.83,2065.024
1747961511181,0.0,181.75,2125.193
1747961511281,0.0,181.92,2141.087
1747961511382,0.0,181.97,2122.63
1747961511481,0.0,182.3,2108.087
1747961511581,0.0,182.91,2150.569
1747961511681,0.0,182.91,2182.563
1747961511781,0.0,182.91,2134.154
1747961511882,0.0,182.89,2114.198
1747961511981,0.0,182.98,2110.415
1747961512081,0.0,183.22,2108.27
1747961512182,0.0,183.31,2119.736
1747961512282,0.0,183.26,2163.056
1747961512382,0.0,183.33,2209.497
1747961512482,0.0,183.33,2215.395
1747961512582,0.0,183.53,2203.665
1747961512682,0.0,183.68,2197.554
1747961512782,0.0,183.77,2220.764
1747961512882,0.0,183.81,2298.832
1747961512982,0.0,183.81,2287.918
1747961513082,0.0,183.79,2273.199
1747961513182,0.0,183.9,2264.738
1747961513282,0.0,184.12,2260.859
1747961513382,0.0,184.21,2284.378
1747961513482,0.0,184.14,2319.846
1747961513582,0.0,184.16,2326.331
1747961513682,0.0,184.14,2314.323
1747961513782,0.0,184.45,2301.8
1747961513882,0.0,184.6,2296.328
1747961513982,0.0,184.67,2321.484
1747961514082,0.0,184.69,2374.389
1747961514182,0.0,184.69,2386.045
1747961514282,0.0,184.89,2356.328
1747961514382,0.0,185.02,2357.319
1747961514482,0.0,185.11,2398.7
1747961514582,0.0,185.11,2429.188
1747961514682,0.0,185.2,2418.59
1747961514782,0.0,185.24,2402.159
1747961514882,0.0,185.61,2390.672
1747961514982,0.0,185.64,2398.766
1747961515082,0.0,185.68,2453.493
1747961515182,0.0,185.75,2492.457
1747961515282,0.0,185.7,2477.077
1747961515382,0.0,186.12,2447.558
1747961515482,0.0,186.38,2431.201
1747961515582,0.0,186.43,2532.523
1747961515682,0.0,186.41,2551.436
1747961515782,0.0,186.49,2518.891
1747961515882,0.0,186.82,2490.239
1747961515982,0.0,187.13,2482.402
1747961516082,0.0,187.31,2534.528
1747961516183,0.0,187.31,2586.287
1747961516283,0.0,187.35,2568.41
1747961516383,0.0,187.44,2527.514
1747961516483,0.0,188.01,2498.443
1747961516583,0.0,188.14,2496.754
1747961516683,0.0,188.25,2561.866
1747961516783,0.0,188.43,2608.263
1747961516883,0.0,188.43,2551.142
1747961516983,0.0,188.71,2523.305
1747961517083,0.0,189.15,2516.386
1747961517183,0.0,189.24,2573.405
1747961517283,0.0,189.46,2625.979
1747961517383,0.0,189.5,2597.877
1747961517483,0.0,189.7,2557.349
1747961517583,0.0,190.21,2532.266
1747961517683,0.0,190.49,2546.559
1747961517783,0.0,190.58,2616.005
1747961517883,0.0,190.73,2626.625
1747961517983,0.0,190.78,2585.553
1747961518083,0.0,191.22,2551.127
1747961518183,0.0,191.48,2526.074
1747961518283,0.0,191.64,2607.521
1747961518383,0.0,191.68,2617.525
1747961518483,0.0,191.77,2575.843
1747961518583,0.0,192.12,2538.759
1747961518683,0.0,192.49,2519.758
1747961518783,0.0,192.6,2557.554
1747961518883,0.0,192.71,2617.18
1747961518983,0.0,192.8,2611.539
1747961519083,0.0,192.91,2572.148
1747961519183,0.0,193.37,2541.146
1747961519283,0.0,193.66,2536.622
1747961519383,0.0,193.74,2587.036
1747961519483,0.0,193.85,2637.136
1747961519583,0.0,193.96,2560.896
1747961519684,0.0,194.36,2532.288
1747961519783,0.0,194.73,2541.917
1747961519883,0.0,195.06,2614.859
1747961519984,0.0,195.11,2657.224
1747961520084,0.0,195.24,2634.293
1747961520184,0.0,195.33,2592.325
1747961520284,0.0,195.66,2557.224
1747961520384,0.0,196.21,2536.43
1747961520484,0.0,196.36,2563.158
1747961520584,0.0,196.51,2637.899
1747961520684,0.0,196.58,2646.882
1747961520784,0.0,196.65,2599.604
1747961520884,0.0,196.97,2561.513
1747961520984,0.0,197.37,2529.379
1747961521084,0.0,197.57,2585.09
1747961521184,0.0,197.66,2624.245
1747961521284,0.0,197.7,2598.113
1747961521384,0.0,197.79,2560.852
1747961521484,0.0,198.34,2532.362
1747961521584,0.0,198.71,2537.554
1747961521684,0.0,198.84,2614.433
1747961521784,0.0,199.02,2650.694
1747961521884,0.0,199.04,2614.624
1747961521984,0.0,199.52,2574.866
1747961522084,0.0,200.05,2549.35
1747961522184,0.0,200.25,2577.708
1747961522284,0.0,200.38,2642.468
1747961522384,0.0,200.58,2587.11
1747961522484,0.0,201.17,2546.816
1747961522584,0.0,201.52,2544.113
1747961522684,0.0,201.68,2615.77
1747961522784,0.0,201.81,2634.998
1747961522884,0.0,202.01,2580.47
1747961522984,0.0,202.45,2535.329
1747961523084,0.0,202.91,2512.545
1747961523184,0.0,202.97,2554.073
1747961523284,0.0,203.11,2620.411
1747961523384,0.0,203.19,2598.384
1747961523484,0.0,203.66,2549.945
1747961523584,0.0,204.03,2527.565
1747961523685,0.0,204.2,2599.971
1747961523784,0.0,204.29,2603.724
1747961523884,0.0,204.4,2557.811
1747961523985,0.0,204.6,2522.218
1747961524084,0.0,205.13,2501.851
1747961524185,0.0,205.33,2539.148
1747961524285,0.0,205.46,2613.742
1747961524385,0.0,205.5,2599.207
1747961524485,0.0,205.81,2555.329
1747961524585,0.0,206.29,2522.578
1747961524685,0.0,206.53,2525.949
1747961524785,0.0,206.6,2596.313
1747961524885,0.0,206.69,2613.889
1747961524985,0.0,206.97,2531.039
1747961525085,0.0,207.48,2513.713
1747961525185,0.0,207.76,2558.604
1747961525285,0.0,207.87,2614.161
1747961525385,0.0,207.96,2587.624
1747961525485,0.0,208.12,2541.352
1747961525585,0.0,208.56,2510.915
1747961525685,0.0,208.75,2518.656
1747961525785,0.0,208.84,2577.576
1747961525885,0.0,208.88,2585.274
1747961525985,0.0,208.95,2549.754
1747961526085,0.0,209.37,2519.185
1747961526185,0.0,209.7,2499.339
1747961526285,0.0,209.83,2599.78
1747961526385,0.0,209.9,2598.45
1747961526485,0.0,209.98,2559.016
1747961526585,0.0,210.2,2528.256
1747961526685,0.0,210.44,2514.301
1747961526785,0.0,210.58,2542.152
1747961526885,0.0,210.71,2571.113
1747961526985,0.0,210.75,2565.325
1747961527085,0.0,210.93,2537.143
1747961527185,0.0,211.3,2511.943
1747961527285,0.0,211.52,2507.844
1747961527385,0.0,211.7,2563.129
1747961527485,0.0,211.74,2614.242
1747961527585,0.0,211.85,2597.334
1747961527685,0.0,212.2,2537.672
1747961527785,0.0,212.58,2545.876
1747961527885,0.0,212.69,2594.991
1747961527986,0.0,212.86,2610.503
1747961528085,0.0,212.93,2585.421
1747961528186,0.0,213.26,2551.634
1747961528286,0.0,213.59,2528.432
1747961528387,0.0,213.74,2543.445
1747961528486,0.0,213.85,2599.706
1747961528586,0.0,213.92,2602.211
1747961528686,0.0,214.07,2564.635
1747961528787,0.0,214.51,2532.156
1747961528886,0.0,214.75,2515.718
1747961528986,0.0,214.88,2617.613
1747961529086,0.0,215.04,2599.082
1747961529186,0.0,215.15,2557.437
1747961529286,0.0,215.39,2526.691
1747961529386,0.0,215.7,2517.18
1747961529486,0.0,215.89,2558.259
1747961529586,0.0,215.92,2594.374
1747961529686,0.0,215.98,2579.647
1747961529786,0.0,216.18,2547.969
1747961529886,0.0,216.66,2523.709
1747961529986,0.0,216.84,2518.355
1747961530086,0.0,216.95,2576.063
1747961530186,0.0,216.97,2614.396
1747961530286,0.0,217.23,2552.699
1747961530386,0.0,217.7,2537.922
1747961530486,0.0,217.87,2579.332
1747961530586,0.0,218.03,2619.861
1747961530686,0.0,218.11,2590.342
1747961530786,0.0,218.27,2550.599
1747961530886,0.0,218.64,2522.945
1747961530986,0.0,218.84,2523.9
1747961531086,0.0,219.04,2581.719
1747961531186,0.0,219.08,2609.842
1747961531286,0.0,219.12,2572.589
1747961531386,0.0,219.72,2529.35
1747961531486,0.0,219.87,2510.702
1747961531586,0.0,220.05,2555.608
1747961531686,0.0,220.25,2602.901
1747961531786,0.0,220.29,2564.312
1747961531886,0.0,220.73,2534.896
1747961531986,0.0,221.15,2528.99
1747961532087,0.0,221.23,2587.741
1747961532187,0.0,221.32,2622.13
1747961532287,0.0,221.48,2585.736
1747961532387,0.0,221.72,2548.065
1747961532487,0.0,222.27,2522.182
1747961532587,0.0,222.53,2536.012
1747961532687,0.0,222.68,2614.793
1747961532787,0.0,222.84,2623.54
1747961532887,0.0,222.86,2572.317
1747961532987,0.0,223.32,2506.375
1747961533087,0.0,223.63,2521.513
1747961533187,0.0,223.78,2587.338
1747961533287,0.0,223.92,2593.742
1747961533387,0.0,223.96,2551.179
1747961533487,0.0,224.38,2517.268
1747961533587,0.0,224.71,2505.509
1747961533687,0.0,224.95,2553.537
1747961533787,0.0,224.86,2604.723
1747961533887,0.0,225.01,2583.033
1747961533987,0.0,225.39,2545.171
1747961534087,0.0,225.8,2518.516
1747961534187,0.0,225.98,2530.848
1747961534287,0.0,226.02,2592.582
1747961534387,0.0,226.16,2561.653
1747961534487,0.0,226.33,2527.228
1747961534587,0.0,226.75,2510.276
1747961534687,0.0,227.01,2547.631
1747961534787,0.0,227.15,2605.619
