Timestamp (ms),Encoder1,Encoder2,Loadcell
1747961843363,266.61,160.63,9.791
1747961843463,257.43,160.89,10.305
1747961843563,249.47,161.2,9.725
1747961843663,249.38,161.16,9.813
1747961843764,249.4,161.11,10.679
1747961843864,249.43,161.11,12.141
1747961843964,246.02,161.36,10.555
1747961844064,238.84,161.55,9.769
1747961844164,226.18,161.9,9.93
1747961844264,223.94,162.04,9.651
1747961844364,224.13,162.01,9.512
1747961844464,224.09,161.99,10.253
1747961844564,223.81,162.08,10.753
1747961844664,219.17,162.15,10.555
1747961844764,209.41,162.45,9.732
1747961844864,197.55,162.89,10.444
1747961844964,195.35,162.98,10.569
1747961845064,195.33,163.07,9.93
1747961845164,195.59,163.03,10.87
1747961845264,194.62,163.16,11.362
1747961845364,184.85,163.4,10.525
1747961845464,173.24,163.75,10.503
1747961845564,164.45,164.01,11.899
1747961845664,164.48,163.99,12.582
1747961845764,161.36,164.1,13.669
1747961845864,161.82,164.12,13.456
1747961845964,151.49,164.32,13.265
1747961846064,138.68,164.74,14.22
1747961846164,128.79,165.0,15.211
1747961846264,127.69,165.02,17.158
1747961846364,126.04,165.16,18.715
1747961846464,125.19,165.02,19.141
1747961846564,118.51,165.2,19.038
1747961846664,104.16,165.6,19.53
1747961846764,92.18,165.93,19.905
1747961846864,90.66,165.95,18.803
1747961846964,91.08,166.04,20.544
1747961847064,91.02,166.01,21.3
1747961847164,89.63,165.93,20.191
1747961847264,75.26,166.41,21.094
1747961847364,66.1,166.72,21.036
1747961847464,63.31,166.72,20.206
1747961847564,64.38,166.72,21.755
1747961847665,64.34,166.74,22.549
1747961847765,57.44,166.96,22.196
1747961847864,43.05,167.35,22.578
1747961847964,32.87,167.6,22.967
1747961848064,29.56,167.64,24.018
1747961848165,29.62,167.62,25.802
1747961848265,29.56,167.73,25.971
1747961848365,20.81,167.9,26.265
1747961848465,359.82,168.43,26.001
1747961848565,352.86,168.67,25.861
1747961848665,353.5,168.69,26.867
1747961848765,353.43,168.67,27.249
1747961848865,352.0,168.74,27.249
1747961848965,331.19,169.27,28.094
1747961849065,314.73,169.71,27.352
1747961849165,311.39,169.73,28.483
1747961849265,311.53,169.86,30.797
1747961849365,311.15,169.79,31.671
1747961849465,300.49,170.08,31.208
1747961849565,277.36,170.69,31.524
1747961849665,269.86,170.91,32.001
1747961849765,270.26,170.98,31.656
1747961849865,270.26,170.98,33.72
1747961849965,270.13,170.96,33.683
1747961850065,266.28,171.02,33.059
1747961850165,250.26,171.42,33.279
1747961850265,244.92,171.59,33.412
1747961850365,245.52,171.64,37.033
1747961850465,245.56,171.59,36.893
1747961850565,245.14,171.64,37.415
1747961850665,238.59,171.81,36.445
1747961850765,221.78,172.36,36.093
1747961850865,218.0,172.45,36.217
1747961850965,219.89,172.43,32.986
1747961851065,220.11,172.43,33.728
1747961851165,220.68,172.5,34.557
1747961851265,210.88,172.8,34.242
1747961851365,200.25,172.91,33.985
1747961851465,195.92,173.13,35.13
1747961851565,196.16,173.16,37.429
1747961851666,196.18,173.07,39.273
1747961851765,195.66,173.2,39.383
1747961851865,175.09,173.73,39.317
1747961851966,161.4,174.21,40.375
1747961852066,161.51,174.12,42.145
1747961852166,161.46,174.19,37.752
1747961852266,161.36,174.21,34.888
1747961852366,148.21,174.5,34.815
1747961852466,132.17,174.87,34.851
1747961852566,126.66,175.0,38.619
1747961852666,126.72,175.09,43.812
1747961852766,126.7,175.07,45.494
1747961852866,124.64,175.11,45.34
1747961852966,113.01,175.42,45.369
1747961853066,99.83,175.9,46.082
1747961853166,99.85,175.81,48.065
1747961853266,99.85,175.84,49.313
1747961853366,99.87,175.88,49.431
1747961853466,90.95,176.12,49.512
1747961853566,82.4,176.41,49.482
1747961853666,79.06,176.39,51.546
1747961853766,79.11,176.47,53.294
1747961853866,79.3,176.5,53.515
1747961853966,72.18,176.65,52.853
1747961854066,61.9,177.11,52.024
1747961854166,51.81,177.35,51.627
1747961854266,47.24,177.53,47.984
1747961854366,47.29,177.55,53.448
1747961854466,47.13,177.51,53.97
1747961854566,33.75,177.95,53.735
1747961854666,18.72,178.43,54.477
1747961854766,16.61,178.49,51.502
1747961854866,16.5,178.47,52.692
1747961854966,16.72,178.43,55.145
1747961855066,15.16,178.54,55.409
1747961855166,356.22,179.0,55.938
1747961855266,338.44,179.53,56.629
1747961855366,330.86,179.77,59.706
1747961855466,330.93,179.7,64.098
1747961855566,330.91,179.7,65.744
1747961855666,314.34,180.14,65.127
1747961855767,294.14,180.67,65.009
1747961855867,290.87,180.71,64.488
1747961855967,291.84,180.67,67.191
1747961856067,291.88,180.82,67.301
1747961856167,290.32,180.78,65.773
1747961856267,267.71,181.26,65.648
1747961856367,252.33,181.66,66.963
1747961856467,250.79,181.77,68.814
1747961856567,250.64,181.64,71.921
1747961856667,250.46,181.77,74.058
1747961856767,240.29,181.99,73.933
1747961856867,220.99,182.6,73.375
1747961856967,209.43,183.04,74.587
1747961857067,208.23,183.09,81.513
1747961857167,208.2,183.15,83.9
1747961857267,208.25,183.11,85.083
1747961857367,199.13,183.42,83.805
1747961857467,178.63,184.01,82.585
1747961857567,158.92,184.54,85.127
1747961857667,156.67,184.67,86.434
1747961857767,156.37,184.69,89.996
1747961857867,156.3,184.65,92.758
1747961857967,146.37,184.85,92.192
1747961858067,127.98,185.28,92.178
1747961858167,114.2,185.64,93.669
1747961858267,114.42,185.66,97.437
1747961858367,115.14,185.66,102.416
1747961858467,115.1,185.64,101.924
1747961858567,107.78,185.81,99.075
1747961858667,86.09,186.45,98.142
1747961858767,79.5,186.63,103.724
1747961858867,79.48,186.65,110.305
1747961858967,79.59,186.74,111.788
1747961859067,77.99,186.74,110.775
1747961859167,63.81,187.17,109.989
1747961859267,50.01,187.66,110.621
1747961859367,46.21,187.72,115.813
1747961859467,45.42,187.81,122.042
1747961859567,45.31,187.77,124.583
1747961859667,43.79,187.79,123.188
1747961859767,24.74,188.36,121.175
1747961859868,15.93,188.58,123.775
1747961859968,16.57,188.69,129.644
1747961860068,16.26,188.6,131.37
1747961860168,16.08,188.73,127.999
1747961860268,359.74,189.02,125.303
1747961860368,343.17,189.46,124.781
1747961860468,338.31,189.57,131.304
1747961860568,338.53,189.55,139.17
1747961860668,338.55,189.59,139.758
1747961860768,335.08,189.61,135.329
1747961860868,309.99,190.1,131.098
1747961860968,299.33,190.25,130.716
1747961861068,300.45,190.32,137.084
1747961861168,300.45,190.27,144.796
1747961861268,300.16,190.29,139.692
1747961861368,289.29,190.47,137.752
1747961861468,269.97,190.87,138.061
1747961861568,267.14,190.89,144.804
1747961861668,267.18,190.87,152.325
1747961861768,267.71,190.91,153.257
1747961861868,268.19,190.89,152.244
1747961861968,256.19,191.09,150.643
1747961862068,239.74,191.33,149.247
1747961862168,231.83,191.57,151.752
1747961862268,231.54,191.61,160.734
1747961862368,231.54,191.61,167.235
1747961862468,231.54,191.55,166.059
1747961862568,217.32,191.88,162.923
1747961862668,198.97,192.76,165.398
1747961862768,194.71,192.89,170.643
1747961862868,193.85,192.84,164.223
1747961862968,192.23,193.04,164.231
1747961863068,192.47,192.95,165.252
1747961863169,179.31,193.22,167.58
1747961863268,160.54,193.59,168.138
1747961863368,150.76,193.74,174.793
1747961863468,150.96,193.85,188.219
1747961863568,150.92,193.81,195.843
1747961863669,145.34,193.99,194.961
1747961863769,124.9,194.27,191.517
1747961863868,113.32,194.51,198.289
1747961863969,109.47,194.65,211.598
1747961864069,110.07,194.6,216.284
1747961864168,110.95,194.65,214.793
1747961864269,100.0,194.8,211.664
1747961864369,86.78,195.06,210.327
1747961864469,72.16,195.57,216.35
1747961864569,66.76,195.74,225.391
1747961864669,67.72,195.79,216.783
1747961864769,68.16,195.72,220.903
1747961864869,63.86,195.79,224.892
1747961864969,39.0,196.34,221.675
1747961865069,26.59,196.49,221.52
1747961865169,26.08,196.51,253.015
1747961865269,26.04,196.6,257.76
1747961865369,24.46,196.56,255.219
1747961865469,3.16,196.89,253.691
1747961865569,347.34,197.17,256.195
1747961865669,343.21,197.24,268.38
1747961865769,343.52,197.19,278.333
1747961865869,343.52,197.24,281.844
1747961865969,330.12,197.39,279.758
1747961866069,303.22,198.23,277.437
1747961866169,297.59,198.36,280.279
1747961866269,298.12,198.32,285.935
1747961866369,297.99,198.38,278.928
1747961866469,296.3,198.36,283.68
1747961866569,273.27,198.69,283.423
1747961866669,258.57,198.82,291.722
1747961866769,257.38,198.97,314.139
1747961866869,258.74,198.91,325.296
1747961866969,258.74,198.86,322.798
1747961867069,249.4,198.97,316.166
1747961867169,229.83,199.26,312.582
1747961867269,218.84,199.48,318.281
1747961867369,219.3,199.55,340.279
1747961867469,219.28,199.5,354.58
1747961867569,218.99,199.52,355.38
1747961867670,206.4,199.59,350.466
1747961867770,185.68,199.83,346.618
1747961867869,179.24,199.92,368.674
1747961867970,179.31,199.94,383.415
1747961868070,179.02,199.94,385.802
1747961868169,177.37,199.92,381.726
1747961868270,152.02,200.23,379.831
1747961868370,142.41,200.4,383.459
1747961868470,141.6,200.45,402.909
1747961868570,142.37,200.4,415.645
1747961868670,142.37,200.42,416.555
1747961868770,135.54,200.49,412.016
1747961868870,112.35,200.78,407.925
1747961868970,97.56,201.83,410.084
1747961869070,97.87,201.85,426.397
1747961869170,97.65,201.74,423.526
1747961869270,97.37,201.9,421.102
1747961869370,87.74,201.96,417.4
1747961869470,66.14,202.03,417.532
1747961869570,61.66,202.16,433.081
1747961869670,62.54,202.18,453.918
1747961869770,62.6,202.16,459.949
1747961869870,62.65,202.14,456.269
1747961869970,46.54,202.25,452.347
1747961870070,27.01,202.34,450.944
1747961870170,23.51,202.49,460.992
1747961870270,24.83,202.45,482.079
1747961870370,24.83,202.45,493.72
1747961870470,17.65,202.6,490.268
1747961870570,348.4,202.84,483.981
1747961870670,338.95,202.97,501.954
1747961870770,339.1,202.95,528.145
1747961870870,339.08,202.89,535.042
1747961870970,339.08,203.02,530.804
1747961871070,322.01,203.13,527.051
1747961871170,295.7,203.15,527.8
1747961871270,292.08,203.28,545.773
1747961871370,292.28,203.3,566.757
1747961871470,292.34,203.35,573.764
1747961871570,290.58,203.28,569.519
1747961871670,264.39,203.59,565.2
1747961871770,252.04,204.23,564.076
1747961871870,252.96,204.29,599.809
1747961871970,252.94,204.34,575.85
1747961872070,252.72,204.36,551.84
1747961872171,237.96,204.4,549.681
1747961872271,218.36,204.58,556.041
1747961872371,215.13,204.6,585.795
1747961872471,215.1,204.64,615.02
1747961872571,215.26,204.58,622.453
1747961872671,212.42,204.71,620.301
1747961872771,186.49,204.82,616.533
1747961872871,177.15,204.93,617.297
1747961872971,178.08,205.06,640.051
1747961873071,178.06,204.97,661.19
1747961873171,178.01,204.97,660.69
1747961873271,155.84,205.06,650.437
1747961873371,142.0,205.24,655.52
1747961873471,139.97,205.28,680.948
1747961873571,141.31,205.19,695.13
1747961873671,141.71,205.28,695.476
1747961873771,140.37,205.33,686.324
1747961873871,113.28,205.59,680.771
1747961873971,101.08,205.9,686.258
1747961874071,102.33,205.94,715.74
1747961874171,102.31,205.98,729.49
1747961874271,102.55,205.94,727.213
1747961874371,96.14,206.09,719.082
1747961874471,78.36,206.2,712.552
1747961874571,74.8,206.31,743.966
1747961874671,75.0,206.36,773.772
1747961874771,75.11,206.34,775.042
1747961874871,70.87,206.45,767.147
1747961874971,58.87,206.58,764.378
1747961875071,56.54,206.62,777.532
1747961875171,57.2,206.6,803.687
1747961875271,67.22,206.47,813.213
1747961875371,67.22,206.53,802.666
1747961875471,63.29,206.58,767.33
1747961875571,50.41,206.73,742.534
1747961875671,39.2,206.89,750.657
1747961875771,32.48,207.0,789.291
1747961875871,32.52,207.0,832.934
1747961875971,32.46,207.04,862.769
1747961876072,31.31,207.1,858.156
1747961876172,22.57,207.15,854.161
1747961876272,358.68,207.39,858.193
1747961876372,352.07,207.76,880.051
1747961876472,351.65,207.81,903.643
1747961876572,351.67,207.79,901.998
1747961876672,350.97,207.81,903.21
1747961876772,328.42,208.12,900.169
1747961876872,319.04,208.14,899.611
1747961876972,317.41,208.16,928.182
1747961877072,317.44,208.18,964.084
1747961877172,317.39,208.2,972.134
1747961877272,300.65,208.4,961.432
1747961877372,284.43,208.45,965.766
1747961877472,277.95,208.47,993.742
1747961877572,278.34,208.51,1016.335
1747961877672,278.37,208.49,1020.69
1747961877772,274.21,208.62,1013.676
1747961877872,262.17,208.64,1008.425
1747961877972,259.97,208.6,1013.074
1747961878072,260.26,208.64,1034.433
1747961878172,260.48,208.64,1043.562
1747961878272,260.46,208.62,1038.729
1747961878372,248.66,208.77,1033.595
1747961878472,237.58,208.8,1030.474
1747961878572,232.09,208.95,1061.822
1747961878672,233.12,208.95,1080.566
1747961878772,233.1,208.91,1082.277
1747961878872,232.97,208.91,1075.733
1747961878972,221.01,209.04,1070.797
1747961879072,204.71,209.08,1071.436
1747961879172,202.09,209.17,1093.955
1747961879272,203.44,209.21,1126.25
1747961879372,203.41,209.17,1133.816
1747961879472,198.16,209.24,1124.98
1747961879572,179.55,209.39,1119.053
1747961879672,175.29,209.35,1122.674
1747961879773,177.18,209.41,1151.069
1747961879873,177.18,209.37,1175.843
1747961879973,176.89,209.43,1163.011
1747961880073,156.54,209.63,1158.729
1747961880173,133.51,209.7,1165.2
1747961880273,131.91,209.7,1204.267
1747961880373,133.95,209.72,1238.436
1747961880473,133.95,209.65,1238.347
1747961880573,132.59,209.68,1226.625
1747961880673,108.35,209.9,1219.714
1747961880773,97.08,209.98,1221.337
1747961880873,99.96,210.05,1254.065
1747961880973,99.81,210.05,1290.892
1747961881073,98.73,210.03,1288.777
1747961881173,91.68,210.07,1276.386
1747961881273,66.1,210.29,1275.865
1747961881373,59.02,210.31,1306.677
1747961881473,60.67,210.38,1348.718
1747961881573,61.42,210.29,1358.215
1747961881673,61.44,210.31,1347.47
1747961881773,60.27,210.34,1335.219
1747961881873,41.82,210.42,1331.032
1747961881973,22.33,210.66,1334.66
1747961882073,16.81,210.64,1367.338
1747961882173,17.36,210.73,1408.3
1747961882273,17.34,210.75,1424.473
1747961882373,17.29,210.69,1421.116
1747961882473,10.55,210.73,1413.706
1747961882573,342.31,210.95,1408.608
1747961882673,324.31,212.07,1436.453
1747961882773,323.28,212.09,1441.102
1747961882873,326.89,212.01,1402.938
1747961882973,326.91,212.07,1397.4
1747961883073,327.04,212.01,1389.446
1747961883173,327.32,211.98,1385.604
1747961883273,322.89,212.05,1384.539
1747961883373,304.01,212.18,1382.651
1747961883473,291.97,212.36,1390.217
1747961883573,289.95,212.33,1424.517
1747961883673,292.58,212.36,1462.189
1747961883773,292.98,212.33,1479.721
1747961883873,293.07,212.36,1477.877
1747961883973,292.3,212.29,1465.369
1747961884074,277.55,212.4,1462.497
1747961884174,266.28,212.49,1469.086
1747961884274,252.85,212.6,1500.345
1747961884374,245.58,212.6,1530.937
1747961884474,244.09,212.8,1552.78
1747961884574,247.89,212.71,1566.765
1747961884674,247.89,212.66,1568.865
1747961884774,247.93,212.71,1558.788
1747961884874,246.04,212.73,1549.864
1747961884974,235.3,212.84,1546.875
1747961885074,219.17,212.93,1547.235
1747961885174,205.96,213.06,1565.017
1747961885274,200.38,213.1,1602.417
1747961885374,199.52,213.13,1657.231
1747961885474,204.05,213.06,1664.532
1747961885574,204.14,213.15,1656.937
1747961885674,204.12,213.06,1642.541
1747961885774,203.55,213.08,1634.807
1747961885874,194.18,213.21,1632.567
1747961885974,176.52,213.32,1634.521
1747961886074,161.66,213.41,1656.423
1747961886174,147.36,213.54,1697.297
1747961886274,146.39,213.54,1732.861
1747961886374,146.52,213.57,1757.87
1747961886474,147.12,213.59,1768.608
1747961886574,147.14,213.57,1764.047
1747961886674,147.14,213.59,1754.528
1747961886774,147.03,213.59,1751.48
1747961886874,139.29,213.65,1749.1
1747961886974,116.42,213.83,1749.938
1747961887076,97.17,213.92,1774.08
1747961887175,91.65,214.05,1824.422
1747961887275,90.62,214.07,1866.728
1747961887375,91.68,214.09,1883.864
1747961887475,91.68,214.11,1883.482
1747961887575,91.74,214.09,1877.694
1747961887675,91.74,214.11,1871.377
1747961887775,81.77,214.2,1867.844
1747961887875,61.44,214.31,1865.23
1747961887974,43.77,215.13,1872.457
1747961888075,41.14,215.15,1965.391
1747961888175,41.53,215.1,1943.827
1747961888275,42.5,215.13,1911.73
1747961888375,42.52,215.15,1906.912
1747961888475,42.94,215.21,1902.982
1747961888575,43.49,215.13,1901.072
1747961888675,33.71,215.21,1898.098
1747961888775,11.76,215.48,1894.345
1747961888875,351.76,215.63,1912.751
1747961888975,345.59,215.67,1977.65
1747961889075,345.69,215.7,2042.791
1747961889175,346.6,215.76,2074.851
1747961889275,346.6,215.72,2075.858
1747961889375,346.6,215.76,2063.474
1747961889475,346.53,215.78,2060.125
1747961889575,337.45,215.76,2057.18
1747961889675,318.01,215.96,2055.806
1747961889775,302.93,216.03,2077.496
1747961889875,294.47,216.18,2121.381
1747961889975,293.35,216.14,2153.331
1747961890075,294.06,216.14,2171.054
1747961890175,294.03,216.14,2171.958
1747961890275,294.06,216.18,2165.259
1747961890375,294.01,216.14,2159.53
1747961890475,288.3,216.2,2156.151
1747961890575,270.39,216.4,2152.655
1747961890675,259.4,216.55,2184.657
1747961890775,250.61,216.55,2227.955
1747961890875,250.53,216.55,2258.502
1747961890975,252.83,216.55,2271.869
1747961891075,252.92,216.51,2263.342
1747961891175,253.05,216.53,2250.643
1747961891275,253.07,216.55,2241.888
1747961891375,248.55,216.66,2237.275
1747961891475,232.35,216.82,2233.133
1747961891575,216.99,216.95,2242.402
1747961891675,204.95,217.04,2289.064
1747961891775,203.68,217.13,2342.791
1747961891875,206.42,216.99,2379.978
1747961891975,206.4,217.02,2396.923
1747961892075,206.42,217.1,2379.677
1747961892176,206.4,217.08,2371.7
1747961892276,203.61,217.13,2367.169
1747961892376,192.51,217.28,2365.509
1747961892476,178.93,217.45,2376.834
1747961892576,167.97,217.52,2411.047
1747961892676,158.32,217.59,2449.629
1747961892776,156.72,217.56,2481.601
1747961892876,157.55,217.7,2505.986
1747961892976,157.55,217.65,2512.376
1747961893076,157.51,217.67,2504.752
1747961893176,157.49,217.65,2497.628
1747961893276,150.06,217.78,2492.685
1747961893376,140.44,217.87,2489.938
1747961893476,127.3,217.96,2513.302
1747961893576,114.48,218.14,2546.522
1747961893676,98.11,218.31,2580.096
1747961893776,98.27,218.36,2615.344
1747961893876,98.47,218.36,2645.457
1747961893976,98.47,218.33,2644.943
1747961894076,98.44,218.36,2634.939
1747961894176,98.51,218.38,2626.867
1747961894276,98.69,218.36,2620.69
1747961894376,98.4,218.44,2615.799
1747961894476,92.27,218.47,2609.776
1747961894576,73.11,218.64,2606.522
1747961894676,64.05,218.82,2611.113
1747961894776,54.67,218.97,2703.085
1747961894876,47.73,218.97,2734.168
1747961894976,47.13,219.06,2755.314
1747961895076,49.2,219.12,2766.155
1747961895176,49.92,219.1,2760.47
1747961895276,51.09,219.08,2747.991
1747961895376,52.63,219.06,2733.089
1747961895476,51.99,219.12,2720.889
1747961895576,45.13,219.21,2710.048
1747961895676,34.39,219.32,2703.702
1747961895777,19.6,219.48,2709.754
1747961895876,2.18,219.67,2739.912
1747961895977,356.24,219.76,2785.142
1747961896076,356.79,221.19,2863.555
1747961896177,358.15,221.1,2811.936
1747961896277,358.31,221.17,2633.728
1747961896377,358.33,221.15,2571.598
1747961896477,358.31,221.12,2567.984
1747961896577,358.26,221.26,2565.457
1747961896677,355.5,221.12,2564.01
1747961896777,338.77,221.3,2563.864
1747961896877,319.48,221.63,2570.863
1747961896977,302.27,221.76,2611.113
1747961897077,300.93,221.81,2685.215
1747961897177,301.86,221.81,2753.507
1747961897277,303.46,221.76,2788.028
1747961897377,303.46,221.87,2788.403
1747961897477,303.46,221.87,2768.785
1747961897577,302.54,221.87,2763.57
1747961897677,293.0,221.92,2759.119
1747961897777,272.48,222.18,2761.829
1747961897877,257.91,222.31,2790.768
1747961897977,249.98,222.42,2853.199
1747961898077,249.19,222.49,2906.067
1747961898177,250.28,222.53,2925.898
1747961898277,252.94,222.49,2922.6
1747961898377,252.92,222.49,2910.489
1747961898477,252.92,222.57,2892.956
1747961898577,248.68,222.53,2880.213
1747961898677,235.74,222.77,2872.927
1747961898777,219.87,222.86,2891.634
1747961898877,208.42,223.08,2938.553
1747961898977,203.04,223.08,2977.187
1747961899077,202.75,223.15,2998.825
1747961899177,205.41,223.17,3003.474
1747961899277,205.57,223.19,2992.384
1747961899377,205.68,223.26,2974.051
1747961899477,205.06,223.26,2958.708
1747961899577,194.36,223.37,2949.277
1747961899677,177.42,223.65,2943.504
1747961899777,163.68,223.78,2959.031
1747961899877,153.11,223.94,3007.749
1747961899977,151.73,223.96,3049.482
1747961900077,153.62,223.94,3079.53
1747961900178,154.41,223.98,3065.435
1747961900278,154.87,224.05,3045.81
1747961900378,154.89,224.11,3028.939
1747961900478,154.78,224.11,3016.394
1747961900578,150.43,224.2,3005.861
1747961900678,141.49,224.29,2998.135
1747961900778,128.72,224.49,3002.417
1747961900878,120.33,224.62,3028.865
1747961900978,116.62,224.73,3062.784
1747961901078,116.29,224.82,3094.234
1747961901178,119.36,224.88,3104.767
1747961901278,119.38,224.82,3097.363
1747961901378,120.31,224.86,3079.192
1747961901478,120.11,224.9,3045.156
1747961901578,118.04,224.99,3033.272
1747961901678,116.15,224.99,3026.016
1747961901778,113.19,225.08,3024.488
1747961901878,100.4,225.23,3025.832
1747961901978,90.42,225.39,3035.255
1747961902078,77.94,225.52,3067.683
1747961902178,75.02,225.65,3104.877
1747961902278,75.0,225.74,3134.22
1747961902378,75.85,225.74,3142.762
1747961902478,75.83,225.72,3128.608
1747961902578,75.83,225.83,3109.769
1747961902678,75.5,225.83,3094.874
1747961902778,68.67,225.98,3072.207
1747961902878,54.47,226.11,3070.246
1747961902978,39.69,226.35,3093.302
1747961903078,32.24,226.4,3141.917
1747961903178,29.4,226.53,3176.342
1747961903278,29.6,226.55,3180.727
1747961903378,29.8,226.62,3171.906
1747961903478,30.68,226.68,3155.292
1747961903578,31.91,226.68,3136.974
1747961903678,29.18,226.75,3119.677
1747961903778,17.62,226.93,3101.293
1747961903878,5.76,227.06,3091.355
1747961903979,350.9,227.28,3108.483
1747961904078,338.95,227.45,3147.639
1747961904179,336.91,227.54,3216.739
1747961904279,334.27,227.67,3223.43
1747961904378,334.58,227.78,3208.006
1747961904479,334.69,227.8,3190.9
1747961904579,334.88,227.91,3170.679
1747961904679,334.84,227.96,3151.943
1747961904779,327.08,228.07,3134.293
1747961904879,311.66,228.29,3119.427
1747961904979,295.55,228.57,3124.121
1747961905079,285.07,228.82,3163.959
1747961905179,278.32,228.97,3214.257
1747961905279,277.31,229.08,3240.83
1747961905379,280.19,229.19,3242.402
1747961905479,280.65,229.23,3191.767
1747961905579,281.93,229.3,3156.262
1747961905679,278.83,229.39,3130.635
1747961905779,264.15,229.56,3110.114
1747961905879,249.67,229.78,3110.378
1747961905979,238.33,230.02,3148.028
1747961906079,224.73,230.38,3193.125
1747961906179,222.66,230.55,3223.827
1747961906279,223.3,230.62,3241.814
1747961906379,223.61,230.66,3230.665
1747961906479,223.59,230.81,3194.448
1747961906579,223.59,230.84,3158.575
1747961906679,222.33,230.95,3131.906
1747961906779,211.63,231.1,3111.26
1747961906879,193.31,231.45,3096.254
1747961906979,186.36,231.65,3139.655
1747961907079,186.25,231.74,3195.395
1747961907179,186.41,231.87,3204.179
1747961907279,186.54,231.87,3179.288
1747961907379,187.77,231.96,3150.518
1747961907479,190.38,231.96,3127.587
1747961907579,190.38,231.94,3106.537
1747961907679,190.4,232.0,3080.522
1747961907779,190.03,232.09,3063.746
1747961907879,184.8,232.09,3053.639
1747961907979,173.4,232.31,3045.913
1747961908079,157.2,232.46,3046.515
1747961908179,137.54,232.81,3119.156
1747961908280,124.81,233.01,3178.252
1747961908380,120.13,233.17,3231.62
1747961908480,119.87,233.3,3249.805
1747961908580,121.1,233.43,3232.119
1747961908680,121.05,233.41,3200.962
1747961908780,121.8,233.47,3166.273
1747961908880,119.71,233.56,3139.883
1747961908980,111.8,233.72,3119.045
1747961909080,94.49,234.0,3105.413
1747961909180,86.84,234.15,3114.139
1747961909280,79.85,234.37,3152.156
1747961909380,76.51,234.48,3191.216
1747961909480,78.84,234.59,3205.744
1747961909580,81.57,234.59,3181.836
1747961909680,82.14,234.62,3145.891
1747961909780,82.78,234.62,3113.037
1747961909880,81.52,234.75,3093.221
1747961909980,68.19,234.9,3077.885
1747961910080,52.58,235.17,3074.433
1747961910180,37.18,235.47,3109.688
1747961910280,21.75,235.76,3168.292
1747961910380,18.5,235.98,3222.571
1747961910480,19.43,236.13,3254.308
1747961910580,19.67,236.24,3246.464
1747961910680,19.71,236.33,3204.018
1747961910780,19.69,236.44,3161.285
1747961910880,11.23,236.48,3102.622
1747961910980,348.18,236.86,3088.579
1747961911080,328.97,237.19,3114.117
1747961911180,319.74,237.52,3179.427
1747961911280,318.64,237.71,3221.653
1747961911381,321.0,237.78,3215.696
1747961911480,321.02,237.85,3179.038
1747961911580,321.02,237.98,3134.962
1747961911680,320.82,238.0,3099.479
1747961911780,309.42,238.15,3074.976
1747961911880,286.65,238.42,3057.437
1747961911980,274.85,238.66,3059.023
1747961912080,269.49,238.9,3109.571
