Timestamp (ms),Encoder1,Encoder2,Loadcell
1747963347806,244.35,149.99,83.151
1747963347906,244.53,150.08,80.881
1747963348006,245.14,149.93,75.219
1747963348106,243.3,150.08,72.126
1747963348206,225.37,150.48,70.709
1747963348306,212.51,150.83,70.364
1747963348406,204.89,151.16,73.911
1747963348506,204.64,151.25,85.744
1747963348606,204.62,151.2,84.267
1747963348706,205.76,151.14,81.44
1747963348806,196.65,151.31,82.057
1747963348906,176.71,151.91,81.124
1747963349006,154.28,152.48,84.51
1747963349106,148.1,152.7,89.012
1747963349206,147.36,152.68,86.867
1747963349306,146.65,152.79,90.613
1747963349406,145.53,152.79,92.42
1747963349506,122.72,153.31,92.552
1747963349607,100.27,153.88,93.61
1747963349706,92.47,154.13,98.032
1747963349807,92.99,154.19,105.215
1747963349907,93.02,154.26,111.627
1747963350007,92.93,154.15,111.238
1747963350107,79.7,154.52,109.901
1747963350207,61.97,154.89,109.46
1747963350307,45.82,155.31,115.549
1747963350407,44.39,155.44,122.578
1747963350507,44.96,155.44,125.883
1747963350607,44.98,155.47,125.905
1747963350707,35.42,155.73,122.578
1747963350807,15.21,156.17,119.897
1747963350907,356.22,156.76,122.982
1747963351007,348.62,156.94,131.355
1747963351107,348.79,156.92,125.876
1747963351207,349.03,156.96,125.075
1747963351307,335.37,157.2,124.965
1747963351407,309.57,157.86,125.707
1747963351507,293.05,158.23,131.803
1747963351607,291.95,158.34,143.665
1747963351707,292.03,158.34,151.26
1747963351807,293.09,158.45,145.068
1747963351907,282.21,158.63,139.221
1747963352007,265.09,159.03,136.886
1747963352107,246.83,159.58,139.581
1747963352207,240.57,159.73,151.906
1747963352307,243.03,159.75,161.197
1747963352407,243.05,159.79,166.023
1747963352507,242.51,159.73,165.479
1747963352607,223.89,160.21,160.316
1747963352707,203.92,160.76,161.961
1747963352807,198.18,160.96,175.138
1747963352907,198.45,160.85,186.625
1747963353007,198.34,160.92,186.963
1747963353107,196.49,161.0,184.422
1747963353207,176.63,161.25,182.416
1747963353307,150.65,161.77,183.107
1747963353407,143.86,161.97,193.177
1747963353507,145.45,161.97,193.911
